6,-82.82, 32.29, -3.24, 1193.55, -89.24, -130.46;
13,-82.81, 32.33, -3.33, 1084.92, -73.23, -274.50;
21,-82.78, 32.32, -3.44, 1091.22, -124.64, -309.91;
29,-82.75, 32.25, -3.56, 1107.71, -90.21, -218.24;
37,-82.74, 31.97, -3.71, 1021.87, -69.35, -97.97;
45,-82.72, 31.60, -3.88, 948.15, -74.69, 108.15;
54,-82.70, 31.13, -4.03, 930.21, -59.17, 91.66;
60,-82.65, 30.55, -4.19, 833.21, 13.09, 388.96;
68,-82.60, 29.87, -4.37, 943.79, -34.43, 75.17;
76,-82.53, 29.27, -4.54, 1068.91, -13.09, 299.72;
84,-82.45, 28.58, -4.73, 1197.43, 146.95, 292.93;
92,-82.31, 27.82, -4.95, 1191.13, 314.76, 407.39;
100,-82.15, 26.99, -5.09, 1256.12, -8.73, 347.25;
108,-82.00, 26.14, -5.32, 1139.24, -152.77, 284.69;
115,-81.87, 25.23, -5.58, 1136.81, -68.87, 413.69;
124,-81.73, 24.30, -5.77, 1009.26, 445.22, 376.35;
131,-81.57, 23.18, -5.94, 925.84, 309.91, -22.31;
139,-81.45, 22.21, -6.23, 894.80, -18.91, 869.10;
147,-81.36, 21.04, -6.55, 947.18, -156.17, 385.56;
154,-81.27, 20.03, -6.81, 1085.89, -158.11, 550.46;
163,-81.19, 19.00, -7.09, 1176.09, -199.81, 1590.27;
170,-81.13, 17.93, -7.39, 1259.51, -172.17, 1291.04;
178,-81.07, 16.78, -7.73, 1363.78, -286.63, 1406.46;
186,-81.02, 15.63, -8.04, 1333.71, -306.51, 1793.00;
193,-80.98, 14.44, -8.36, 1337.11, -161.99, 1497.16;
201,-80.96, 13.27, -8.69, 1308.01, -261.89, 1570.87;
209,-80.97, 12.14, -9.00, 1159.60, -307.48, 1958.86;
218,-81.01, 11.08, -9.27, 1062.61, -355.98, 1181.43;
225,-81.09, 10.09, -9.53, 928.75, -452.01, 1850.71;
233,-81.22, 9.19, -9.77, 983.07, -639.21, 1736.25;
241,-81.39, 8.36, -9.96, 805.08, -608.66, 1978.26;
249,-81.59, 7.59, -10.10, 757.07, -551.43, 2380.80;
256,-81.83, 6.86, -10.20, 615.45, -585.38, 2603.90;
265,-82.25, 7.25, -9.91, 2306.11, 4116.57, 9165.77;
272,-82.36, 5.99, -7.13, 5455.62, -4691.28, 15891.58;
280,-82.73, 6.96, -9.74, -626.12, -2372.56, -2431.73;
288,-82.89, 6.89, -8.44, -38.80, -503.90, 1723.64;
296,-83.04, 6.76, -7.10, -3815.40, 3360.48, 6430.93;
304,-83.16, 6.69, -6.77, -3723.73, 548.04, -3786.30;
311,-83.22, 6.71, -5.81, -1923.46, -1937.52, -6364.00;
319,-83.29, 6.74, -5.71, -2059.74, -2012.70, 1045.15;
327,-83.31, 6.56, -5.86, -1504.92, -896.74, 929.72;
335,-83.24, 6.42, -5.98, -231.34, 845.82, 3607.82;
342,-83.14, 6.44, -6.42, -1674.18, 840.97, 2960.85;
350,-83.00, 6.44, -6.91, -3156.78, 765.79, -282.75;
358,-82.84, 6.37, -6.79, -2766.85, -160.05, 757.55;
366,-82.74, 6.37, -6.38, -1574.27, 670.74, 2767.82;
374,-82.72, 6.41, -6.17, -1764.38, 1514.13, 1080.07;
382,-82.66, 6.43, -6.11, -2315.81, -330.28, -205.63;
390,-82.57, 6.42, -5.98, -1749.83, -46.07, 1710.07;
397,-82.49, 6.43, -5.92, -1520.44, 205.15, 1071.34;
405,-82.40, 6.44, -5.97, -1610.16, -14.06, 567.92;
413,-82.31, 6.45, -6.05, -1275.03, 244.92, 1063.58;
421,-82.25, 6.47, -6.09, -1146.02, 248.80, 811.38;
429,-82.21, 6.47, -6.13, -1080.55, 366.65, 1067.94;
436,-82.20, 6.47, -6.17, -872.98, 315.73, 1153.78;
444,-82.21, 6.47, -6.23, -798.77, 174.11, 1041.75;
452,-82.21, 6.47, -6.30, -658.13, 118.82, 1059.21;
460,-82.21, 6.47, -6.36, -622.24, 205.15, 976.28;
468,-82.19, 6.47, -6.36, -607.20, 234.25, 1008.77;
476,-82.15, 6.47, -6.35, -587.32, 246.37, 961.73;
484,-82.10, 6.48, -6.33, -633.39, -15.03, 1018.96;
491,-82.06, 6.49, -6.29, -712.45, -86.33, 973.85;
499,-82.02, 6.50, -6.27, -743.49, -230.37, 988.89;
507,-81.99, 6.52, -6.27, -754.16, -376.35, 1045.63;
515,-81.98, 6.53, -6.26, -690.14, -240.07, 990.34;
523,-81.96, 6.55, -6.27, -647.46, -233.76, 997.62;
531,-81.94, 6.55, -6.25, -46.07, -64.02, 1033.02;
538,-81.94, 6.55, -6.24, -43.16, -41.22, 979.67;
546,-81.94, 6.54, -6.22, -41.22, -63.05, 1034.96;
554,-81.94, 6.54, -6.20, -46.07, -46.07, 1022.35;
562,-81.91, 6.53, -6.18, -47.04, -49.95, 1036.42;
570,-81.91, 6.53, -6.17, -42.19, -46.07, 1022.35;
578,-81.92, 6.52, -6.17, -41.71, -51.89, 1031.08;
585,-81.91, 6.52, -6.16, -43.16, -50.92, 1035.93;
593,-81.92, 6.51, -6.16, -42.19, -51.41, 1038.84;
601,-81.92, 6.51, -6.16, -40.25, -57.71, 1036.42;
609,-81.92, 6.51, -6.16, -42.19, -53.35, 1033.02;
617,-81.92, 6.50, -6.16, -35.40, -49.47, 1033.02;
625,-81.89, 6.50, -6.16, -45.10, -54.80, 1037.39;
632,-81.85, 6.49, -6.16, -42.68, -57.23, 1034.96;
640,-81.86, 6.49, -6.16, -41.71, -52.86, 1035.93;
648,-81.86, 6.49, -6.16, -37.34, -58.20, 1030.60;
656,-81.86, 6.48, -6.16, -42.19, -52.86, 1028.66;
664,-81.84, 6.48, -6.16, -47.04, -52.86, 1030.11;
671,-81.82, 6.48, -6.16, -51.41, -48.98, 1035.45;
679,-81.79, 6.48, -6.16, -39.28, -54.80, 1034.48;
687,-81.76, 6.47, -6.15, -46.07, -54.32, 1033.02;
695,-81.72, 6.47, -6.15, -40.74, -55.29, 1037.87;
703,-81.70, 6.47, -6.14, -37.34, -49.95, 1033.51;
711,-81.68, 6.46, -6.14, -38.31, -56.74, 1030.60;
718,-81.66, 6.46, -6.14, -38.80, -55.77, 1033.02;
726,-81.64, 6.46, -6.14, -45.10, -53.83, 1033.99;
734,-81.62, 6.46, -6.13, -43.65, -55.77, 1033.99;
742,-81.60, 6.46, -6.13, -40.74, -56.74, 1033.02;
750,-81.57, 6.46, -6.13, -44.13, -53.83, 1032.54;
758,-81.54, 6.46, -6.13, -47.04, -59.17, 1030.60;
765,-81.51, 6.46, -6.13, -41.71, -61.11, 1032.54;
774,-81.49, 6.46, -6.13, -43.16, -58.68, 1032.05;
781,-81.47, 6.46, -6.12, -42.19, -57.23, 1031.08;
789,-81.44, 6.45, -6.12, -39.28, -54.80, 1031.57;
797,-81.41, 6.45, -6.12, -41.71, -55.29, 1030.60;
805,-81.40, 6.45, -6.12, -40.25, -53.35, 1034.48;
813,-81.38, 6.45, -6.11, -40.25, -53.83, 1027.20;
821,-81.37, 6.45, -6.11, -38.80, -62.08, 1046.60;
828,-81.34, 6.45, -6.11, -51.41, -62.56, 1045.15;
836,-81.32, 6.45, -6.11, -44.13, -64.50, 1043.69;
844,-81.30, 6.44, -6.10, -38.80, -51.89, 1027.20;
852,-81.29, 6.44, -6.10, -44.13, -58.68, 1029.14;
859,-81.26, 6.44, -6.10, -43.65, -60.62, 1032.05;
867,-81.24, 6.44, -6.09, -40.25, -51.41, 1036.42;
875,-81.21, 6.44, -6.09, -45.59, -56.74, 1027.69;
883,-81.19, 6.44, -6.08, -43.65, -56.74, 1032.05;
891,-81.17, 6.43, -6.08, -40.25, -57.23, 1031.57;
899,-81.15, 6.43, -6.08, -45.10, -53.35, 1032.05;
907,-81.12, 6.43, -6.08, -42.68, -52.86, 1034.48;
914,-81.10, 6.43, -6.07, -40.25, -57.23, 1030.60;
922,-81.08, 6.43, -6.07, -40.74, -54.80, 1030.11;
930,-81.07, 6.43, -6.07, -42.68, -55.77, 1033.02;
938,-81.06, 6.42, -6.06, -43.65, -55.29, 1030.60;
946,-81.04, 6.42, -6.06, -35.40, -62.08, 1029.63;
954,-81.02, 6.42, -6.06, -41.71, -57.23, 1027.69;
961,-81.00, 6.42, -6.05, -44.13, -55.77, 1039.33;
969,-80.98, 6.42, -6.04, -39.77, -56.26, 1029.63;
977,-80.96, 6.42, -6.04, -42.19, -51.41, 1034.96;
985,-80.94, 6.42, -6.03, -42.68, -52.38, 1033.51;
993,-80.94, 6.42, -6.02, -47.53, -51.89, 1033.02;
1001,-80.92, 6.42, -6.02, -39.77, -52.86, 1021.87;
1009,-80.90, 6.42, -6.01, -47.53, -56.26, 1026.72;
1016,-80.88, 6.42, -6.01, -43.65, -56.26, 1026.23;
1024,-80.86, 6.41, -6.01, -48.98, -60.62, 1034.48;
1032,-80.84, 6.41, -6.01, -45.59, -54.32, 1032.54;
1040,-80.81, 6.41, -6.00, -39.77, -54.80, 1027.20;
1048,-80.79, 6.41, -6.00, -41.22, -60.62, 1032.05;
1056,-80.76, 6.40, -6.00, -43.65, -53.35, 1032.54;
1063,-80.74, 6.40, -5.99, -43.16, -59.17, 1025.75;
1071,-80.73, 6.40, -5.99, -40.74, -55.29, 1034.48;
1079,-80.72, 6.40, -5.98, -43.65, -56.26, 1025.75;
1087,-80.71, 6.40, -5.98, -40.74, -62.56, 1026.72;
1095,-80.69, 6.40, -5.98, -42.68, -52.38, 1024.78;
1103,-80.68, 6.40, -5.97, -38.80, -56.74, 1031.57;
1110,-80.66, 6.39, -5.97, -38.31, -50.92, 1029.14;
1118,-80.64, 6.39, -5.97, -44.62, -54.80, 1036.90;
1126,-80.63, 6.39, -5.97, -45.59, -60.62, 1030.11;
1134,-80.61, 6.39, -5.96, -43.16, -56.74, 1034.96;
1142,-80.61, 6.38, -5.96, -41.22, -53.35, 1031.08;
1149,-80.59, 6.38, -5.96, -43.16, -59.65, 1029.63;
1157,-80.58, 6.38, -5.96, -42.68, -55.77, 1034.48;
1165,-80.56, 6.38, -5.96, -46.56, -54.32, 1029.14;
1173,-80.55, 6.38, -5.96, -42.19, -58.68, 1033.99;
1181,-80.53, 6.38, -5.95, -48.50, -50.44, 1027.69;
1189,-80.52, 6.37, -5.95, -43.65, -58.68, 1026.23;
1196,-80.50, 6.37, -5.95, -40.25, -56.26, 1033.51;
1204,-80.48, 6.37, -5.95, -39.77, -57.23, 1028.17;
1212,-80.47, 6.37, -5.95, -42.68, -61.59, 1027.69;
1220,-80.46, 6.37, -5.94, -42.19, -49.95, 1033.51;
1228,-80.45, 6.37, -5.94, -40.74, -62.08, 1029.63;
1236,-80.45, 6.36, -5.94, -44.62, -56.74, 1033.02;
1244,-80.45, 6.36, -5.94, -43.16, -53.35, 1035.45;
1251,-80.43, 6.36, -5.93, -43.65, -56.26, 1030.60;
1259,-80.41, 6.36, -5.93, -41.71, -59.17, 1030.11;
1267,-80.39, 6.36, -5.92, -45.10, -56.26, 1023.81;
1275,-80.38, 6.36, -5.92, -47.04, -61.59, 1027.69;
1283,-80.38, 6.36, -5.92, -42.68, -53.35, 1029.14;
1290,-80.36, 6.35, -5.92, -40.74, -56.26, 1030.60;
1298,-80.35, 6.35, -5.91, -42.68, -63.05, 1032.05;
1306,-80.34, 6.35, -5.91, -39.77, -53.83, 1029.63;
1314,-80.34, 6.34, -5.91, -39.77, -60.62, 1030.60;
1325,-80.33, 6.34, -5.91, -45.59, -56.74, 1034.96;
1330,-80.32, 6.34, -5.91, -39.77, -54.80, 1027.20;
1338,-80.31, 6.33, -5.91, -37.83, -59.65, 1028.17;
1345,-80.30, 6.33, -5.91, -37.83, -58.20, 1033.99;
1353,-80.29, 6.33, -5.90, -43.65, -60.62, 1031.57;
1361,-80.28, 6.32, -5.90, -40.25, -56.74, 1027.69;
1369,-80.28, 6.32, -5.89, -47.04, -60.62, 1033.99;
1377,-80.27, 6.32, -5.89, -41.71, -48.01, 1034.48;
1384,-80.26, 6.32, -5.88, -44.13, -55.77, 1036.90;
1393,-80.25, 6.31, -5.88, -44.62, -59.65, 1032.54;
1400,-80.24, 6.31, -5.87, -37.34, -53.35, 1034.48;
1408,-80.23, 6.31, -5.87, -36.86, -59.65, 1031.08;
1416,-80.22, 6.30, -5.86, -46.07, -57.23, 1030.11;
1424,-80.21, 6.30, -5.85, -47.04, -57.23, 1030.60;
1431,-80.20, 6.30, -5.85, -40.25, -57.23, 1033.99;
1439,-80.18, 6.30, -5.84, -48.01, -59.17, 1031.57;
1447,-80.17, 6.30, -5.83, -39.28, -56.74, 1032.05;
1455,-80.17, 6.30, -5.83, -46.07, -58.68, 1029.14;
1463,-80.17, 6.30, -5.82, -45.59, -59.17, 1030.11;
1471,-80.16, 6.29, -5.82, -40.74, -61.11, 1033.51;
1479,-80.15, 6.29, -5.82, -46.07, -60.62, 1033.99;
1486,-80.14, 6.29, -5.81, -49.95, -61.11, 1030.60;
1494,-80.13, 6.29, -5.81, -43.16, -62.08, 1031.08;
1502,-80.13, 6.28, -5.80, -38.80, -55.77, 1030.11;
1510,-80.13, 6.28, -5.80, -42.19, -58.68, 1029.63;
1518,-80.12, 6.28, -5.79, -41.71, -55.77, 1028.66;
1526,-80.12, 6.27, -5.78, -38.31, -57.23, 1029.63;
1533,-80.12, 6.27, -5.78, -41.22, -59.65, 1032.05;
1541,-80.12, 6.27, -5.77, -42.68, -54.80, 1028.66;
1549,-80.12, 6.27, -5.77, -43.16, -54.32, 1032.54;
1557,-80.12, 6.27, -5.76, -41.71, -62.08, 1034.48;
1565,-80.11, 6.27, -5.76, -41.71, -57.23, 1033.99;
1573,-80.11, 6.27, -5.75, -38.80, -50.44, 1030.60;
1580,-80.10, 6.26, -5.75, -40.74, -59.17, 1035.45;
1588,-80.09, 6.26, -5.74, -36.37, -55.29, 1031.08;
1596,-80.08, 6.26, -5.73, -44.13, -58.20, 1033.02;
1604,-80.07, 6.26, -5.73, -42.19, -54.32, 1032.54;
1612,-80.06, 6.26, -5.72, -43.65, -62.08, 1027.20;
1620,-80.04, 6.25, -5.72, -40.25, -56.26, 1039.81;
1627,-80.03, 6.25, -5.71, -42.19, -62.08, 1024.78;
1635,-80.02, 6.25, -5.71, -44.62, -56.26, 1030.60;
1643,-80.01, 6.25, -5.70, -45.10, -64.50, 1031.08;
1651,-80.00, 6.25, -5.69, -39.28, -58.68, 1033.99;
1659,-79.99, 6.25, -5.69, -40.74, -57.71, 1030.60;
1667,-79.98, 6.25, -5.68, -42.19, -54.80, 1032.05;
1674,-79.97, 6.25, -5.68, -48.01, -58.68, 1034.48;
1682,-79.96, 6.25, -5.67, -39.28, -56.26, 1029.14;
1690,-79.96, 6.24, -5.66, -34.92, -58.68, 1032.54;
1698,-79.95, 6.24, -5.66, -39.28, -56.26, 1030.60;
1706,-79.94, 6.24, -5.65, -42.19, -54.32, 1030.11;
1714,-79.93, 6.24, -5.65, -36.37, -56.26, 1030.11;
1721,-79.92, 6.24, -5.64, -36.37, -56.26, 1031.08;
1729,-79.91, 6.23, -5.64, -40.25, -53.83, 1035.93;
1737,-79.90, 6.23, -5.64, -34.92, -53.35, 1029.63;
1745,-79.89, 6.23, -5.64, -36.86, -61.59, 1030.60;
1753,-79.88, 6.22, -5.63, -40.74, -57.71, 1033.51;
1761,-79.88, 6.22, -5.63, -40.74, -53.83, 1036.90;
1768,-79.88, 6.22, -5.63, -41.22, -56.26, 1037.39;
1776,-79.88, 6.22, -5.62, -40.25, -59.17, 1036.42;
1784,-79.87, 6.22, -5.62, -41.22, -54.32, 1029.14;
