Time	Yaw	Pitch	Roll
18602.0	230.37	144.04	1024.29
18657.0	53.83	-30.07	949.12
18712.0	119.31	67.41	1013.62
18767.0	209.51	176.05	1035.93
18822.0	243.46	117.37	992.77
18877.0	316.21	32.01	1220.71
18932.0	365.68	147.44	922.45
18986.0	-483.05	170.23	1047.57
19042.0	-619.33	242.98	1168.82
19096.0	-158.59	716.33	703.23
19151.0	301.66	551.92	795.86
19206.0	782.77	420.0	1043.21
19261.0	-621.75	283.72	2390.5
19316.0	383.14	-1270.67	3787.75
19371.0	41.71	-840.0	1344.87
19425.0	35.89	-660.55	210.48
19480.0	170.72	-377.32	623.21
19535.0	-50.44	536.4	1633.92
19591.0	-145.98	1711.04	1071.82
19645.0	-244.92	2351.22	1018.47
19700.0	-156.65	1164.45	1251.27
19755.0	-242.01	446.19	3498.21
19810.0	1026.72	316.7	1008.77
19864.0	541.73	72.26	1373.48
19919.0	-59.65	146.47	687.71
19974.0	-397.69	296.33	1070.37
20030.0	-594.11	646.0	783.74
20084.0	-143.56	469.95	771.13
20139.0	165.38	310.88	1095.59
20193.0	258.01	381.68	685.77
20248.0	1150.39	450.07	1128.57
20303.0	-224.55	397.69	1398.7
20358.0	-852.61	597.02	2553.46
20413.0	-340.46	-884.13	1836.65
20468.0	206.6	-666.37	1614.52
20523.0	467.04	-448.13	375.87
20578.0	383.62	309.42	1516.56
20633.0	52.86	1062.61	871.04
20688.0	-258.5	1302.19	1170.27
20742.0	-872.98	1127.11	702.75
20797.0	-1218.29	1797.36	1626.65
20852.0	1081.52	676.07	1395.31
20907.0	368.11	-308.45	1205.68
20962.0	164.41	143.07	856.49
21016.0	-263.35	205.15	935.06
21071.0	-491.78	183.81	775.98
21126.0	-6.79	147.44	734.27
21181.0	-208.54	520.88	909.35
21236.0	73.23	374.9	624.18
21291.0	328.34	182.36	1185.79
21347.0	1049.51	537.85	774.04
21400.0	115.43	270.14	793.92
21455.0	-680.92	849.21	1817.25
21510.0	-484.5	-1251.27	2452.58
21565.0	-138.71	-406.42	1206.65
21621.0	151.8	-433.58	201.27
21675.0	341.92	-224.55	765.79
21731.0	342.4	523.79	826.42
21785.0	106.7	1262.91	858.43
21839.0	-342.4	1223.62	604.29
21894.0	-1274.06	1111.11	2132.49
21949.0	848.73	776.46	1462.72
22004.0	497.11	-200.3	1144.57
22059.0	149.38	59.17	1109.17
22114.0	-81.48	15.03	1170.27
22169.0	-73.72	373.93	866.19
22223.0	-32.01	248.31	1145.05
22278.0	-385.56	278.38	1355.05
22333.0	-428.73	279.84	965.61
22388.0	53.83	456.37	1322.56
22443.0	568.41	905.96	869.1
22499.0	1298.8	442.31	734.27
22552.0	-250.74	650.85	2094.18
22607.0	-217.27	-381.68	4474.49
22662.0	-593.62	-731.36	1098.5
22717.0	-17.46	-778.4	723.12
22772.0	74.69	-554.34	-11.64
22827.0	242.49	241.04	1131.48
22882.0	323.97	1128.08	1378.33
22937.0	1.94	1554.87	1008.77
22991.0	-258.98	1427.32	841.45
23046.0	-607.2	874.43	1653.81
23101.0	1005.86	-226.97	1277.94
23157.0	247.83	-91.66	958.33
23211.0	1.45	324.46	1094.62
23266.0	-60.14	324.94	835.63
23321.0	-238.13	217.27	802.65
