Time	Yaw	Pitch	Roll
126451.0	1268.24	477.23	828.84
126506.0	451.04	253.16	1340.02
126560.0	-1164.45	419.03	2489.44
126616.0	-938.45	-815.26	2815.35
126670.0	-279.84	-391.38	1416.16
126725.0	-106.7	-485.47	745.43
126780.0	-23.76	-177.02	964.64
126835.0	257.53	326.88	723.12
126889.0	303.6	894.32	859.4
126944.0	134.34	1260.97	682.86
126999.0	-697.9	1580.57	3437.1
127054.0	-926.33	1332.74	1275.03
127109.0	664.92	164.41	1204.22
127164.0	178.96	-34.92	1055.33
127219.0	155.68	70.81	905.96
127273.0	32.49	431.15	860.85
127328.0	-335.61	387.5	1092.19
127383.0	-553.37	350.65	1192.1
127438.0	-151.8	310.88	807.99
127493.0	108.64	464.13	681.89
127548.0	890.92	453.95	1042.24
127603.0	1689.21	411.27	827.87
127657.0	498.08	487.41	1632.95
127712.0	-2352.67	-333.67	2219.79
127767.0	-1388.52	-672.68	2487.01
127822.0	-180.42	-367.62	1123.72
127877.0	-181.39	-505.84	525.24
127932.0	23.76	125.13	526.21
127986.0	-30.55	760.46	780.83
128042.0	-582.95	1519.95	79.54
128097.0	154.23	1853.14	3456.02
128151.0	1203.25	225.52	1254.18
128206.0	549.01	-166.84	1114.99
128261.0	-34.43	83.42	1179.49
128316.0	141.62	188.66	794.41
128370.0	306.51	243.95	1241.08
128425.0	-216.79	105.73	1098.5
128480.0	-384.59	241.04	878.31
128535.0	-181.87	426.3	973.37
128590.0	7.76	657.16	1079.1
128645.0	502.93	427.76	1303.16
128700.0	1391.43	63.05	679.47
128754.0	488.38	476.26	1114.5
128809.0	-1517.53	871.04	3848.37
128864.0	-1085.89	-1130.99	3668.44
128919.0	-337.07	-555.8	904.02
128974.0	-159.08	-642.12	264.32
129029.0	57.71	-288.57	1438.96
129084.0	67.9	630.48	670.74
129139.0	-28.61	1539.35	979.67
129194.0	-58.68	1671.75	872.98
129248.0	-451.04	1791.54	83.42
129303.0	919.54	369.56	1532.07
129358.0	606.72	182.84	899.65
129413.0	-40.74	-8.73	1112.08
129468.0	45.59	156.17	1147.96
129523.0	120.28	304.09	939.91
129578.0	98.94	292.45	1163.48
129632.0	-266.26	312.33	1028.17
129687.0	-557.25	361.32	830.3
129742.0	-186.72	464.13	1229.44
129797.0	451.04	463.65	933.12
129852.0	997.62	715.36	983.55
129907.0	889.95	362.29	957.36
129961.0	-655.22	-8.73	2631.54
130016.0	-683.83	-958.82	3383.27
130071.0	-439.4	-303.6	728.94
130126.0	-227.94	-627.57	1022.84
130181.0	-80.51	-518.94	491.29
130236.0	186.24	-123.19	1062.12
130290.0	330.76	803.14	888.98
130345.0	155.2	1782.33	1058.24
130400.0	-249.77	1383.18	-654.73
130455.0	-1467.57	579.07	1319.65
130510.0	888.5	164.9	1256.6
130565.0	306.03	66.44	1044.18
130620.0	-81.96	180.9	999.56
130675.0	-326.88	220.67	758.04
130729.0	-165.87	380.23	845.82
130784.0	-40.25	295.84	972.88
130839.0	-235.22	290.99	1013.62
130894.0	-324.46	381.2	1170.76
130949.0	-341.92	592.17	958.33
131004.0	168.29	660.07	940.88
131058.0	740.09	451.52	766.76
131113.0	841.94	457.83	860.37
131168.0	-398.17	37.34	1944.31
131223.0	-474.32	-288.08	3432.74
131278.0	-317.18	-396.23	1416.16
131333.0	-275.47	-447.64	380.23
131388.0	83.42	-450.07	1011.2
131443.0	220.67	-202.24	659.1
131498.0	320.09	662.98	663.46
131553.0	95.54	1340.5	758.04
131607.0	-214.85	1318.68	694.99
131662.0	-419.51	2174.2	1760.02
131717.0	814.78	68.38	1311.89
131772.0	566.95	38.31	1094.13
131827.0	231.82	205.15	854.55
131881.0	173.63	83.9	735.73
131936.0	-155.68	180.42	924.39
131991.0	-435.52	179.45	1001.98
132046.0	-633.88	369.56	824.96
132101.0	-233.28	298.75	706.63
132156.0	112.03	361.8	686.26
132211.0	741.55	264.8	995.19
132265.0	1431.68	728.45	815.26
132320.0	-390.41	505.84	1760.02
132375.0	-632.91	211.45	3752.35
132430.0	-239.58	-318.64	1538.38
132485.0	-361.32	-283.23	114.46
132540.0	-70.81	-692.56	833.69
132595.0	200.3	-653.76	622.72
132649.0	313.3	145.01	969.97
