Time	Yaw	Pitch	Roll
236857.0	-1186.28	-2298.35	-682.86
236866.0	-1387.06	-2347.82	500.99
236873.0	-1307.53	-2348.79	-2892.46
236881.0	-4343.06	-4858.6	13289.62
236889.0	-1021.87	-1599.49	524.27
236897.0	-437.46	-3020.99	10135.75
236905.0	639.7	-1880.3	-2754.24
236913.0	-3476.39	-2131.52	-5534.67
236920.0	-1637.8	-2529.69	6394.56
236928.0	-3134.47	-2089.33	-473.83
236936.0	-712.45	-807.99	819.63
236944.0	806.05	3.39	678.5
236952.0	561.13	-517.0	1356.99
236960.0	645.52	-657.16	2459.37
236968.0	1232.84	-533.49	711.48
236976.0	1240.6	-4.85	1095.59
236984.0	791.01	60.14	-151.8
236992.0	851.64	188.18	1034.96
236999.0	506.81	533.49	1592.7
237007.0	-66.93	321.55	1222.17
237015.0	203.69	-173.63	1191.13
237023.0	-114.94	228.43	940.39
237031.0	-159.56	-23.28	574.22
237039.0	-290.51	-293.42	565.98
237047.0	-210.0	-40.74	773.07
237054.0	-415.15	-346.28	2045.68
237062.0	-389.44	-315.73	1348.26
237070.0	-405.45	-508.27	859.4
237078.0	-692.56	-488.87	1402.58
237087.0	-518.94	-426.3	1383.18
237094.0	-410.3	-825.45	-81.96
237102.0	-587.32	-1011.68	1185.31
237110.0	-523.3	-190.12	569.38
237118.0	-456.86	-170.72	906.44
237126.0	-598.96	-455.89	626.12
237133.0	-348.71	-364.71	1172.7
237141.0	-344.83	-165.87	699.35
237149.0	-89.72	64.02	1412.28
237157.0	-437.46	-173.63	1876.9
237165.0	-204.66	-1022.84	470.44
237173.0	-120.76	-325.43	934.57
237181.0	-84.87	-91.66	1248.36
237189.0	-199.81	-366.17	941.36
237196.0	-190.6	-411.75	723.6
237204.0	9.21	-203.21	951.55
237213.0	18.91	-534.94	1244.96
237220.0	-132.89	-517.48	608.17
237228.0	-26.67	-434.06	942.82
237236.0	-32.49	-400.11	887.53
237244.0	-51.89	-631.94	732.82
237252.0	-17.46	-380.23	675.59
237260.0	-4.36	-290.51	826.9
237268.0	49.95	-323.0	980.16
