Time	Yaw	Pitch	Roll
126451.0	906.44	477.23	1890.48
126458.0	1150.87	684.32	445.22
126466.0	1171.24	582.47	1022.35
126474.0	1268.24	393.32	828.84
126482.0	1509.28	402.54	968.52
126490.0	1855.56	1181.91	-18.91
126497.0	1803.18	364.23	757.07
126506.0	1892.42	517.48	1446.72
126513.0	1677.09	-428.73	235.22
126521.0	1442.84	564.53	1000.53
126529.0	451.04	101.36	1561.17
126537.0	207.09	253.16	1224.59
126545.0	-55.77	-63.05	1340.02
126552.0	-592.17	547.07	1833.25
126560.0	-741.55	614.48	2641.24
126568.0	-774.52	419.03	3371.15
126576.0	-1164.45	679.95	2923.5
126584.0	-1114.5	-252.68	363.26
126592.0	-2067.5	-438.43	2307.08
126599.0	-2240.64	-917.6	1583.97
126607.0	-1841.01	574.22	2489.44
126616.0	-1776.51	-1761.96	2815.35
126623.0	-1127.11	-1654.29	4255.76
126631.0	-686.26	-1644.59	5785.41
126639.0	-497.6	-815.26	2822.14
126646.0	-938.45	-496.63	893.83
126654.0	-950.09	-443.28	-552.89
126662.0	-792.47	-769.19	1539.83
126670.0	-345.31	-797.32	1417.13
126678.0	-182.84	-647.94	1416.16
126686.0	-358.41	-391.38	102.33
126694.0	-429.7	-157.62	-146.95
126701.0	-279.84	-64.02	1233.32
126709.0	-0.48	-227.46	2270.23
126717.0	24.73	-463.65	1844.41
126725.0	-106.7	-735.73	32.49
126733.0	-302.15	-773.07	745.43
126740.0	-171.69	-588.29	1269.7
126748.0	11.15	-359.38	2136.85
126756.0	120.76	-250.25	952.52
126764.0	-102.33	-321.06	191.08
126773.0	-199.33	-485.47	-182.84
126780.0	-97.48	-642.12	964.64
126787.0	62.08	-493.23	1397.73
126795.0	87.3	-216.3	397.69
126803.0	-55.29	-157.14	-298.27
126811.0	-107.67	-176.05	-88.27
126819.0	-23.76	-177.02	1109.65
126828.0	136.28	-69.35	1087.34
126835.0	148.41	60.14	920.99
126842.0	104.27	157.14	154.23
126850.0	125.61	242.49	723.12
126858.0	257.53	326.88	1500.07
126867.0	403.02	474.32	1620.83
126874.0	377.81	557.25	682.38
126882.0	322.52	537.85	175.57
126889.0	303.6	526.21	859.4
126897.0	375.87	653.76	1248.36
126905.0	401.08	799.26	1272.61
126914.0	333.67	894.32	577.62
126921.0	232.31	939.42	436.49
126929.0	257.04	988.89	748.82
126936.0	298.75	1100.92	1548.08
126944.0	290.02	1204.71	1342.44
126952.0	197.87	1260.97	681.41
126960.0	93.12	1240.11	639.21
126968.0	60.14	1267.76	1100.44
126976.0	121.73	673.65	1106.26
126984.0	283.23	2803.23	682.86
126991.0	134.34	1718.79	-2521.93
126999.0	-697.9	344.83	2457.92
127007.0	-503.9	1976.81	-5746.61
127015.0	-971.43	1580.57	-3438.56
127022.0	-834.18	1001.5	3437.1
127030.0	-191.57	1985.54	11005.82
127038.0	1273.58	3020.5	4263.04
127046.0	-913.23	1224.59	4165.56
127054.0	-2082.05	1459.33	-5324.68
127062.0	-1540.32	2221.73	6303.86
127070.0	-926.33	1658.66	2969.09
127077.0	-1697.94	1332.74	1275.03
127085.0	1118.38	1049.03	1474.85
127094.0	1467.57	1017.02	1002.47
127101.0	845.82	136.77	894.8
127109.0	664.92	210.48	1962.74
127117.0	764.82	488.38	862.31
127125.0	959.79	498.57	737.18
127132.0	845.82	164.41	1402.58
127140.0	599.44	134.34	1942.37
127149.0	549.49	-180.9	476.26
127156.0	554.34	-125.61	1204.22
127164.0	340.46	-34.92	1055.33
127171.0	202.24	-41.71	1132.93
127179.0	150.83	51.41	1515.1
127187.0	215.82	141.62	491.29
127195.0	77.6	-41.22	804.59
127203.0	178.96	235.7	1218.29
127211.0	9.7	-161.5	1030.6
127219.0	97.0	-154.71	905.96
127227.0	75.17	171.69	596.53
127234.0	84.39	-267.71	917.11
127242.0	155.68	70.81	1003.44
127250.0	188.66	109.12	1730.92
127259.0	230.37	127.07	702.26
127265.0	242.01	-566.47	831.75
127273.0	167.32	-382.65	577.13
127281.0	187.69	-148.41	608.66
