Time	Yaw	Pitch	Roll
12002.0	161.02	-677.04	897.23
12010.0	-244.92	-394.29	1081.04
12018.0	-348.71	-651.34	746.4
12025.0	-299.72	-541.73	-323.0
12033.0	-231.82	-331.73	902.56
12042.0	-434.06	-750.76	1074.73
12049.0	-194.96	-430.18	1086.86
12057.0	-197.87	-560.16	924.39
12066.0	-94.09	-332.7	211.94
12073.0	18.43	-269.65	742.03
12081.0	148.89	-756.1	304.57
12089.0	111.06	-229.88	390.9
12097.0	280.32	-189.63	883.16
12104.0	646.49	-705.66	911.78
12112.0	631.45	-422.42	757.07
12120.0	597.5	-1106.26	1171.24
12128.0	692.56	-1168.82	1323.05
12137.0	783.25	-397.69	757.07
12144.0	974.82	-971.43	734.76
12152.0	1026.72	-952.03	655.22
12160.0	903.53	-610.11	737.67
12168.0	536.4	-950.58	840.97
12175.0	-76.14	-660.55	842.42
12184.0	-443.76	-441.34	696.93
12191.0	-500.02	-841.45	697.9
12199.0	-507.3	-1171.24	148.41
12207.0	-471.41	-1369.6	1585.42
12215.0	-826.42	-528.64	216.79
12223.0	-1037.87	287.6	2140.73
12231.0	-888.98	17.46	1592.21
12238.0	-522.82	172.17	4067.59
12246.0	-493.72	-837.09	1695.52
12254.0	-590.23	-899.65	5126.32
12262.0	322.52	-1625.68	5277.63
12271.0	479.65	-1103.83	5862.04
12278.0	501.48	1887.09	3629.16
12286.0	491.78	1801.73	4688.86
12294.0	610.11	1161.06	6873.24
12302.0	348.71	1522.38	2914.29
12309.0	-176.54	888.5	-1925.4
12317.0	-987.43	434.06	290.51
12325.0	-687.71	-195.93	927.3
12333.0	-123.67	338.04	1152.81
12341.0	-64.02	1161.06	192.05
12349.0	-420.48	950.09	-254.62
12357.0	-718.75	323.97	-1665.93
12365.0	-349.68	-258.01	-653.28
12373.0	-69.84	-109.61	2673.73
12381.0	108.64	476.74	254.13
12388.0	-37.83	949.61	-2051.98
12396.0	-240.55	423.39	-1363.78
12404.0	-194.48	66.93	1488.43
12412.0	83.9	-150.83	1235.26
12420.0	158.11	48.98	-155.68
12428.0	-187.21	92.15	248.31
12436.0	-175.08	145.98	-50.44
12444.0	51.89	21.34	1655.75
12451.0	205.15	-99.42	2519.51
12459.0	48.5	-80.51	1370.57
