Time	Yaw	Pitch	Roll
120006.0	-205.15	-10.18	1221.2
120013.0	-140.16	175.57	626.6
120021.0	15.52	395.75	1450.11
120029.0	64.99	405.45	875.89
120037.0	154.71	509.24	1270.67
120045.0	164.41	270.62	1458.84
120052.0	204.66	220.18	1104.8
120060.0	228.43	225.03	914.69
120068.0	213.39	251.71	985.01
120076.0	85.84	430.18	554.34
120084.0	132.89	222.61	1518.5
120092.0	39.77	302.15	1337.59
120100.0	58.2	275.96	908.87
120108.0	113.49	207.57	551.43
120115.0	-22.79	50.92	1081.04
120123.0	-86.81	393.81	1163.97
120131.0	-123.19	182.84	1115.47
120139.0	24.73	440.85	1332.26
120147.0	168.78	411.75	684.32
120154.0	96.51	727.97	929.24
120162.0	-215.33	113.97	1010.71
120170.0	-48.5	242.01	1562.63
120178.0	-241.52	114.46	-276.44
120186.0	-353.07	182.84	540.76
120195.0	-261.89	690.62	591.68
120201.0	-413.21	398.66	-634.85
120209.0	-376.84	399.63	294.87
120217.0	-395.26	459.28	1482.61
120225.0	-204.66	732.33	1606.28
120233.0	-37.34	131.43	919.54
120240.0	-108.64	-31.04	1221.68
120248.0	-3.39	924.87	907.9
120256.0	26.19	308.45	652.31
120264.0	200.78	542.7	714.39
120272.0	388.96	672.68	481.59
120280.0	346.28	571.8	520.39
120287.0	408.36	687.23	744.46
120295.0	406.9	272.56	1003.92
120303.0	633.88	436.97	1706.19
120311.0	403.51	425.33	891.89
120319.0	219.21	759.49	692.56
120327.0	562.59	240.07	1253.69
120334.0	492.26	209.03	1073.76
120342.0	611.57	506.81	896.74
120351.0	888.01	804.59	1542.74
120358.0	1000.53	485.47	879.77
120366.0	1265.82	280.81	1122.26
120374.0	1168.82	636.79	1084.92
120382.0	803.62	512.15	1431.2
120389.0	355.5	775.98	850.18
120397.0	-7.76	625.63	713.42
120405.0	-212.42	664.92	1206.65
120413.0	-526.21	243.95	1025.26
120421.0	-671.71	373.44	1145.54
120428.0	-320.58	367.62	1507.83
120437.0	-402.54	387.99	764.34
120445.0	-429.7	1016.53	1534.5
120452.0	-532.03	912.26	2077.69
120460.0	-513.12	54.8	751.73
120468.0	-520.39	-245.4	1407.43
120476.0	-635.82	765.31	1264.85
120483.0	-351.62	874.43	3426.92
120491.0	418.06	305.06	5263.57
120499.0	785.19	-310.88	3773.2
120507.0	1162.03	-1397.73	4843.57
120515.0	1110.14	-1185.31	5246.11
120522.0	965.12	-768.7	5556.01
120530.0	550.95	-1403.55	2785.28
120538.0	-291.96	-1111.59	1360.87
120546.0	-810.41	-559.68	-897.23
120554.0	-750.76	11.64	444.25
120562.0	-321.06	-806.53	1706.19
120571.0	-221.15	-674.13	909.84
120577.0	-395.26	-680.92	-1297.83
120585.0	-670.74	-466.56	-1272.61
120593.0	-515.54	-499.05	306.51
120601.0	-94.09	-789.56	599.44
120609.0	-55.29	-155.2	413.69
120616.0	-320.58	-319.12	-1070.85
120626.0	-506.33	-310.88	-1041.27
120632.0	-323.49	-512.63	420.48
120640.0	-122.22	-184.3	2742.6
120648.0	49.95	-165.38	1939.95
120656.0	-40.74	-64.99	796.35
120663.0	-80.99	-209.51	1127.11
120671.0	-36.37	-193.51	2213.48
120680.0	113.0	-172.17	2396.32
120687.0	129.49	-116.4	1265.33
120695.0	1.45	-176.05	403.99
120703.0	71.29	-242.98	308.94
120710.0	217.76	-141.62	1873.02
120718.0	389.44	128.04	2030.16
120727.0	349.19	108.64	815.75
120735.0	279.84	18.91	-253.16
120742.0	258.98	52.38	551.43
120750.0	426.3	116.4	1380.27
120758.0	543.19	122.22	1150.39
120765.0	417.57	194.96	617.87
120773.0	307.0	242.98	36.86
120782.0	339.98	178.48	640.18
120789.0	499.54	177.51	1634.41
120797.0	502.45	255.1	1834.22
120804.0	455.4	319.61	654.25
120813.0	353.07	309.42	530.09
120821.0	379.26	288.57	1261.94
120828.0	456.37	428.73	1637.8
120836.0	440.37	529.61	1182.88
120844.0	342.89	6.79	-710.51
120852.0	402.05	1567.96	1226.53
120859.0	210.97	1098.01	1964.68
120867.0	420.48	968.52	577.13
120875.0	155.68	669.28	-894.32
120883.0	59.65	727.97	1829.37
120892.0	102.82	1370.57	602.84
120898.0	250.74	1410.34	1190.16
120906.0	275.96	1247.87	640.18
120914.0	86.81	1032.54	1778.45
120922.0	274.99	999.56	-575.19
120930.0	193.02	1004.89	1918.12
120938.0	221.15	1139.24	1526.26
120946.0	219.7	1315.29	697.41
120953.0	229.4	1296.37	463.16
120961.0	165.87	1218.77	1273.09
120969.0	193.99	1248.84	948.64
120978.0	181.39	1219.26	518.94
120985.0	105.73	1339.53	109.61
120993.0	17.46	1435.08	-82.93
121000.0	110.58	1388.03	-108.15
121008.0	49.47	1180.46	299.24
121016.0	-7.27	1532.07	5213.61
121024.0	553.86	1202.77	3624.79
121032.0	858.91	654.73	2945.81
121040.0	480.62	1397.73	4483.22
121048.0	46.07	1205.19	1648.96
121055.0	-2195.54	2970.06	-4588.95
121063.0	-1733.34	2536.97	1329.35
121071.0	-344.83	2354.13	4449.27
121079.0	-1020.41	1280.37	869.1
121087.0	-403.99	912.26	1669.81
121095.0	420.0	661.52	806.05
121103.0	433.09	364.71	73.23
121110.0	862.31	373.44	489.35
121118.0	824.48	92.15	679.47
121126.0	246.37	-8.73	1756.14
121134.0	0.0	-229.4	1773.11
121141.0	-21.34	-18.43	1892.91
121149.0	319.12	663.95	1092.68
121157.0	566.95	24.25	965.61
121165.0	333.19	189.63	1211.01
121173.0	64.5	298.27	764.34
121181.0	137.25	-68.87	979.19
121189.0	72.26	-167.32	1300.25
121196.0	-74.69	-39.28	1121.78
121204.0	-189.15	406.42	1165.91
121212.0	-242.98	308.45	673.16
121220.0	-345.8	794.41	660.07
121228.0	-277.9	162.47	631.94
121236.0	-396.23	583.44	887.04
121243.0	-439.4	635.82	902.56
121251.0	-468.5	353.56	848.24
121259.0	-569.86	56.74	538.82
121267.0	-549.49	-281.78	1004.41
121275.0	-582.95	166.35	1127.6
121284.0	-565.98	378.29	1464.18
121290.0	-638.73	-70.32	1202.28
121298.0	-605.75	197.87	1084.43
121306.0	-490.32	105.73	828.84
121314.0	-513.12	-141.62	829.33
121322.0	-428.24	-39.28	702.75
121330.0	-480.14	83.42	970.94
121337.0	-435.52	363.74	1577.18
121345.0	-403.99	211.45	1084.43
121353.0	-339.98	36.86	1109.17
121364.0	-341.92	74.2	1127.11
121369.0	-165.38	196.42	1067.94
121376.0	-263.35	38.31	1087.34
121384.0	-145.01	148.89	1276.97
121392.0	-139.19	145.5	1394.34
121400.0	-110.09	250.25	1227.02
121408.0	-2.91	37.83	477.71
121416.0	89.72	186.24	1520.92
121424.0	27.64	289.05	606.72
121431.0	155.68	232.79	1361.36
121439.0	182.84	97.97	1209.07
121447.0	171.69	68.38	770.64
121455.0	259.47	158.11	1048.54
121463.0	224.55	81.96	1000.04
121471.0	218.73	220.18	962.7
121478.0	227.46	200.78	1095.59
121486.0	163.44	60.62	816.72
121494.0	230.37	-71.78	962.7
121502.0	69.35	76.63	946.21
121510.0	95.06	168.29	890.44
121517.0	129.01	277.41	1215.38
121525.0	77.6	89.24	934.57
121533.0	113.0	337.55	1141.66
121541.0	103.3	280.32	936.51
121549.0	48.01	256.56	896.74
121557.0	168.78	436.0	1089.28
121564.0	126.58	16.0	1417.13
121572.0	62.56	237.64	1275.03
121580.0	79.54	269.65	357.44
121588.0	98.45	66.44	966.09
121596.0	101.36	422.91	829.33
121605.0	201.27	487.41	1269.7
121612.0	78.08	442.79	947.18
121620.0	1.94	110.58	857.46
121627.0	-80.02	190.6	1164.45
121635.0	-78.08	236.67	822.05
121643.0	48.5	505.84	492.26
121651.0	-95.54	223.09	889.47
121659.0	12.12	328.34	1229.93
121666.0	85.84	-17.46	809.44
121674.0	144.53	445.7	869.58
121682.0	114.94	131.43	727.97
121690.0	-20.37	237.16	1045.63
121698.0	134.34	505.36	873.46
121706.0	61.11	723.6	807.99
121714.0	84.87	10.67	1269.21
121721.0	-69.35	260.92	457.83
121729.0	153.74	199.33	925.36
121737.0	233.76	453.46	818.17
121745.0	-27.16	975.31	258.5
121753.0	-9.7	819.63	1234.78
121760.0	-123.67	-3.88	437.46
121769.0	-208.06	227.94	1530.62
121776.0	-166.35	-138.71	1880.3
121784.0	-139.68	85.36	1649.44
121792.0	-340.46	500.99	793.92
121799.0	-126.1	608.17	915.17
121807.0	-11.64	265.29	835.63
121815.0	-91.18	685.77	158.11
121823.0	-52.38	371.99	778.4
121831.0	-41.22	476.74	1417.62
121839.0	-104.76	765.79	817.69
121846.0	39.77	67.41	-337.07
121854.0	-81.48	282.26	2025.31
121863.0	-64.99	546.58	940.88
121870.0	94.09	1155.24	577.62
121878.0	-37.34	298.27	1125.66
121886.0	34.43	180.42	1134.39
121894.0	150.35	371.99	1203.74
121902.0	274.02	352.1	1014.11
121909.0	294.39	1157.66	597.99
121917.0	372.47	522.33	1032.05
121925.0	492.75	590.23	1293.95
121933.0	579.07	153.26	978.22
121940.0	565.5	524.76	461.71
121948.0	429.21	866.67	-42.68
121956.0	402.05	274.5	1289.1
121964.0	19.88	47.53	572.28
121972.0	-141.62	36.37	1653.81
121980.0	-148.41	165.87	727.48
121988.0	-240.55	580.04	1405.98
121995.0	-346.77	317.18	575.19
122004.0	-189.15	1129.05	1062.61
122011.0	-5.82	946.21	760.46
122019.0	8.73	611.08	1510.74
122027.0	-216.3	1029.63	2746.0
122034.0	-725.54	-253.16	325.43
122044.0	-619.33	545.13	2151.89
122050.0	-120.76	1083.46	2964.24
122058.0	-32.01	566.95	4660.24
122066.0	458.8	-42.19	2687.31
122074.0	283.23	290.51	3654.86
122082.0	413.21	1308.98	2677.13
122089.0	1077.16	-2589.35	2553.46
122097.0	851.15	388.96	6331.02
122105.0	989.86	-979.67	4476.43
122113.0	501.96	-320.58	1191.13
122121.0	-133.37	-663.95	109.12
122129.0	-582.95	-320.09	-151.32
122136.0	-155.2	-762.4	864.25
122146.0	226.0	85.84	1637.8
122152.0	-53.35	332.22	882.19
122160.0	-273.05	154.23	-2135.4
122168.0	-400.6	33.95	-754.64
122176.0	-123.19	-560.16	982.1
122185.0	14.55	-445.7	599.44
122191.0	-82.45	-80.99	-1266.79
122199.0	-507.78	-118.34	-1004.89
122207.0	-501.96	-183.33	-327.37
122215.0	-124.16	-58.68	1741.59
122223.0	50.92	-41.22	3055.9
122231.0	67.41	60.62	1610.64
122239.0	-29.58	-29.58	258.5
122246.0	9.21	-80.51	1275.03
122254.0	82.93	-105.24	2675.19
122262.0	224.06	-87.3	1359.9
122270.0	116.88	-125.13	165.38
122277.0	-34.43	-235.7	39.28
122286.0	97.0	29.58	665.4
122293.0	337.55	36.37	1504.43
122301.0	408.84	-28.61	1610.64
122310.0	280.81	87.78	287.6
122317.0	237.64	-39.28	-295.36
122325.0	300.21	-161.5	1185.31
122332.0	436.0	-107.67	1843.92
122340.0	461.22	-47.53	885.59
122348.0	350.16	29.1	204.66
122356.0	274.5	-44.13	680.44
122365.0	429.21	-65.96	1295.4
122372.0	599.44	-54.32	1784.27
122379.0	519.91	-99.42	1359.9
122387.0	405.93	97.0	351.13
122395.0	398.17	217.76	503.42
122403.0	476.26	157.14	1453.51
122411.0	556.28	333.67	1443.81
122418.0	524.76	416.12	577.13
122426.0	402.54	352.59	311.85
122435.0	377.81	334.16	607.69
122442.0	438.91	87.78	1131.96
122450.0	362.77	681.89	1327.41
122458.0	276.93	1085.89	264.8
122466.0	219.7	833.21	740.58
122473.0	306.03	1182.4	687.71
122481.0	580.53	1033.51	1156.21
122489.0	485.96	1184.34	504.87
122497.0	474.8	1246.42	262.86
122505.0	284.69	1461.27	1025.26
122512.0	352.59	1422.47	868.61
122520.0	351.62	1662.54	37.34
122528.0	223.58	1546.14	1273.58
122536.0	244.43	1467.09	813.81
122545.0	176.54	1513.16	977.25
122552.0	153.26	1542.74	761.43
122559.0	181.87	1913.27	4735.42
122567.0	427.27	1783.78	3735.37
122575.0	410.3	1408.4	2247.92
122583.0	-76.14	1704.25	3025.84
122591.0	-1268.73	1851.2	-506.81
122599.0	-1133.9	1627.62	2414.75
122606.0	-651.82	2082.54	2915.74
122614.0	-1210.04	1131.96	1332.74
122622.0	-652.79	996.65	1418.1
122630.0	-117.37	709.05	1577.18
122638.0	339.01	555.31	1089.28
122646.0	586.83	493.23	373.93
122654.0	841.94	614.96	305.54
122662.0	794.41	533.97	317.67
122670.0	411.27	312.82	1566.02
122677.0	-164.9	0.97	1693.09
122685.0	-276.93	-265.29	1462.72
122693.0	115.91	-349.68	1147.96
122700.0	266.74	-565.01	1003.92
122708.0	295.84	-528.64	1041.75
122716.0	218.73	17.94	1278.43
122724.0	94.09	-87.78	1161.54
122732.0	7.27	113.97	1127.6
122741.0	47.04	70.32	786.16
122748.0	-61.11	-115.91	1170.76
122756.0	-104.76	274.99	1233.81
122763.0	-319.12	233.28	831.75
122771.0	-316.7	194.96	1135.36
122779.0	-315.24	244.43	935.06
122787.0	-301.66	198.36	839.03
122794.0	-202.72	371.5	904.99
122803.0	-204.66	-28.13	1011.68
122810.0	-472.38	-32.01	1050.0
122818.0	-307.97	291.48	555.31
122826.0	-269.17	165.38	768.7
122834.0	-276.44	-110.09	991.31
122841.0	-341.92	216.3	1358.45
122849.0	-547.07	83.9	949.61
122858.0	-572.77	-143.07	678.98
122865.0	-694.99	-94.09	900.62
122873.0	-777.43	771.61	990.83
122881.0	-766.28	-183.81	775.49
122888.0	-738.64	-31.52	900.62
122897.0	-835.15	114.94	1451.57
122904.0	-810.41	359.38	1091.22
122912.0	-817.69	194.96	964.64
122920.0	-888.01	-35.89	1526.26
122928.0	-789.07	-0.48	1341.96
122935.0	-840.0	165.38	821.57
122944.0	-614.48	169.26	449.1
122951.0	-552.4	472.38	1697.94
122959.0	-529.61	439.88	1146.02
122967.0	-292.93	277.9	1006.35
122975.0	-240.55	-58.2	891.89
122983.0	-198.84	674.13	758.04
122990.0	32.98	197.87	1622.77
122998.0	32.98	872.01	1313.83
123006.0	50.44	223.58	993.74
123014.0	168.78	-131.43	840.97
123022.0	173.63	290.51	1185.79
123029.0	-67.41	-59.65	1473.88
123037.0	91.66	105.73	818.66
123045.0	183.33	16.0	618.84
123053.0	112.52	179.93	1081.52
123061.0	146.47	96.03	1001.01
123069.0	72.75	202.72	1529.16
123077.0	-92.15	-244.43	1362.33
123084.0	-69.35	39.28	976.28
123092.0	-15.52	248.8	1429.26
123100.0	-24.73	249.28	929.24
123108.0	96.03	157.14	1060.67
123116.0	65.47	80.99	932.15
123124.0	93.6	32.49	907.41
