Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
492,-77.48, 9.58, 5.81, -32.49, 150.35, 953.97;
499,-77.64, 9.59, 5.72, -48.98, -122.70, 1102.38;
507,-77.80, 9.58, 5.68, -38.80, -32.01, 1018.96;
515,-77.94, 9.56, 5.65, -34.43, 30.07, 1028.17;
523,-78.10, 9.55, 5.61, -40.25, 14.06, 1047.57;
531,-78.26, 9.54, 5.58, -33.46, 0.97, 1039.81;
539,-78.41, 9.52, 5.55, -38.31, 10.67, 1038.84;
546,-78.56, 9.51, 5.52, -36.86, 15.52, 1034.48;
554,-78.71, 9.49, 5.48, -39.28, 13.09, 1040.78;
562,-78.86, 9.48, 5.45, -42.68, 17.94, 1038.36;
570,-79.01, 9.46, 5.41, -37.34, 18.91, 1033.02;
578,-79.15, 9.45, 5.37, -37.34, 16.97, 1032.54;
585,-79.29, 9.43, 5.33, -38.80, 18.91, 1030.60;
594,-79.44, 9.42, 5.28, -38.80, 15.03, 1037.39;
601,-79.58, 9.40, 5.23, -36.86, 9.21, 1033.51;
609,-79.71, 9.39, 5.18, -34.92, 6.30, 1031.08;
617,-79.84, 9.38, 5.13, -34.92, 3.88, 994.22;
625,-79.98, 9.36, 5.08, -40.25, -5.82, 1050.97;
633,-80.11, 9.35, 5.03, -32.98, 7.27, 958.82;
640,-80.25, 9.34, 4.99, -43.16, 9.21, 1059.21;
648,-80.38, 9.32, 4.95, -32.98, 8.24, 1023.81;
656,-80.50, 9.31, 4.91, -41.71, 4.85, 1057.76;
664,-80.63, 9.29, 4.86, -20.85, -52.38, 1077.16;
672,-80.76, 9.28, 4.85, -61.59, 145.98, 1003.92;
680,-80.89, 9.27, 4.81, -38.31, -9.21, 1040.30;
687,-81.01, 9.26, 4.78, -41.71, 10.18, 1048.54;
695,-81.13, 9.25, 4.75, -38.80, 16.00, 1044.66;
703,-81.26, 9.20, 4.72, 103.79, -38.80, 1012.17;
711,-81.38, 9.19, 4.68, -28.61, 13.58, 1029.14;
719,-81.50, 9.19, 4.65, -32.98, -58.68, 993.25;
727,-81.61, 9.21, 4.62, -1.45, 42.19, 1279.40;
735,-81.70, 9.27, 3.96, 228.91, -336.10, 701.78;
742,-81.80, 9.20, 3.95, 322.52, 273.53, 968.52;
750,-81.91, 9.25, 3.70, 523.79, 109.12, 1532.07;
758,-82.02, 9.30, 3.17, 525.24, 337.55, 1230.41;
766,-82.13, 9.36, 2.61, 494.69, 180.90, 1172.70;
774,-82.25, 9.44, 1.86, 468.50, 43.65, 1209.07;
781,-82.38, 9.52, 0.98, 418.06, 283.23, 1113.53;
789,-82.50, 9.61, -0.12, 283.23, 225.03, 1166.88;
797,-82.63, 9.71, -1.33, 147.44, 213.88, 1409.86;
805,-82.76, 9.81, -2.64, 61.59, 588.77, 1538.86;
813,-82.89, 9.87, -3.89, -116.88, 605.26, 1638.77;
820,-83.00, 9.88, -4.96, -291.48, 672.68, 2369.65;
829,-83.10, 9.86, -5.71, -199.33, 644.06, 1393.85;
836,-83.18, 9.82, -6.17, -460.74, 953.97, 1586.88;
844,-83.25, 9.73, -6.44, -537.37, 915.66, 958.33;
852,-83.32, 9.64, -6.51, -581.98, 756.58, 1083.46;
860,-83.36, 9.59, -6.36, -612.54, 836.12, 514.09;
867,-83.31, 9.55, -6.36, -772.58, -115.91, 194.96;
875,-83.25, 9.58, -5.83, -824.96, 694.50, 2124.73;
883,-83.17, 9.55, -5.16, -817.20, 612.05, 1236.23;
891,-83.08, 9.48, -4.42, -581.98, 1566.99, 1291.52;
899,-82.97, 9.33, -3.70, -788.10, 1084.43, 1637.32;
907,-82.78, 9.19, -2.60, -686.26, 1117.90, 695.96;
915,-82.54, 9.02, -1.51, -707.11, 1080.07, -100.88;
923,-82.25, 8.80, -0.58, -626.12, 717.30, 1360.87;
930,-81.92, 8.56, 0.30, -541.73, 683.83, 1355.54;
938,-81.52, 8.37, 1.39, -379.75, 868.13, 292.93;
946,-81.09, 8.28, 2.25, -263.35, 790.04, 173.14;
954,-80.61, 8.24, 3.24, -402.54, 774.04, 903.53;
962,-80.08, 8.19, 4.46, -353.07, 688.20, 525.24;
970,-79.51, 8.26, 5.69, -400.60, 336.58, -831.27;
977,-78.93, 8.29, 6.90, -539.79, 300.21, -16.97;
985,-78.35, 8.27, 8.17, -495.17, 233.28, 1174.64;
993,-77.75, 8.26, 9.43, -274.50, 252.19, 815.26;
1002,-77.15, 8.30, 10.58, -243.46, 184.78, 853.09;
1009,-76.53, 8.37, 11.69, -210.97, 127.07, 987.92;
1016,-75.90, 8.43, 12.77, -273.05, -12.12, 1018.47;
1025,-75.29, 8.47, 13.80, -268.68, -153.26, 898.20;
1032,-74.67, 8.48, 14.88, -296.81, -239.10, 754.64;
1040,-74.08, 8.52, 15.80, -320.09, -247.34, 880.25;
1048,-73.50, 8.53, 16.63, -342.40, -328.34, 923.90;
1056,-72.92, 8.48, 17.48, -349.19, -382.65, 557.25;
1063,-72.34, 8.46, 18.24, -351.62, -493.72, 156.17;
1071,-71.76, 8.48, 18.93, -358.41, -501.48, 27.64;
1079,-71.18, 8.56, 19.54, -382.17, -606.72, -52.38;
1087,-70.60, 8.73, 20.09, -388.47, -734.76, -277.41;
1095,-70.02, 9.10, 20.46, -394.29, -771.61, -423.88;
1103,-69.42, 9.44, 20.95, -465.10, -840.48, -620.78;
1111,-68.88, 9.96, 21.21, -530.58, -858.91, -163.44;
1118,-68.45, 10.12, 21.17, -1404.04, -856.97, 5128.74;
1126,-68.36, 9.71, 19.98, 294.87, -2198.45, 4200.47;
1134,-68.21, 9.73, 19.33, 1715.89, -2568.49, 8438.29;
1142,-68.17, 9.79, 18.86, 386.05, -2221.73, 1834.22;
1150,-68.32, 9.54, 17.86, -2207.66, -1410.34, -7387.81;
1158,-68.47, 9.45, 16.88, -888.98, -1428.77, 1146.99;
1165,-68.60, 9.40, 16.09, 211.45, -1888.54, 2905.07;
1173,-68.79, 9.29, 15.62, -574.22, -751.73, 1155.24;
1181,-68.97, 9.24, 15.23, -314.27, -882.19, 2151.40;
1189,-69.15, 9.23, 15.04, -120.28, -723.12, 1474.85;
1197,-69.36, 9.23, 14.97, 191.57, -250.74, 1930.73;
1205,-69.54, 9.24, 15.00, 673.16, 46.07, 1095.59;
1212,-69.73, 9.26, 14.99, 1397.73, 255.59, 1037.39;
1220,-69.94, 9.26, 14.87, 1798.82, 539.79, 1021.87;
1228,-70.15, 9.27, 14.48, 558.22, 607.69, 800.71;
1237,-70.37, 9.30, 13.94, 233.76, 48.50, 1260.97;
1244,-70.59, 9.27, 13.37, 78.08, 126.10, 973.37;
1252,-70.80, 9.21, 12.92, 226.97, 163.44, 972.40;
1259,-71.01, 9.21, 12.63, 241.52, -409.33, 1143.11;
1267,-71.22, 9.22, 12.39, -214.85, -142.10, 1044.18;
1275,-71.38, 9.24, 12.37, -427.76, -64.99, 1050.48;
1283,-71.52, 9.26, 12.39, -485.47, 101.85, 1022.84;
1291,-71.69, 9.30, 12.40, -284.20, 171.69, 1023.81;
1299,-71.86, 9.29, 12.38, -53.35, 119.79, 1029.63;
1306,-72.04, 9.27, 12.36, -46.07, 128.04, 1026.23;
1314,-72.21, 9.26, 12.34, -49.47, 128.52, 1024.29;
1322,-72.37, 9.25, 12.30, -47.53, 125.61, 1028.17;
1330,-72.53, 9.24, 12.27, -54.32, 125.61, 1029.14;
1338,-72.70, 9.23, 12.23, -48.01, 120.76, 1029.63;
1346,-72.86, 9.21, 12.19, -48.98, 127.55, 1025.26;
1353,-73.02, 9.20, 12.14, -49.47, 123.19, 1023.32;
1361,-73.17, 9.19, 12.09, -50.92, 126.58, 1027.69;
1369,-73.33, 9.18, 12.03, -50.92, 140.65, 1026.23;
1377,-73.48, 9.16, 11.94, -42.19, 204.66, 1009.26;
1385,-73.62, 9.18, 11.71, -211.45, -1147.48, 1696.97;
1393,-73.78, 9.16, 11.49, -25.22, 93.60, 1031.08;
1400,-73.93, 9.15, 11.39, -51.41, 45.59, 1028.17;
1408,-74.07, 9.14, 11.35, -49.95, 100.88, 1033.51;
1416,-74.21, 9.12, 11.30, -46.56, 115.91, 1046.60;
1424,-74.36, 9.11, 11.27, -41.22, 124.64, 1008.29;
1432,-74.49, 9.09, 11.25, -38.31, 97.00, 1025.26;
1440,-74.62, 9.07, 11.22, 7.76, 107.67, 1024.29;
1448,-74.75, 9.03, 11.19, 86.33, 117.37, 1033.99;
1455,-74.88, 9.00, 11.15, 76.14, 113.97, 1034.48;
1463,-75.01, 8.96, 11.09, 61.59, 149.38, 1035.45;
1471,-75.12, 9.01, 10.52, -23.76, 578.10, 1592.70;
1479,-75.25, 9.03, 10.31, 22.31, 482.08, 1011.20;
1487,-75.39, 9.03, 10.05, -97.48, 17.46, 1059.21;
1494,-75.51, 9.05, 9.65, -213.39, -711.96, 3051.05;
1502,-75.65, 9.07, 9.46, -130.95, 145.01, 980.16;
1510,-75.78, 9.08, 9.30, -151.80, -29.10, 1036.42;
1518,-75.91, 9.10, 9.20, -158.59, 37.34, 1033.02;
1526,-76.02, 9.11, 9.15, -102.33, 79.54, 1038.84;
1534,-76.12, 9.11, 9.09, -28.13, 89.24, 1043.69;
1541,-76.23, 9.10, 9.04, 54.80, 76.14, 1070.85;
1549,-76.35, 9.12, 8.91, -24.25, -305.54, 975.31;
1557,-76.45, 9.12, 8.91, 35.89, -123.67, 984.04;
1565,-76.54, 9.13, 8.94, -4.85, -75.17, 1064.06;
1573,-76.62, 9.13, 9.01, 11.64, 29.58, 1064.06;
1581,-76.70, 9.18, 9.10, 18.43, -133.86, 1175.12;
1589,-76.78, 9.16, 9.18, 58.20, 330.76, 1034.48;
1596,-76.88, 9.13, 9.19, 91.18, 205.63, 998.10;
1604,-76.99, 9.10, 9.14, 93.12, 125.13, 926.81;
1612,-77.11, 9.06, 9.10, 99.91, 234.73, 1050.00;
1620,-77.22, 9.02, 9.04, 76.63, 248.31, 999.56;
1628,-77.33, 8.98, 8.93, 54.80, 163.44, 1016.53;
1635,-77.44, 8.95, 8.78, 0.97, 177.02, 953.48;
1643,-77.54, 8.93, 8.62, -37.34, 104.27, 1024.78;
1651,-77.64, 8.93, 8.49, -76.63, -15.52, 1010.71;
1659,-77.73, 8.93, 8.39, -119.79, 0.48, 1050.97;
1667,-77.83, 8.93, 8.33, -102.82, 3.39, 1035.93;
1675,-77.91, 8.93, 8.31, -105.73, 66.93, 1035.45;
1682,-78.00, 8.93, 8.30, -93.60, 64.99, 1039.81;
1690,-78.09, 8.93, 8.28, -83.90, 42.68, 1021.87;
1698,-78.17, 8.93, 8.28, -67.90, 59.65, 1033.51;
1706,-78.25, 8.92, 8.28, -60.62, 61.59, 1035.93;
1714,-78.34, 8.91, 8.27, -52.38, 86.33, 1037.39;
1722,-78.42, 8.90, 8.27, -28.13, 93.12, 1029.14;
1730,-78.51, 8.89, 8.25, -25.22, 90.69, 1034.48;
1737,-78.60, 8.87, 8.23, -12.12, 99.42, 1033.51;
1745,-78.69, 8.85, 8.21, 12.12, 90.21, 1022.35;
1753,-78.77, 8.82, 8.18, 27.16, 88.75, 1036.90;
1761,-78.85, 8.81, 8.14, -8.24, 86.33, 1029.63;
1769,-78.93, 8.79, 8.10, -9.21, 104.27, 1042.24;
1777,-79.02, 8.78, 8.05, -50.92, 96.51, 1037.87;
1784,-79.11, 8.78, 7.99, -66.93, 88.75, 1036.90;
1792,-79.18, 8.78, 7.92, -95.54, 74.69, 1025.75;
1800,-79.25, 8.79, 7.85, -111.06, 100.88, 1029.14;
1808,-79.33, 8.82, 7.63, -102.33, 146.95, 1097.53;
1815,-79.42, 8.85, 7.48, -224.55, -28.13, 975.31;
1823,-79.51, 8.87, 7.36, -154.71, -19.88, 1035.45;
1831,-79.59, 8.89, 7.28, -160.05, 16.00, 1022.84;
1839,-79.67, 8.90, 7.21, -119.31, 66.93, 1025.75;
1847,-79.75, 8.91, 7.14, -110.09, 74.69, 1029.14;
1855,-79.82, 8.92, 7.08, -99.42, 27.64, 1030.60;
1862,-79.89, 8.92, 7.03, -102.82, 55.29, 1033.02;
1870,-79.96, 8.92, 7.00, -98.45, 64.99, 1027.69;
1878,-80.02, 8.92, 6.97, -85.36, 60.62, 1031.08;
1886,-80.08, 8.92, 6.95, -76.63, 67.90, 1028.17;
1894,-80.15, 8.92, 6.92, -94.09, 60.62, 1028.66;
1902,-80.20, 8.92, 6.90, -93.12, 52.86, 1034.96;
1910,-80.26, 8.93, 6.88, -94.09, 58.20, 1033.99;
1917,-80.32, 8.92, 6.86, -93.60, 53.35, 1030.11;
1925,-80.38, 8.93, 6.84, -96.03, 60.62, 1032.54;
1933,-80.44, 8.93, 6.83, -98.45, 57.71, 1025.26;
1941,-80.50, 8.93, 6.82, -103.79, 64.02, 1032.54;
1949,-80.56, 8.93, 6.81, -108.15, 63.53, 1028.66;
1957,-80.63, 8.93, 6.79, -124.64, 61.11, 1030.11;
1964,-80.69, 8.94, 6.78, -137.74, 68.87, 1026.23;
1972,-80.75, 8.94, 6.77, -139.68, 64.99, 1033.02;
1980,-80.82, 8.94, 6.75, -72.26, 62.56, 1034.96;
1988,-80.88, 8.93, 6.74, -60.62, 61.59, 1032.54;
1996,-80.94, 8.92, 6.71, -57.71, 64.02, 1033.02;
2004,-81.00, 8.91, 6.70, -59.65, 62.56, 1034.48;
2011,-81.05, 8.90, 6.68, -59.17, 64.99, 1027.69;
2019,-81.11, 8.89, 6.65, -57.23, 64.50, 1035.93;
2027,-81.16, 8.88, 6.63, -59.65, 64.02, 1033.51;
2035,-81.22, 8.87, 6.60, -56.74, 61.59, 1031.57;
2043,-81.28, 8.86, 6.57, -48.98, 62.56, 1030.11;
2051,-81.33, 8.85, 6.54, -51.89, 61.11, 1034.48;
2059,-81.39, 8.85, 6.51, -55.29, 57.71, 1028.66;
2066,-81.45, 8.84, 6.49, -54.32, 52.38, 1037.87;
2074,-81.50, 8.83, 6.46, -53.83, 55.77, 1034.96;
2082,-81.55, 8.81, 6.45, -50.92, 56.74, 1037.87;
2090,-81.61, 8.80, 6.43, -57.71, 59.17, 1031.08;
2098,-81.66, 8.80, 6.41, -51.89, 64.99, 1030.11;
2105,-81.71, 8.78, 6.39, -56.74, 54.80, 1031.57;
2113,-81.76, 8.77, 6.37, -51.89, 63.53, 1026.72;
2121,-81.80, 8.76, 6.36, -49.47, 63.05, 1035.45;
2129,-81.85, 8.75, 6.34, -52.86, 62.56, 1030.60;
2137,-81.89, 8.73, 6.31, -50.92, 64.02, 1025.75;
2145,-81.93, 8.74, 6.27, -63.53, 123.19, 1226.53;
2152,-81.98, 8.72, 6.24, -55.77, 13.09, 1016.05;
2160,-82.03, 8.71, 6.22, -50.92, 59.17, 1037.39;
2168,-82.08, 8.70, 6.21, -54.80, 63.05, 1034.48;
2176,-82.12, 8.69, 6.18, -56.26, 59.17, 1036.42;
2184,-82.17, 8.68, 6.15, -47.04, 59.65, 1036.90;
2192,-82.22, 8.68, 6.12, -48.50, 68.87, 1030.60;
2199,-82.27, 8.67, 6.08, -53.35, 68.38, 1034.48;
2207,-82.30, 8.67, 6.04, -60.14, 64.50, 1037.39;
2215,-82.34, 8.67, 5.99, -52.38, 47.53, 1033.02;
2223,-82.38, 8.66, 5.96, -56.26, 39.77, 1027.20;
2231,-82.42, 8.65, 5.93, -48.01, 43.65, 1033.02;
2239,-82.46, 8.64, 5.92, -55.29, 50.44, 1028.17;
2246,-82.49, 8.63, 5.91, -56.74, 58.20, 1033.99;
2254,-82.55, 8.62, 5.90, -57.23, 60.14, 1031.57;
2262,-82.60, 8.62, 5.90, -59.65, 58.20, 1033.51;
2270,-82.65, 8.61, 5.89, -53.35, 60.62, 1032.05;
2278,-82.69, 8.60, 5.88, -55.29, 59.65, 1031.57;
2286,-82.72, 8.59, 5.87, -54.80, 55.29, 1038.36;
2294,-82.76, 8.59, 5.85, -56.74, 55.29, 1034.96;
2301,-82.79, 8.58, 5.84, -48.98, 63.05, 1031.57;
2309,-82.83, 8.58, 5.83, -53.83, 60.14, 1033.99;
2317,-82.87, 8.57, 5.82, -54.80, 62.56, 1038.36;
2325,-82.90, 8.57, 5.80, -55.77, 59.65, 1033.99;
2333,-82.93, 8.57, 5.78, -54.80, 56.74, 1037.39;
2340,-82.96, 8.58, 5.76, -56.26, 55.29, 1042.72;
2348,-83.00, 8.58, 5.74, -56.26, 63.53, 1040.78;
2356,-83.03, 8.58, 5.72, -57.71, 64.02, 1050.97;
2364,-83.07, 8.59, 5.68, -51.41, 16.97, 1066.49;
2372,-83.11, 8.59, 5.66, -52.38, 55.29, 1044.66;
2380,-83.15, 8.60, 5.64, -52.38, 62.56, 1044.66;
2388,-83.18, 8.61, 5.62, -58.20, 65.47, 1050.97;
2395,-83.23, 8.62, 5.59, -55.77, 57.23, 1049.03;
2403,-83.26, 8.65, 5.57, -69.35, 97.00, 1097.53;
2411,-83.29, 8.67, 5.66, -76.14, 591.68, 860.85;
2419,-83.32, 8.70, 5.62, -22.31, 68.87, 1410.83;
2427,-83.34, 8.74, 5.58, -63.53, 53.83, 1108.68;
2435,-83.37, 8.77, 5.52, -198.84, -421.45, 1552.93;
2442,-83.41, 8.78, 5.47, -13.09, 21.34, 969.97;
2450,-83.43, 8.83, 5.43, -101.85, 58.68, 1148.93;
2458,-83.44, 8.86, 5.39, -32.98, -37.83, 945.24;
2466,-83.45, 8.89, 5.34, -31.52, -1.45, 1067.46;
2474,-83.47, 8.94, 5.32, -148.41, 34.92, 1033.02;
2482,-83.50, 9.00, 5.28, -148.41, -102.33, 959.30;
2489,-83.52, 9.04, 5.28, -179.93, -132.40, 1442.35;
2497,-83.54, 9.07, 5.23, -23.76, -244.43, 1227.50;
2505,-83.58, 9.10, 5.17, -1.94, -226.97, 1133.90;
2513,-83.63, 9.13, 5.14, 113.49, -381.68, 652.31;
2521,-83.70, 9.18, 5.09, 74.20, -469.47, 1107.23;
2529,-83.78, 9.22, 5.01, 204.18, -523.79, 1020.90;
2536,-83.87, 9.24, 4.81, 218.73, -267.71, 1292.49;
2544,-84.00, 9.18, 4.33, 228.43, -728.94, 567.44;
2552,-84.14, 9.13, 3.81, 181.87, -542.22, 747.85;
2560,-84.26, 9.14, 3.40, 182.84, -652.79, 1008.77;
2568,-84.42, 9.08, 2.92, 149.38, -210.00, 915.17;
2575,-84.59, 9.09, 2.39, 21.34, -417.57, 623.69;
2583,-84.81, 9.05, 1.59, 49.47, -588.29, 852.12;
2591,-85.04, 9.09, 0.96, -9.70, -261.89, 509.72;
2599,-85.29, 9.09, 0.26, 17.46, -297.78, 765.31;
2607,-85.58, 9.14, -0.48, -135.80, -41.71, 517.00;
2615,-85.88, 9.19, -1.20, -223.58, 38.31, 798.77;
2622,-86.15, 9.26, -1.81, -309.42, 284.69, 882.68;
2630,-86.43, 9.26, -2.39, -308.45, 84.87, 1250.30;
2638,-86.67, 9.26, -2.90, -411.27, 689.17, 832.72;
2646,-86.90, 9.25, -3.17, -548.52, 479.65, 1008.77;
2654,-87.07, 9.31, -3.25, -448.13, 627.57, 717.78;
2662,-87.21, 9.29, -3.37, -439.88, 647.94, 1122.75;
2670,-87.29, 9.28, -3.37, -421.94, 860.37, 1325.47;
2677,-87.32, 9.26, -3.28, -385.08, 895.29, 868.13;
2685,-87.31, 9.23, -3.11, -313.79, 921.48, 1207.62;
2693,-87.28, 9.20, -2.99, -289.05, 312.82, 1325.96;
2701,-87.25, 9.19, -2.94, -252.19, 63.53, 1175.61;
2709,-87.21, 9.18, -2.92, -128.52, -44.13, 1038.36;
2716,-87.18, 9.18, -2.92, -88.75, -182.84, 1155.24;
2724,-87.16, 9.15, -2.91, 8.24, -98.45, 1035.93;
2732,-87.13, 9.11, -2.90, 61.11, -94.09, 1047.57;
2740,-87.10, 9.06, -2.88, 112.03, -83.42, 1034.96;
2748,-87.07, 9.00, -2.87, 151.32, -45.10, 1037.39;
2756,-87.04, 8.93, -2.86, 187.21, -68.87, 1023.32;
2764,-87.02, 8.86, -2.87, 226.97, -79.54, 1048.54;
2771,-86.99, 8.78, -2.88, 245.40, -82.93, 1032.05;
2779,-86.96, 8.79, -2.89, 300.21, -93.12, 1047.57;
2787,-86.93, 8.78, -2.91, -64.50, -74.20, 1032.05;
2795,-86.91, 8.77, -2.92, -58.20, -61.59, 1029.63;
2803,-86.88, 8.75, -2.93, -52.86, -73.72, 1024.78;
2811,-86.85, 8.79, -2.87, -220.18, 43.16, 2500.11;
2818,-86.81, 8.78, -2.86, -43.16, 46.07, 1003.44;
2826,-86.76, 8.82, -2.68, -335.13, 570.83, 614.48;
2834,-86.74, 8.78, -2.69, 20.37, -79.05, 1044.66;
2842,-86.73, 8.78, -2.68, -62.08, -75.17, 1121.78;
2850,-86.70, 8.75, -2.67, -39.28, -10.67, 1008.77;
2858,-86.66, 8.76, -2.47, 72.26, 2115.51, -1307.53;
2865,-86.61, 8.76, -2.49, -79.54, -207.57, 1223.14;
2873,-86.57, 8.76, -2.35, -140.16, 390.41, 546.58;
2881,-86.54, 8.76, -2.32, 207.09, -766.76, 1446.72;
2889,-86.50, 8.74, -2.32, -59.17, -567.92, 1373.48;
2897,-86.47, 8.73, -2.37, -5.82, -337.55, 1075.22;
2904,-86.42, 8.74, -2.32, -51.89, -100.88, 291.96;
2916,-86.36, 8.74, -2.41, -44.13, -67.41, 1178.03;
2921,-86.33, 8.73, -2.25, -177.02, 501.96, 1537.41;
2928,-86.30, 8.73, -2.32, -45.10, -635.33, 1206.16;
2936,-86.26, 8.74, -2.34, -67.90, -525.24, 1092.68;
2944,-86.24, 8.73, -2.35, -54.80, -79.54, 1032.05;
2952,-86.22, 8.72, -2.36, -53.83, -71.78, 1034.48;
2959,-86.20, 8.71, -2.37, -54.32, -73.23, 1031.57;
2967,-86.18, 8.70, -2.38, -52.38, -74.20, 1028.66;
2975,-86.16, 8.69, -2.39, -47.04, -66.93, 1027.69;
2983,-86.14, 8.68, -2.40, -49.95, -71.78, 1033.51;
2991,-86.12, 8.67, -2.41, -50.92, -73.72, 1037.39;
2999,-86.10, 8.67, -2.42, -56.74, -70.32, 1033.02;
3006,-86.09, 8.66, -2.43, -56.74, -68.87, 1033.99;
3014,-86.07, 8.65, -2.44, -50.92, -69.35, 1035.45;
3022,-86.06, 8.64, -2.45, -53.83, -63.05, 1036.90;
3030,-86.05, 8.63, -2.47, -54.32, -69.84, 1031.57;
3038,-86.04, 8.62, -2.48, -53.35, -67.41, 1027.69;
3046,-86.02, 8.61, -2.49, -48.50, -66.93, 1034.48;
3053,-86.01, 8.61, -2.50, -50.92, -70.81, 1031.57;
3061,-85.99, 8.60, -2.52, -51.41, -72.26, 1029.63;
3069,-85.97, 8.59, -2.53, -54.32, -64.99, 1035.93;
3077,-85.95, 8.58, -2.54, -49.95, -61.11, 1031.57;
3085,-85.93, 8.57, -2.56, -53.83, -68.38, 1031.57;
3092,-85.90, 8.57, -2.58, -52.38, -65.96, 1032.05;
3100,-85.89, 8.56, -2.61, -52.86, -68.38, 1036.42;
3108,-85.89, 8.55, -2.63, -53.83, -75.17, 1030.60;
3116,-85.88, 8.54, -2.65, -49.95, -73.72, 1032.54;
3124,-85.86, 8.53, -2.66, -56.74, -67.41, 1034.96;
3132,-85.85, 8.53, -2.68, -48.98, -69.35, 1033.51;
3140,-85.84, 8.52, -2.70, -53.83, -69.35, 1029.63;
