Time	Yaw	Pitch	Roll
235007.0	-138.71	178.96	1024.29
235062.0	-463.16	-21.82	890.44
235117.0	-823.51	-53.83	1037.87
235172.0	-549.98	-63.53	874.43
235227.0	-194.48	-555.8	1042.24
235283.0	93.6	-528.64	990.83
235338.0	93.12	-382.65	1060.18
235393.0	326.88	-353.07	961.24
235449.0	187.69	-367.14	971.91
235503.0	186.72	-421.94	862.79
235559.0	372.47	-250.25	1085.89
235614.0	-74.69	-420.0	888.01
235669.0	-284.69	-393.81	872.49
235724.0	-245.89	-236.19	791.01
235780.0	59.17	-921.48	911.78
235836.0	68.38	-733.79	717.78
235890.0	-494.69	-543.67	1130.99
235945.0	2.42	-306.51	4188.83
236001.0	-50.44	659.1	1482.61
236056.0	-90.69	355.98	-53.35
236111.0	-111.06	-68.38	1113.53
236166.0	193.02	-239.1	1475.33
236221.0	290.02	37.34	921.96
236277.0	566.95	-24.73	1037.39
236332.0	449.58	-484.02	1009.26
236387.0	531.06	-1389.97	-145.5
236442.0	21.34	-1831.8	3516.16
236497.0	-425.82	-1305.1	1341.96
236553.0	-38.8	-702.75	1161.06
236608.0	121.25	-142.1	1027.2
236663.0	-32.49	-155.2	979.19
236718.0	-425.33	-125.13	1264.36
236774.0	-545.61	-133.37	1058.73
236829.0	-516.03	-239.1	865.22
236884.0	91.66	-112.52	1091.71
236939.0	76.63	-392.35	1061.15
236994.0	161.99	-359.86	756.1
237050.0	55.77	-283.72	830.3
237105.0	49.95	-477.23	675.1
237160.0	-28.61	-187.69	957.85
237215.0	-409.81	-200.3	807.5
237270.0	-115.91	-477.71	815.26
237325.0	-379.75	-418.54	823.99
237381.0	-777.92	-553.86	991.31
237436.0	1211.98	-573.74	3841.58
237491.0	438.91	512.63	884.62
237546.0	5.33	180.42	-381.2
237602.0	-276.93	-328.34	801.68
237657.0	116.4	-307.97	1150.39
237712.0	573.74	229.4	895.29
237767.0	593.62	258.98	499.05
237822.0	473.83	-51.41	903.05
237879.0	300.21	-522.82	633.39
237933.0	203.21	-1978.75	917.6
237988.0	403.02	-564.53	-842.91
238043.0	-985.49	-1739.16	3347.87
238099.0	516.03	-669.28	1125.17
238154.0	-437.46	-655.22	976.28
238209.0	-255.1	-106.21	889.95
238264.0	-57.71	262.86	1220.23
238319.0	-234.25	-260.92	923.9
238374.0	-93.12	-312.33	1127.6
238430.0	80.51	-271.59	880.74
238485.0	88.75	-319.61	917.6
238540.0	42.19	-222.12	989.37
238597.0	86.33	-236.19	841.45
238651.0	-62.08	-621.27	965.61
238706.0	-343.86	-398.17	788.1
238761.0	-117.85	-314.27	1011.2
238816.0	717.78	-599.93	664.43
238871.0	251.22	-885.59	762.89
238927.0	-721.18	-33.46	1639.74
238982.0	417.57	59.65	4209.69
239037.0	-372.96	514.57	694.99
239092.0	-221.15	367.14	225.52
239147.0	41.22	-48.01	1041.27
239203.0	225.03	-320.58	800.71
239258.0	364.23	-238.13	987.43
239313.0	334.64	-323.49	762.4
239368.0	375.87	-800.71	885.59
239424.0	245.89	-1129.54	497.11
239479.0	188.66	-1250.78	479.65
239535.0	244.92	-1448.66	1100.92
239589.0	-1130.02	-993.25	1026.72
239645.0	306.51	100.39	1054.36
239700.0	-99.91	-97.0	1007.8
239755.0	-354.04	-134.34	840.48
239810.0	-374.9	32.01	897.71
239865.0	-260.44	-479.17	944.27
239921.0	87.78	-311.36	956.88
239976.0	222.61	-226.0	1043.21
240031.0	176.05	-263.35	954.45
240086.0	-11.64	-288.08	991.8
240141.0	71.78	-226.49	852.12
240197.0	-185.27	-427.76	1010.23
240252.0	-242.49	-521.36	1000.04
240307.0	-478.68	-416.6	758.52
240363.0	-151.8	-547.07	1212.95
240418.0	398.66	-509.72	612.54
240474.0	746.88	-646.97	953.48
240528.0	387.02	-839.03	966.09
240583.0	-393.81	-100.88	1581.06
240638.0	27.16	-189.15	3688.81
240694.0	-552.89	506.33	-89.72
240749.0	-311.36	401.08	301.66
240804.0	14.55	22.79	606.23
240859.0	248.31	-242.98	1166.39
240915.0	391.38	-263.83	780.83
240970.0	339.01	-295.84	801.68
241025.0	274.02	-520.39	1144.57
241080.0	236.19	-683.83	892.38
241136.0	332.7	-1101.89	882.19
241190.0	308.45	-988.4	367.14
241246.0	-650.37	-1247.39	957.85
241301.0	101.36	-290.99	1145.54
241356.0	27.16	-168.29	1040.78
241411.0	-64.99	-146.95	1083.46
241467.0	-123.67	-140.65	1002.95
241522.0	-173.14	-232.31	992.28
241577.0	-235.7	-195.93	973.37
241632.0	-49.47	-155.2	1010.71
241687.0	113.49	-268.2	960.76
241743.0	32.01	-215.82	972.4
241798.0	-168.78	-201.27	1001.98
241853.0	-226.97	-264.32	783.74
241908.0	-187.69	-439.4	814.78
241963.0	48.98	-349.19	1063.58
242018.0	73.72	-499.05	1002.95
242074.0	106.21	-442.31	1035.93
242129.0	350.16	-569.38	872.98
242185.0	1316.26	-798.77	962.7
242240.0	196.9	-856.0	713.9
242295.0	-952.03	-264.32	2580.13
242350.0	-983.55	385.56	3344.96
242405.0	-705.17	468.98	-92.63
242461.0	-208.06	358.41	711.48
242516.0	130.46	253.65	774.52
242571.0	338.52	-175.57	622.24
242626.0	308.94	-393.81	1033.02
242681.0	225.52	-585.86	816.72
242736.0	171.2	-856.97	1198.4
242791.0	295.84	-1167.36	1307.53
242847.0	776.46	-1151.84	247.34
242902.0	554.83	-952.52	1310.44
242957.0	-24.25	-964.15	1394.34
243014.0	332.22	-152.77	1083.46
243068.0	-98.94	-90.21	1049.03
243123.0	-226.0	-44.62	973.85
243178.0	-409.81	182.84	1139.72
243234.0	-465.59	7.27	1130.02
243289.0	-228.43	-290.51	1081.04
243344.0	-51.89	-205.63	938.45
243399.0	14.06	-190.6	1002.47
243454.0	104.27	-280.81	852.12
243509.0	-31.52	-195.45	904.02
243565.0	-140.16	-242.01	1002.47
243620.0	-12.61	-209.51	848.73
243675.0	172.17	-262.38	662.98
243730.0	217.27	-436.0	1082.01
243785.0	388.47	-500.51	1091.22
243840.0	526.7	-438.91	671.71
243896.0	-52.38	-132.4	1382.21
243951.0	182.36	-467.04	639.7
244006.0	-166.35	-810.41	1171.73
244061.0	-751.25	-227.94	1716.37
244118.0	201.75	412.72	4140.82
244172.0	-468.01	174.11	-588.77
244227.0	-140.16	321.55	252.68
244282.0	19.4	-219.7	614.48
244338.0	180.9	-439.4	1082.98
244393.0	307.0	-555.8	794.41
244448.0	344.83	-546.58	1182.4
244503.0	306.51	-763.85	740.09
244558.0	415.15	-644.06	661.52
244614.0	473.35	-955.91	1138.75
244669.0	484.02	-840.0	882.68
244724.0	447.16	-569.86	765.31
244779.0	295.84	-798.77	919.05
244835.0	81.48	78.57	966.09
244890.0	-237.16	34.43	790.53
244945.0	-431.15	-118.82	1008.29
245000.0	-252.68	-243.46	958.33
245055.0	-12.12	-149.38	1051.45
245110.0	16.49	-245.4	933.12
245166.0	15.52	-77.6	878.8
245221.0	19.88	-328.82	716.33
245276.0	49.47	-257.53	1044.18
245331.0	34.92	-437.94	717.3
245387.0	157.62	-271.59	874.43
245442.0	-25.22	-479.17	1171.24
245497.0	-117.85	-278.87	752.22
245552.0	226.97	-779.86	831.27
245607.0	552.89	-692.08	863.28
245663.0	546.1	-751.25	708.57
245718.0	-387.5	-666.86	1052.42
245773.0	524.76	888.98	5360.56
245828.0	-182.84	407.87	1281.82
245883.0	-393.81	260.92	-663.46
245939.0	-48.01	-75.66	1808.52
245995.0	95.06	-191.08	608.17
246049.0	303.6	-112.03	1285.22
246104.0	339.01	-78.08	605.75
246160.0	434.06	-790.53	1215.86
246215.0	239.1	-1201.31	387.02
246270.0	512.63	-1265.33	1459.33
246325.0	-9.21	-1368.15	988.89
246380.0	503.42	-224.55	1353.11
246436.0	7.27	-39.77	993.74
246491.0	-225.52	-338.04	878.8
246546.0	-52.86	-233.76	887.53
246601.0	-161.99	-177.99	1161.06
246657.0	-408.36	-136.28	1227.02
246712.0	-226.97	-113.97	637.76
246768.0	-6.3	-422.42	930.69
246822.0	60.62	-267.71	805.08
246877.0	99.91	-319.12	888.01
246933.0	156.17	-395.26	914.2
246988.0	58.68	-405.93	1068.91
247043.0	-87.78	-209.03	795.38
247098.0	-38.31	-554.83	1016.53
247154.0	762.4	-772.58	1166.88
247208.0	1467.09	-636.79	937.48
247264.0	-428.73	-374.9	1355.54
247319.0	-1186.76	421.94	2939.51
247374.0	-827.87	380.23	654.25
