Time	Yaw	Pitch	Roll
113655.0	-2284.29	824.48	2478.77
113710.0	-694.99	162.96	-400.6
113765.0	-138.71	311.85	1312.86
113820.0	111.06	443.76	234.73
113876.0	252.19	-75.17	1276.97
113932.0	361.8	-858.43	1151.84
113987.0	320.58	-1270.67	757.07
114041.0	65.47	-1474.85	866.67
114096.0	-155.68	-1301.71	2182.93
114151.0	303.6	-1230.9	851.64
114207.0	604.78	65.47	1237.69
114262.0	-146.95	29.58	1170.27
114317.0	-360.35	-81.48	1007.32
114372.0	-330.28	-196.9	761.92
114428.0	-244.92	-80.51	907.9
114483.0	-249.77	-347.74	1246.9
114538.0	93.12	-161.99	910.81
114594.0	221.15	-342.89	885.59
114648.0	82.45	-261.41	957.85
114704.0	233.28	-275.96	1072.31
114759.0	133.86	-431.64	918.08
114814.0	198.84	-475.77	988.4
114869.0	-349.19	-279.84	733.79
114925.0	-423.88	-335.13	797.8
114980.0	252.68	-810.41	831.75
115035.0	189.15	-581.01	849.21
115090.0	-477.23	-323.0	940.88
115145.0	514.09	280.81	4215.02
115200.0	-43.16	515.06	170.23
115256.0	-246.86	2.91	-710.02
115311.0	22.31	-183.33	1443.81
115367.0	106.7	245.89	542.22
115422.0	209.51	278.87	678.5
115477.0	403.02	-54.8	1035.93
115532.0	145.01	-883.65	107.18
115587.0	404.48	-1511.22	926.81
115642.0	151.8	-1456.42	811.87
115697.0	-1111.11	-1044.18	1512.19
115753.0	150.83	48.01	983.55
115808.0	-52.86	-137.25	963.18
115863.0	-590.71	-67.41	1016.53
115918.0	-641.15	-97.0	918.08
115973.0	-235.7	-469.95	1074.73
116029.0	-2.42	-227.46	901.11
116084.0	-17.94	-255.1	965.61
116139.0	325.43	-277.9	998.1
116194.0	368.59	-361.8	840.48
116250.0	353.07	-328.82	944.27
116305.0	156.65	-401.08	1074.25
116360.0	-397.69	-253.16	1003.44
116415.0	-178.96	-322.03	828.36
116471.0	413.21	-844.85	1056.3
116526.0	685.77	-679.47	849.7
116581.0	23.76	-922.45	532.03
116636.0	-348.22	-1038.84	2649.0
116691.0	118.34	502.45	2339.09
116746.0	-214.36	274.02	-886.07
116802.0	-178.48	287.6	634.85
116857.0	43.65	359.86	1158.15
116912.0	127.07	202.72	422.91
116968.0	307.0	-265.29	1354.57
117023.0	305.06	-905.47	537.85
117078.0	66.93	-1480.67	797.32
117133.0	375.38	-2164.98	3344.96
117185.0	-379.75	-1121.29	1382.21
117243.0	267.71	-65.47	1129.54
117299.0	-454.92	-167.81	887.53
117355.0	-508.27	114.46	892.86
117409.0	-183.33	-659.1	1086.86
117464.0	127.07	-172.66	969.0
117519.0	166.35	-325.91	1073.28
117575.0	186.72	-224.06	1110.62
117630.0	186.72	-278.38	1017.02
117685.0	-29.1	-496.63	756.1
117740.0	230.37	-316.7	874.92
117796.0	-321.06	-376.84	1071.34
117851.0	-634.85	-614.96	796.83
117906.0	100.88	-674.13	906.93
117962.0	427.76	-707.11	754.64
118017.0	471.89	-646.49	685.77
118072.0	-332.22	-502.45	1197.43
118127.0	85.84	-148.41	3964.77
118182.0	-181.39	842.91	445.22
118237.0	-363.74	241.04	-213.88
118292.0	152.77	23.76	1834.22
118348.0	196.9	203.69	521.36
118403.0	387.5	0.48	918.57
118458.0	249.77	-543.67	861.82
118513.0	183.33	-1206.16	1239.14
118569.0	210.0	-1604.82	1600.94
118624.0	-116.4	-1432.17	927.78
118679.0	-319.61	-1096.07	1697.46
118734.0	376.84	41.22	1068.43
118789.0	-544.64	-49.47	925.84
118845.0	-603.32	-115.91	1026.23
118901.0	-379.75	-1.94	1084.92
118955.0	-115.91	-248.8	890.92
119010.0	94.57	-351.62	1040.78
119066.0	328.34	-207.57	900.14
119121.0	218.73	-299.24	1035.45
119176.0	167.32	-316.21	861.34
119231.0	175.08	-202.72	823.51
119287.0	-56.26	-277.9	939.91
119341.0	-392.84	-332.7	1020.9
119397.0	57.23	-299.72	1139.72
119452.0	413.69	-583.44	910.32
119507.0	334.64	-417.57	775.01
119562.0	-541.25	-975.31	1084.92
119617.0	-170.72	588.29	3895.9
119673.0	-241.04	893.35	826.9
119728.0	-215.82	343.37	-397.2
119783.0	109.12	-61.11	744.94
119838.0	104.27	-859.4	808.47
119894.0	263.83	-12.12	818.17
119949.0	344.83	-187.69	699.84
120004.0	464.13	-657.64	965.61
120059.0	88.27	-782.28	840.97
120114.0	28.13	-2039.86	2428.33
120170.0	-153.74	-1017.5	1284.25
120225.0	400.11	-751.25	947.67
120280.0	-160.53	-36.86	880.74
120335.0	-689.17	-163.44	998.59
120391.0	-695.47	-119.79	912.26
120446.0	-52.38	-418.06	953.0
120501.0	241.04	-200.3	989.37
120556.0	255.1	-335.13	884.62
120611.0	290.99	-213.88	1056.79
