Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
1040,-85.89, 7.91, -1.42, -239.10, 738.15, 768.22;
1048,-85.88, 7.93, -1.67, -38.31, -208.06, 1164.94;
1055,-85.87, 7.93, -1.78, -67.90, -126.58, 1038.36;
1063,-85.85, 7.93, -1.82, -47.53, -7.76, 1033.51;
1071,-85.82, 7.92, -1.86, -44.13, -19.88, 1039.33;
1079,-85.80, 7.92, -1.91, -46.07, -28.13, 1043.21;
1087,-85.78, 7.91, -1.95, -48.98, -61.59, 1034.96;
1094,-85.75, 7.91, -1.98, -46.56, -48.01, 1031.08;
1103,-85.73, 7.90, -1.99, -51.41, -30.07, 1032.54;
1110,-85.71, 7.89, -2.00, -47.04, -28.61, 1031.57;
1118,-85.70, 7.89, -2.01, -55.29, -25.70, 1044.18;
1126,-85.67, 7.88, -2.02, -45.59, -39.77, 1028.17;
1134,-85.65, 7.88, -2.02, -45.10, -45.10, 1035.93;
1141,-85.63, 7.87, -2.02, -49.95, -32.49, 1031.57;
1149,-85.61, 7.87, -2.01, -44.13, -14.06, 1036.42;
1157,-85.60, 7.86, -2.02, -50.44, -17.94, 1033.99;
1165,-85.57, 7.86, -2.04, -51.41, -25.70, 1035.45;
1173,-85.55, 7.86, -2.06, -48.50, -22.79, 1040.78;
1181,-85.53, 7.85, -2.09, -47.04, -25.22, 1036.42;
1188,-85.52, 7.85, -2.12, -46.56, -24.73, 1040.78;
1197,-85.50, 7.84, -2.17, -48.01, -20.85, 1037.87;
1204,-85.48, 7.84, -2.21, -49.47, -19.88, 1040.78;
1212,-85.46, 7.84, -2.27, -50.92, -21.82, 1035.93;
1220,-85.43, 7.85, -2.77, -40.25, -936.51, 1087.34;
1228,-85.42, 7.85, -3.00, -48.50, -177.51, 994.22;
1236,-85.40, 7.85, -3.11, -46.56, -236.67, 990.34;
1244,-85.38, 7.85, -3.15, -50.44, -63.05, 1028.66;
1251,-85.36, 7.84, -3.18, -46.07, -29.10, 1035.93;
1259,-85.35, 7.84, -3.21, -52.38, -67.41, 1021.38;
1267,-85.32, 7.83, -3.22, -50.92, -67.90, 1017.02;
1275,-85.30, 7.82, -3.22, -48.50, -43.16, 1029.14;
1283,-85.27, 7.82, -3.21, -51.41, -45.59, 1040.78;
1291,-85.25, 7.81, -3.21, -47.04, -49.95, 1032.54;
1298,-85.22, 7.81, -3.22, -48.01, -53.35, 1033.02;
1306,-85.20, 7.80, -3.22, -45.59, -42.19, 1040.30;
1314,-85.18, 7.80, -3.22, -44.62, -44.62, 1030.60;
1322,-85.16, 7.79, -3.23, -45.59, -36.37, 1036.90;
1330,-85.14, 7.79, -3.24, -50.44, -41.71, 1039.81;
1337,-85.12, 7.78, -3.25, -47.53, -47.04, 1036.42;
1345,-85.10, 7.77, -3.27, -46.56, -42.19, 1037.87;
1353,-85.06, 7.77, -3.28, -49.95, -54.32, 1038.36;
1361,-85.04, 7.77, -3.29, -44.62, -47.04, 1028.17;
1369,-85.02, 7.76, -3.30, -47.53, -50.92, 1033.51;
1377,-84.99, 7.76, -3.30, -48.98, -46.07, 1033.02;
1385,-84.97, 7.75, -3.31, -47.04, -48.01, 1031.08;
1392,-84.94, 7.75, -3.32, -53.35, -42.68, 1042.24;
1400,-84.92, 7.75, -3.33, -51.41, -48.01, 1026.72;
1408,-84.90, 7.74, -3.33, -51.89, -47.04, 1036.42;
1416,-84.89, 7.73, -3.34, -45.59, -42.68, 1031.57;
1424,-84.89, 7.73, -3.35, -45.10, -49.95, 1035.93;
1432,-84.87, 7.72, -3.36, -52.86, -51.41, 1036.90;
1439,-84.86, 7.72, -3.37, -43.65, -44.62, 1044.18;
1447,-84.84, 7.71, -3.38, -43.16, -46.07, 1035.93;
1455,-84.83, 7.71, -3.39, -44.13, -51.41, 1027.20;
1463,-84.82, 7.70, -3.39, -52.38, -50.44, 1036.90;
1471,-84.79, 7.70, -3.39, -45.59, -54.32, 1030.60;
1479,-84.76, 7.69, -3.38, -45.10, -45.59, 1034.48;
1486,-84.75, 7.68, -3.38, -52.38, -40.25, 1048.54;
1494,-84.73, 7.68, -3.37, -45.59, -47.04, 1032.05;
1502,-84.72, 7.67, -3.36, -41.22, -40.74, 1026.72;
1510,-84.71, 7.67, -3.36, -50.92, -50.44, 1041.75;
1517,-84.70, 7.66, -3.36, -47.53, -47.04, 1038.36;
1525,-84.69, 7.66, -3.36, -47.04, -51.41, 1028.17;
1533,-84.68, 7.65, -3.35, -45.10, -51.89, 1033.51;
1541,-84.67, 7.65, -3.35, -48.98, -47.53, 1029.63;
1549,-84.65, 7.64, -3.34, -43.65, -50.92, 1030.60;
1557,-84.63, 7.63, -3.33, -49.95, -47.53, 1034.96;
1565,-84.62, 7.63, -3.32, -45.10, -45.59, 1028.66;
1573,-84.60, 7.62, -3.31, -51.41, -47.53, 1038.36;
1580,-84.58, 7.62, -3.30, -52.38, -43.16, 1035.45;
1588,-84.56, 7.61, -3.29, -51.89, -44.62, 1029.14;
1596,-84.54, 7.61, -3.27, -48.50, -43.65, 1025.75;
1604,-84.53, 7.60, -3.27, -48.50, -39.77, 1033.51;
1612,-84.52, 7.59, -3.26, -47.04, -42.68, 1027.20;
1619,-84.51, 7.59, -3.25, -50.44, -41.22, 1035.45;
1627,-84.50, 7.58, -3.24, -48.50, -39.28, 1038.36;
1635,-84.48, 7.58, -3.23, -48.50, -51.41, 1038.84;
1643,-84.47, 7.57, -3.23, -45.59, -43.65, 1035.45;
1651,-84.46, 7.57, -3.22, -42.19, -38.31, 1027.20;
1659,-84.46, 7.56, -3.21, -43.16, -44.62, 1033.99;
1666,-84.45, 7.55, -3.20, -46.56, -48.50, 1042.24;
1674,-84.43, 7.55, -3.19, -44.62, -40.25, 1035.45;
1682,-84.41, 7.55, -3.19, -42.19, -43.65, 1031.08;
1690,-84.39, 7.54, -3.18, -48.01, -42.68, 1036.90;
1698,-84.38, 7.54, -3.18, -48.98, -42.68, 1033.51;
1706,-84.37, 7.53, -3.18, -43.16, -45.59, 1041.27;
1713,-84.36, 7.52, -3.17, -41.71, -40.25, 1031.08;
1721,-84.35, 7.52, -3.17, -50.44, -44.13, 1034.48;
1729,-84.33, 7.51, -3.16, -44.62, -44.62, 1035.93;
1737,-84.31, 7.51, -3.16, -43.16, -38.80, 1040.30;
1745,-84.29, 7.51, -3.16, -53.83, -43.16, 1034.96;
1753,-84.29, 7.51, -3.15, -47.04, -44.62, 1045.15;
1760,-84.28, 7.50, -3.15, -52.86, -39.77, 1042.72;
1768,-84.27, 7.50, -3.14, -50.92, -40.74, 1038.84;
1776,-84.26, 7.50, -3.13, -45.59, -43.65, 1042.72;
1784,-84.26, 7.49, -3.12, -44.62, -42.68, 1028.66;
1792,-84.24, 7.49, -3.10, -48.01, -42.68, 1035.93;
1800,-84.23, 7.49, -3.09, -50.44, -36.37, 1032.54;
1807,-84.22, 7.49, -3.08, -50.92, -34.43, 1036.42;
1815,-84.21, 7.49, -3.07, -53.35, -42.19, 1040.78;
1823,-84.20, 7.48, -3.06, -44.62, -44.13, 1035.93;
1831,-84.19, 7.48, -3.05, -46.56, -44.62, 1037.39;
1839,-84.18, 7.47, -3.03, -47.53, -45.59, 1059.70;
1847,-84.17, 7.47, -3.01, -49.47, -45.59, 1031.57;
1855,-84.16, 7.47, -2.99, -52.38, -58.68, 1016.05;
1862,-84.16, 7.47, -2.96, -51.89, -18.91, 1017.02;
1870,-84.16, 7.47, -2.94, -50.44, -36.37, 1033.99;
1878,-84.16, 7.47, -2.93, -48.98, -54.80, 1055.82;
1886,-84.16, 7.47, -2.91, -51.89, -45.10, 1038.36;
1894,-84.16, 7.47, -2.88, -52.86, -73.23, 1040.30;
1901,-84.15, 7.47, -2.86, -46.07, -38.80, 1032.54;
1909,-84.14, 7.47, -2.83, -49.47, -37.34, 1028.66;
1917,-84.13, 7.47, -2.81, -48.01, -42.68, 1030.11;
1925,-84.12, 7.47, -2.79, -49.95, -54.80, 982.10;
1933,-84.11, 7.47, -2.76, -40.25, -8.24, 1034.96;
1941,-84.10, 7.47, -2.74, -47.04, -31.52, 1034.48;
1949,-84.08, 7.47, -2.71, -59.17, -36.86, 1066.49;
1956,-84.07, 7.47, -2.70, -49.95, -37.34, 983.07;
1964,-84.07, 7.47, -2.68, -47.04, 7.27, 1042.24;
1972,-84.05, 7.47, -2.67, -51.41, -15.52, 1042.24;
1980,-84.04, 7.47, -2.67, -49.47, -35.89, 1052.42;
1988,-84.04, 7.46, -2.67, -52.38, -40.25, 1050.48;
1995,-84.05, 7.46, -2.67, -47.53, -33.46, 1039.81;
2003,-84.05, 7.46, -2.67, -51.89, -25.22, 1043.21;
2011,-84.05, 7.46, -2.67, -50.44, -34.43, 1046.60;
2019,-84.04, 7.46, -2.67, -48.50, -35.40, 1043.21;
2027,-84.04, 7.46, -2.66, -53.83, -38.31, 1030.60;
2035,-84.03, 7.46, -2.65, -53.35, -32.49, 1033.51;
2042,-84.03, 7.46, -2.65, -52.38, -36.37, 1017.99;
2050,-84.03, 7.46, -2.64, -46.07, -26.19, 1021.87;
2058,-84.02, 7.45, -2.63, -46.07, -25.22, 1035.93;
2066,-84.01, 7.44, -2.59, -29.58, 101.85, 1087.34;
2074,-84.01, 7.44, -2.60, -48.50, -56.74, 1031.57;
2082,-84.02, 7.44, -2.60, -53.35, -21.82, 1032.05;
2089,-84.02, 7.44, -2.60, -45.10, -18.43, 1029.63;
2097,-84.01, 7.44, -2.61, -49.47, -18.91, 1015.08;
2105,-84.00, 7.44, -2.62, -49.47, -28.13, 1033.99;
2113,-84.00, 7.43, -2.63, -48.50, -30.55, 1036.42;
2121,-84.00, 7.43, -2.64, -49.95, -30.07, 1029.14;
2129,-84.00, 7.43, -2.66, -47.53, -29.58, 1019.93;
2137,-84.00, 7.43, -2.67, -54.32, -29.58, 1031.08;
2144,-83.99, 7.42, -2.69, -49.95, -29.58, 1043.21;
2152,-83.98, 7.42, -2.71, -47.04, -28.61, 1022.84;
2160,-83.97, 7.42, -2.72, -55.29, -36.86, 1030.60;
2168,-83.97, 7.42, -2.74, -53.35, -37.83, 1021.38;
2176,-83.97, 7.42, -2.75, -51.41, -34.92, 1022.35;
2184,-83.96, 7.41, -2.77, -50.92, -33.95, 1028.66;
2192,-83.94, 7.41, -2.78, -47.04, -39.28, 1037.39;
2199,-83.94, 7.40, -2.79, -53.35, -32.49, 1024.78;
2207,-83.94, 7.40, -2.80, -48.98, -34.43, 1019.93;
2215,-83.93, 7.40, -2.81, -49.47, -30.07, 1029.14;
2223,-83.92, 7.39, -2.82, -51.89, -35.40, 1024.29;
2231,-83.91, 7.39, -2.84, -53.35, -35.89, 1025.26;
2239,-83.90, 7.39, -2.85, -48.50, -33.46, 1035.45;
2246,-83.89, 7.38, -2.86, -52.86, -36.37, 1052.91;
2254,-83.89, 7.37, -2.86, -47.04, -40.74, 1060.67;
2262,-83.88, 7.37, -2.87, -51.89, -37.34, 1052.42;
2270,-83.87, 7.37, -2.87, -48.50, -35.89, 1026.23;
2277,-83.87, 7.36, -2.88, -52.86, -27.16, 1022.84;
2285,-83.87, 7.36, -2.89, -47.53, -30.07, 1040.78;
2293,-83.86, 7.36, -2.90, -53.83, -28.61, 1035.45;
2301,-83.86, 7.35, -2.93, -51.89, -32.98, 1040.30;
2309,-83.86, 7.35, -2.95, -51.41, -32.98, 1035.45;
2317,-83.86, 7.35, -2.96, -46.07, -29.58, 1041.75;
2324,-83.86, 7.35, -2.98, -50.44, -31.52, 1031.08;
2332,-83.87, 7.34, -3.01, -51.41, -35.89, 1013.14;
2340,-83.87, 7.34, -3.03, -47.53, -32.49, 1004.41;
2348,-83.87, 7.34, -3.07, -47.53, -30.07, 1035.45;
2356,-83.87, 7.34, -3.10, -48.98, -27.16, 1042.24;
2364,-83.87, 7.33, -3.14, -48.01, -36.37, 1029.14;
2372,-83.87, 7.33, -3.18, -51.41, -31.04, 1043.69;
2379,-83.88, 7.35, -3.27, -285.66, 177.51, 1626.16;
2387,-83.88, 7.34, -3.33, -25.22, -39.28, 1078.13;
2395,-83.88, 7.35, -3.41, -38.80, -95.54, 1096.56;
2403,-83.87, 7.33, -3.47, 54.32, 35.89, 1032.54;
2411,-83.88, 7.34, -3.57, -68.38, -94.57, 963.18;
2419,-83.88, 7.33, -3.66, -25.22, -83.90, 1051.94;
2426,-83.87, 7.34, -3.79, 32.98, 99.91, 1242.54;
2434,-83.86, 7.35, -3.90, -196.42, 120.76, 978.22;
2442,-83.85, 7.36, -4.01, -15.03, 4.85, 1105.77;
2450,-83.84, 7.38, -4.13, -88.75, -198.84, 1082.01;
2458,-83.83, 7.39, -4.22, -105.73, -115.91, 993.74;
2466,-83.81, 7.40, -4.29, -128.52, -97.97, 1074.25;
2473,-83.80, 7.42, -4.34, -136.28, -86.33, 1006.83;
2481,-83.80, 7.43, -4.38, -104.27, -106.70, 1033.02;
2489,-83.79, 7.43, -4.39, -51.89, -74.69, 1017.50;
2497,-83.77, 7.42, -4.39, -49.95, -68.38, 1032.05;
2505,-83.76, 7.42, -4.38, -57.23, -80.99, 1005.86;
2513,-83.75, 7.41, -4.36, -46.07, -77.11, 974.82;
2520,-83.73, 7.41, -4.33, -53.83, -60.14, 1002.95;
2528,-83.72, 7.40, -4.29, -50.44, -61.59, 1008.29;
2536,-83.71, 7.40, -4.26, -53.83, -53.83, 1021.87;
2544,-83.71, 7.39, -4.22, -52.38, -57.23, 1015.08;
2552,-83.70, 7.39, -4.19, -44.62, -51.89, 1031.08;
2560,-83.69, 7.38, -4.15, -49.95, -52.86, 1037.87;
2568,-83.68, 7.38, -4.12, -52.86, -45.59, 1038.36;
2578,-83.68, 7.37, -4.09, -48.50, -47.53, 1036.90;
2583,-83.67, 7.37, -4.06, -54.32, -50.92, 1039.33;
2591,-83.66, 7.36, -4.04, -47.53, -51.89, 1034.96;
2599,-83.64, 7.35, -4.01, -50.92, -50.92, 1047.09;
2607,-83.63, 7.35, -3.99, -53.83, -48.98, 1035.45;
2614,-83.62, 7.35, -3.97, -47.04, -50.44, 1025.75;
2622,-83.61, 7.34, -3.94, -57.23, -47.53, 1027.69;
2630,-83.60, 7.34, -3.92, -52.38, -49.95, 1029.63;
2638,-83.59, 7.33, -3.91, -46.07, -46.07, 1037.39;
2646,-83.58, 7.32, -3.89, -47.53, -45.59, 1041.75;
2653,-83.58, 7.32, -3.88, -47.53, -56.26, 1029.63;
2661,-83.58, 7.31, -3.86, -45.10, -48.50, 1037.87;
2669,-83.58, 7.31, -3.85, -51.89, -46.07, 1042.24;
2677,-83.57, 7.31, -3.84, -54.80, -50.92, 1037.87;
2685,-83.56, 7.30, -3.83, -53.35, -50.92, 1031.08;
2693,-83.55, 7.30, -3.81, -51.89, -45.10, 1035.93;
2700,-83.55, 7.30, -3.80, -57.23, -43.65, 1037.87;
2708,-83.54, 7.29, -3.79, -48.01, -46.07, 1027.69;
2716,-83.54, 7.29, -3.78, -46.56, -46.07, 1028.66;
2724,-83.53, 7.28, -3.78, -48.01, -41.71, 1033.51;
2732,-83.52, 7.28, -3.78, -48.50, -40.74, 1045.15;
2740,-83.51, 7.28, -3.78, -48.50, -45.10, 1037.87;
2748,-83.51, 7.27, -3.78, -51.89, -43.16, 1042.24;
2756,-83.50, 7.27, -3.78, -48.50, -47.53, 1034.96;
2763,-83.50, 7.26, -3.77, -44.62, -48.01, 1028.17;
2771,-83.49, 7.26, -3.77, -52.38, -49.95, 1025.75;
2779,-83.48, 7.25, -3.77, -48.98, -47.04, 1033.02;
2787,-83.47, 7.25, -3.76, -40.25, -48.50, 1025.75;
2795,-83.46, 7.24, -3.76, -49.95, -48.01, 1029.14;
2802,-83.46, 7.24, -3.75, -49.47, -51.89, 1027.20;
2810,-83.46, 7.23, -3.75, -54.32, -44.62, 1028.66;
2818,-83.47, 7.23, -3.74, -51.89, -45.59, 1033.02;
2826,-83.46, 7.22, -3.74, -46.56, -46.07, 1038.36;
2834,-83.46, 7.22, -3.74, -48.50, -48.01, 1033.99;
2841,-83.45, 7.22, -3.74, -56.26, -49.95, 1039.33;
2849,-83.44, 7.22, -3.73, -50.44, -45.10, 1036.90;
2857,-83.44, 7.21, -3.72, -53.35, -49.47, 1032.54;
2865,-83.44, 7.21, -3.72, -49.47, -43.65, 1031.08;
2873,-83.43, 7.20, -3.71, -48.50, -48.01, 1034.96;
2881,-83.42, 7.20, -3.70, -51.41, -47.04, 1036.42;
2888,-83.40, 7.20, -3.70, -53.35, -46.07, 1031.08;
2896,-83.41, 7.19, -3.70, -54.32, -50.44, 1033.51;
2904,-83.41, 7.19, -3.70, -51.89, -46.56, 1035.45;
2912,-83.41, 7.19, -3.69, -45.59, -45.59, 1030.60;
2920,-83.41, 7.18, -3.69, -46.07, -45.59, 1033.51;
2928,-83.41, 7.18, -3.69, -50.92, -43.16, 1041.27;
2936,-83.42, 7.18, -3.69, -54.32, -42.19, 1030.11;
2943,-83.43, 7.17, -3.69, -49.47, -46.07, 1034.96;
2951,-83.42, 7.17, -3.69, -54.80, -47.53, 1036.90;
2959,-83.42, 7.17, -3.69, -49.95, -48.01, 1035.45;
2967,-83.43, 7.16, -3.69, -52.38, -44.13, 1039.33;
2975,-83.42, 7.16, -3.69, -45.59, -44.13, 1039.81;
2983,-83.41, 7.16, -3.69, -53.83, -46.56, 1037.39;
2990,-83.41, 7.16, -3.69, -49.95, -47.04, 1032.54;
2998,-83.41, 7.15, -3.69, -49.47, -47.04, 1045.63;
3006,-83.41, 7.15, -3.69, -50.92, -46.07, 1037.87;
3014,-83.41, 7.15, -3.69, -49.95, -48.98, 1040.78;
3022,-83.41, 7.14, -3.69, -51.89, -44.62, 1035.93;
3030,-83.41, 7.14, -3.69, -49.47, -43.16, 1039.81;
3038,-83.41, 7.14, -3.69, -50.92, -46.56, 1042.72;
3045,-83.41, 7.13, -3.69, -52.86, -41.71, 1035.93;
3053,-83.40, 7.13, -3.69, -51.41, -44.62, 1041.75;
3061,-83.40, 7.13, -3.69, -48.01, -48.50, 1039.33;
3069,-83.39, 7.13, -3.69, -40.74, -46.56, 1034.48;
3077,-83.39, 7.12, -3.70, -45.10, -41.71, 1033.99;
3085,-83.40, 7.12, -3.70, -45.59, -47.53, 1033.99;
3092,-83.41, 7.12, -3.70, -48.50, -49.47, 1038.84;
3100,-83.40, 7.12, -3.71, -44.62, -44.62, 1035.93;
3108,-83.40, 7.11, -3.71, -49.47, -44.62, 1033.99;
3116,-83.40, 7.11, -3.71, -47.04, -35.40, 1030.11;
3124,-83.39, 7.11, -3.71, -49.95, -48.01, 1034.96;
3131,-83.38, 7.11, -3.71, -47.04, -40.74, 1033.02;
3139,-83.38, 7.11, -3.71, -53.35, -43.16, 1035.45;
