Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
746,-37.99, 5.13, -16.22, -64.02, 468.98, 1225.08;
754,-37.37, 4.95, -15.97, -59.17, 755.13, 1056.30;
762,-36.64, 4.78, -15.31, -41.22, 751.25, 773.07;
770,-35.85, 4.61, -14.65, 41.71, 654.73, 784.71;
778,-35.04, 4.51, -14.14, 29.10, 551.43, 486.44;
785,-34.19, 4.43, -13.58, -32.98, 488.38, 636.79;
793,-33.30, 4.36, -12.96, 6.30, 552.89, 470.92;
801,-32.36, 4.30, -12.31, 25.70, 513.60, 434.55;
809,-31.39, 4.27, -11.59, 15.03, 457.34, 688.68;
817,-30.40, 4.25, -10.80, 46.56, 387.02, 800.23;
825,-29.39, 4.23, -9.95, 60.62, 327.37, 755.61;
833,-28.35, 4.22, -9.02, 43.65, 320.58, 729.91;
841,-27.29, 4.22, -8.00, 37.83, 240.55, 798.29;
848,-26.22, 4.22, -6.91, 14.55, 129.98, 818.66;
857,-25.12, 4.21, -5.80, 15.03, 47.53, 695.47;
864,-24.00, 4.21, -4.73, 14.06, -67.90, 763.85;
872,-22.88, 4.22, -3.74, -18.91, -193.99, 879.28;
880,-21.73, 4.24, -2.77, -59.65, -235.22, 810.41;
888,-20.58, 4.26, -1.85, -103.79, -316.70, 716.33;
896,-19.42, 4.27, -0.95, -201.27, -330.76, 610.60;
904,-18.29, 4.34, -0.25, -334.16, -861.34, 176.05;
912,-17.17, 4.29, 0.43, -476.74, -112.03, -353.07;
920,-16.10, 4.27, 1.12, -366.17, -774.52, 194.96;
927,-15.08, 4.33, 1.88, -404.96, -760.95, 217.27;
935,-14.10, 4.42, 2.66, -428.24, -908.38, 715.84;
943,-13.16, 4.58, 3.37, -439.88, -707.11, 139.68;
951,-12.24, 4.82, 3.97, -572.28, -884.13, 378.29;
959,-11.35, 5.08, 4.48, -572.28, -820.11, 1019.93;
967,-10.49, 5.31, 4.89, -469.95, -777.43, 1299.77;
975,-9.67, 5.52, 5.14, -399.14, -774.52, 978.22;
983,-8.89, 5.70, 5.25, -429.70, -905.96, 1475.33;
991,-8.19, 5.77, 5.39, -237.16, -1184.82, 2399.72;
999,-7.60, 5.73, 5.56, -399.14, -402.54, 2527.27;
1006,-7.12, 5.73, 5.29, -274.02, -784.71, 668.80;
1014,-6.72, 5.74, 5.09, -461.71, -1107.23, 84.39;
1022,-6.40, 5.82, 4.86, -657.64, -1344.38, 1076.67;
1031,-6.12, 5.91, 4.49, -414.18, -760.95, 1130.02;
1038,-5.86, 5.94, 4.04, -428.24, -999.56, 2190.20;
1046,-5.64, 5.96, 3.58, -349.19, -990.83, 1724.61;
1054,-5.46, 5.96, 3.03, -384.11, -993.74, 1084.43;
1062,-5.30, 5.96, 2.51, -360.35, -967.06, 1381.24;
1070,-5.17, 5.96, 1.99, -237.64, -825.93, 1317.23;
1077,-5.08, 5.95, 1.55, -208.06, -791.50, 1187.25;
1085,-5.01, 5.95, 1.18, -152.77, -634.85, 1018.96;
1093,-4.94, 5.94, 0.87, -40.74, -614.48, 1141.18;
1101,-4.89, 5.94, 0.64, 39.77, -478.20, 1166.88;
1110,-4.84, 5.94, 0.47, 87.78, -564.53, 1009.26;
1117,-4.81, 5.89, 0.25, 169.75, -574.22, 795.38;
1125,-4.79, 5.89, 0.21, 224.55, -816.23, 1239.63;
1133,-4.78, 5.90, 0.21, -80.99, -1083.95, 1174.64;
1140,-4.79, 5.89, 0.26, -50.44, -133.86, 912.26;
1148,-4.79, 5.88, 0.38, -67.41, -19.40, 1070.37;
1156,-4.79, 5.87, 0.48, -51.41, -145.98, 920.51;
1164,-4.80, 5.86, 0.63, -33.46, -83.42, 891.89;
1172,-4.81, 5.86, 0.61, -130.46, -740.09, 664.43;
1180,-4.80, 5.86, 0.78, -95.54, 59.65, 1029.63;
1188,-4.81, 5.85, 0.90, -73.23, 84.87, 1033.51;
1196,-4.81, 5.85, 0.95, -67.41, 66.93, 1035.45;
1204,-4.82, 5.84, 0.95, -64.99, -20.85, 995.68;
1211,-4.83, 5.84, 0.93, -65.47, -40.25, 995.68;
1219,-4.88, 5.84, 0.91, -60.14, -42.68, 995.68;
1227,-4.93, 5.83, 0.88, -61.59, -53.83, 1001.01;
1235,-4.94, 5.83, 0.86, -60.14, -40.25, 993.74;
1243,-4.96, 5.83, 0.82, -62.08, -40.74, 990.34;
1251,-5.00, 5.82, 0.79, -65.47, -51.41, 997.62;
1259,-5.04, 5.82, 0.75, -67.90, -45.59, 1002.95;
1267,-5.06, 5.82, 0.72, -63.05, -50.92, 998.59;
1275,-5.10, 5.81, 0.68, -64.50, -58.68, 993.25;
1283,-5.14, 5.81, 0.65, -64.50, -58.68, 994.71;
1290,-5.19, 5.81, 0.63, -62.56, -64.99, 986.95;
1298,-5.24, 5.81, 0.61, -58.20, -64.99, 987.92;
1306,-5.29, 5.80, 0.60, -62.08, -64.99, 984.52;
1314,-5.33, 5.79, 0.61, -61.11, -60.14, 985.98;
1322,-5.37, 5.79, 0.61, -65.47, -55.29, 997.62;
1330,-5.41, 5.79, 0.62, -65.47, -55.29, 999.07;
1338,-5.46, 5.79, 0.63, -65.96, -64.02, 1004.89;
1346,-5.51, 5.78, 0.64, -64.02, -53.35, 988.89;
1353,-5.54, 5.78, 0.65, -66.44, -48.98, 990.83;
1361,-5.57, 5.78, 0.65, -66.44, -50.44, 1000.53;
1369,-5.60, 5.78, 0.66, -62.08, -44.13, 999.56;
1377,-5.64, 5.77, 0.67, -65.96, -50.44, 998.10;
1385,-5.68, 5.77, 0.67, -57.23, -40.74, 993.25;
1393,-5.72, 5.77, 0.66, -64.50, -47.04, 994.22;
1401,-5.76, 5.76, 0.65, -60.62, -43.65, 990.34;
1409,-5.79, 5.76, 0.64, -67.90, -48.50, 990.83;
1416,-5.83, 5.76, 0.62, -63.05, -46.07, 987.43;
1424,-5.87, 5.76, 0.60, -63.05, -50.92, 996.16;
1432,-5.91, 5.76, 0.57, -66.93, -45.59, 1006.83;
1440,-5.94, 5.75, 0.54, -65.47, -52.86, 1002.47;
1448,-5.98, 5.75, 0.51, -66.93, -50.92, 992.28;
1456,-6.02, 5.75, 0.47, -64.02, -48.01, 992.77;
1464,-6.06, 5.75, 0.42, -59.17, -59.17, 979.67;
1472,-6.09, 5.74, 0.38, -62.56, -61.11, 981.13;
