Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
2252,121.00, 6.00, 2.63, -80.51, -20.85, 988.89;
2260,120.98, 6.00, 2.62, -81.96, -23.76, 986.46;
2268,120.97, 6.00, 2.62, -78.57, -24.25, 992.28;
2276,120.96, 5.99, 2.62, -76.63, -26.67, 989.37;
2284,120.94, 5.99, 2.61, -80.51, -17.94, 992.77;
2292,120.94, 5.99, 2.60, -78.57, -21.82, 995.19;
2299,120.93, 5.99, 2.59, -76.14, -26.19, 991.80;
2307,120.91, 5.99, 2.58, -81.96, -24.25, 987.92;
2315,120.88, 5.99, 2.57, -78.57, -24.73, 988.89;
2323,120.86, 5.99, 2.56, -80.51, -22.31, 985.98;
2331,120.84, 5.99, 2.55, -74.20, -29.58, 989.37;
2339,120.81, 5.99, 2.55, -78.57, -29.58, 991.31;
2347,120.78, 5.99, 2.55, -80.02, -26.19, 993.74;
2355,120.76, 6.00, 2.55, -79.54, -17.94, 991.80;
2363,120.75, 6.00, 2.55, -80.02, -23.28, 988.89;
2371,120.74, 6.00, 2.55, -75.17, -20.85, 990.34;
2378,120.72, 6.01, 2.55, -75.66, -27.16, 998.59;
2386,120.71, 6.01, 2.55, -74.69, -23.76, 994.71;
2394,120.69, 6.02, 2.56, -80.51, -23.28, 1027.20;
2402,120.68, 6.02, 2.58, -75.17, -23.76, 998.59;
2410,120.68, 6.03, 2.59, -79.05, -39.28, 996.65;
2418,120.67, 6.04, 2.63, -77.11, -33.95, 1005.86;
2426,120.66, 6.05, 2.68, -69.84, -19.88, 973.85;
2434,120.66, 6.06, 2.72, -70.81, -15.52, 974.34;
2442,120.65, 6.06, 2.76, -74.20, -13.58, 979.19;
2449,120.64, 6.07, 2.79, -80.99, -12.12, 982.10;
2457,120.62, 6.07, 2.82, -98.45, -8.24, 976.76;
2465,120.60, 6.07, 2.83, -86.81, 3.39, 976.76;
2473,120.59, 6.07, 2.83, -84.39, -1.94, 979.19;
2481,120.58, 6.07, 2.81, -83.42, -15.52, 983.55;
2489,120.56, 6.07, 2.80, -84.87, -12.12, 980.64;
2497,120.54, 6.07, 2.77, -76.14, -9.21, 992.28;
2505,120.53, 6.06, 2.74, -78.08, -14.55, 986.95;
2513,120.52, 6.06, 2.72, -83.90, -24.73, 994.22;
2520,120.51, 6.06, 2.69, -79.05, -32.98, 999.07;
2528,120.50, 6.06, 2.68, -85.36, -26.19, 994.71;
2536,120.50, 6.06, 2.67, -82.93, -23.76, 999.07;
2544,120.50, 6.06, 2.66, -77.60, -22.79, 996.16;
2552,120.50, 6.06, 2.66, -79.54, -28.13, 991.80;
2560,120.50, 6.06, 2.66, -83.42, -26.19, 989.37;
2568,120.50, 6.06, 2.67, -79.54, -17.46, 988.40;
2576,120.49, 6.06, 2.68, -77.60, -14.55, 986.46;
2584,120.48, 6.06, 2.68, -79.05, -16.49, 987.92;
2592,120.47, 6.06, 2.69, -87.30, -24.25, 983.55;
2599,120.46, 6.06, 2.69, -87.30, -12.12, 986.95;
2607,120.45, 6.06, 2.70, -80.02, -5.33, 984.52;
2615,120.44, 6.06, 2.69, -80.02, -15.03, 989.86;
2623,120.43, 6.05, 2.69, -81.96, -9.70, 978.22;
2631,120.41, 6.05, 2.68, -80.99, -17.94, 984.04;
2639,120.40, 6.04, 2.66, -78.57, -16.49, 987.92;
2647,120.39, 6.04, 2.64, -82.93, -17.94, 987.43;
2655,120.38, 6.04, 2.63, -80.99, -16.49, 986.95;
2662,120.36, 6.04, 2.61, -83.90, -23.76, 997.13;
2670,120.36, 6.03, 2.59, -81.96, -19.40, 991.80;
2678,120.35, 6.03, 2.58, -80.99, -16.97, 995.68;
2686,120.34, 6.03, 2.56, -82.45, -22.31, 992.28;
2694,120.33, 6.02, 2.55, -77.11, -19.40, 995.68;
2702,120.32, 6.02, 2.54, -81.96, -23.28, 993.25;
2710,120.31, 6.02, 2.53, -80.51, -18.91, 993.25;
2718,120.31, 6.02, 2.52, -80.51, -24.73, 992.77;
2726,120.30, 6.02, 2.51, -83.42, -22.31, 991.80;
2734,120.28, 6.01, 2.50, -82.93, -20.37, 990.34;
2741,120.27, 6.01, 2.48, -79.54, -20.85, 988.89;
2749,120.26, 6.01, 2.47, -88.27, -16.97, 986.46;
2757,120.25, 6.01, 2.46, -78.08, -22.79, 988.40;
2765,120.25, 6.01, 2.45, -82.93, -19.88, 991.31;
2773,120.24, 6.01, 2.44, -86.81, -21.34, 988.89;
2781,120.22, 6.01, 2.43, -77.11, -18.91, 986.95;
2789,120.20, 6.01, 2.42, -84.87, -18.43, 990.34;
2797,120.19, 6.01, 2.41, -76.14, -18.91, 986.46;
2805,120.17, 6.01, 2.40, -82.93, -20.37, 986.95;
2812,120.16, 6.01, 2.38, -80.02, -25.70, 984.52;
2820,120.15, 6.01, 2.37, -80.51, -27.64, 991.80;
2828,120.13, 6.01, 2.35, -81.96, -23.76, 995.19;
2836,120.11, 6.00, 2.34, -78.08, -22.31, 988.89;
2844,120.10, 6.00, 2.33, -82.45, -19.40, 990.34;
2852,120.08, 6.00, 2.32, -79.05, -22.79, 987.92;
2860,120.07, 6.00, 2.31, -77.11, -23.28, 994.71;
2868,120.05, 6.00, 2.30, -88.75, -25.22, 992.28;
2876,120.04, 6.00, 2.29, -79.54, -27.16, 987.43;
2883,120.02, 6.00, 2.28, -79.05, -19.88, 985.98;
2891,120.00, 6.00, 2.28, -79.54, -21.34, 990.34;
2899,119.99, 6.00, 2.27, -81.96, -25.70, 988.89;
2907,119.99, 6.00, 2.27, -80.51, -24.25, 992.77;
2915,119.99, 6.00, 2.26, -76.63, -15.52, 996.65;
2923,120.00, 6.00, 2.26, -80.99, -20.85, 975.79;
2931,120.00, 5.99, 2.25, -80.02, -23.28, 987.92;
2939,119.99, 5.99, 2.25, -80.99, -18.91, 986.95;
2947,119.97, 5.99, 2.24, -81.96, -23.76, 989.37;
2955,119.97, 5.99, 2.24, -82.93, -21.34, 990.83;
2963,119.97, 5.99, 2.23, -80.02, -25.70, 991.31;
2970,119.95, 5.99, 2.22, -74.69, -22.31, 993.74;
2978,119.93, 5.99, 2.22, -79.05, -21.82, 995.19;
2986,119.92, 5.99, 2.21, -79.05, -17.94, 996.16;
2994,119.90, 5.99, 2.21, -77.60, -16.97, 993.25;
3002,119.88, 5.99, 2.20, -81.48, -25.70, 991.31;
3010,119.88, 5.99, 2.21, -79.54, 5.82, 993.74;
3018,119.87, 5.99, 2.21, -80.02, -16.97, 989.86;
3025,119.86, 5.99, 2.21, -79.05, -16.49, 986.95;
3033,119.84, 5.99, 2.20, -80.51, -23.76, 983.07;
3041,119.82, 5.99, 2.20, -80.99, -22.31, 989.86;
3049,119.81, 5.98, 2.20, -78.57, -20.85, 988.89;
3057,119.80, 5.98, 2.20, -81.96, -21.34, 992.28;
3065,119.80, 5.98, 2.19, -80.02, -17.46, 990.83;
3073,119.80, 5.98, 2.19, -81.48, -21.82, 996.16;
3081,119.80, 5.98, 2.19, -79.05, -25.22, 992.77;
3089,119.80, 5.98, 2.19, -82.93, -23.28, 989.37;
3096,119.80, 5.98, 2.18, -80.02, -22.79, 994.22;
3104,119.79, 5.98, 2.18, -77.11, -24.73, 991.31;
3112,119.78, 5.98, 2.18, -80.02, -23.28, 989.86;
3120,119.76, 5.98, 2.18, -85.36, -19.88, 987.92;
3128,119.74, 5.98, 2.17, -78.57, -14.55, 991.31;
3136,119.72, 5.98, 2.17, -81.96, -19.88, 986.46;
3144,119.69, 5.98, 2.16, -79.54, -19.40, 991.80;
3152,119.68, 5.98, 2.16, -81.48, -16.49, 987.92;
3160,119.68, 5.98, 2.15, -78.08, -16.97, 987.43;
3168,119.68, 5.98, 2.14, -82.45, -19.88, 991.31;
3175,119.66, 5.97, 2.13, -81.48, -21.34, 992.77;
3183,119.65, 5.97, 2.12, -80.02, -24.25, 1000.04;
3191,119.63, 5.97, 2.11, -86.81, -26.19, 993.25;
3199,119.62, 5.97, 2.10, -78.57, -22.79, 990.83;
3207,119.61, 5.97, 2.10, -81.48, -22.79, 992.28;
3215,119.61, 5.97, 2.10, -77.11, -26.19, 993.25;
3223,119.60, 5.97, 2.09, -85.36, -21.34, 991.80;
3231,119.59, 5.97, 2.09, -82.93, -25.70, 991.31;
3239,119.58, 5.97, 2.08, -85.36, -23.76, 990.83;
3247,119.57, 5.97, 2.08, -76.14, -23.76, 988.40;
3255,119.55, 5.97, 2.08, -79.54, -17.94, 989.37;
3262,119.53, 5.97, 2.07, -83.42, -22.31, 991.31;
3270,119.52, 5.97, 2.07, -81.96, -28.61, 1003.92;
3278,119.51, 5.97, 2.06, -83.42, -27.64, 989.86;
3286,119.50, 5.97, 2.06, -81.48, -17.46, 990.34;
3294,119.49, 5.97, 2.06, -81.96, -19.88, 987.43;
