Time	Yaw	Pitch	Roll
250001.0	-443.76	-596.53	1518.01
250056.0	-149.38	-314.76	593.14
250110.0	218.24	-513.12	804.11
250166.0	517.0	-39.28	276.44
250220.0	216.3	756.58	856.97
250275.0	-193.26999999999998	1122.02	-82.44999999999993
250326.0	-920.99	956.39	385.08
250377.0	-875.89	2023.85	1608.7
250432.0	918.57	274.5	1468.06
250487.0	320.09	-42.19	900.14
250542.0	119.79	145.98	1373.0
250597.0	-155.2	225.52	1236.23
250651.0	-246.37	277.41	611.57
250706.0	-259.47	139.68	1189.67
250761.0	-296.81	146.95	806.05
250816.0	253.16	355.01	476.74
250872.0	1333.71	633.39	951.55
250926.0	854.55	533.0	777.43
250981.0	-716.33	493.72	1552.93
251035.0	-1148.45	-1243.51	2608.26
251090.0	23.76	-984.52	1409.86
251145.0	57.23	361.32	-151.32
251200.0	551.92	-205.63	743.97
251255.0	561.13	1437.99	797.32
251310.0	29.1	1605.79	287.11
251365.0	-650.37	1571.84	987.92
251419.0	-1731.4	1783.3	1821.61
251474.0	1248.84	421.45	900.14
251529.0	229.88	-190.6	987.43
251584.0	115.43	14.55	1071.82
251639.0	104.27	129.98	1103.83
251694.0	54.8	107.67	1031.57
251749.0	-263.83	355.5	886.07
251804.0	-355.5	461.22	937.97
251858.0	54.8	252.19	886.56
251913.0	165.87	372.96	1550.99
251969.0	1150.87	563.07	708.08
252023.0	694.99	392.35	769.67
252078.0	-651.34	795.86	2360.43
252133.0	-812.84	-1001.5	3585.03
252188.0	-500.99	-567.44	1011.68
252242.0	109.12	-560.65	604.78
252297.0	228.91	-445.22	365.68
252352.0	497.11	206.12	1414.22
252407.0	329.79	1068.43	558.22
252462.0	-161.02	1216.35	1329.84
252517.0	-191.57	1868.17	649.88
252572.0	-281.78	1485.03	475.77
252627.0	812.35	-68.87	1115.47
252681.0	321.06	62.56	1201.8
252736.0	351.62	97.97	976.76
252791.0	132.89	57.23	1032.05
252846.0	-461.71	168.78	841.45
252901.0	-592.17	158.11	935.54
252956.0	-229.4	231.82	1049.51
253011.0	-58.68	431.64	1085.89
253065.0	569.38	893.83	714.87
253120.0	990.83	610.11	318.64
253175.0	-359.86	423.88	1014.59
253230.0	-308.94	-160.53	4138.88
253285.0	-240.07	-853.09	1469.03
253340.0	-75.17	-523.79	438.43
253395.0	28.61	-452.01	145.01
253450.0	440.37	-336.58	994.22
253504.0	426.79	183.33	824.96
253559.0	258.98	623.69	1190.16
253614.0	-42.19	991.8	902.08
253669.0	-135.31	1071.82	796.35
253724.0	-138.71	1809.49	1011.2
253779.0	783.25	332.22	856.0
253834.0	543.67	1.94	1153.78
253888.0	138.22	235.22	1115.47
253943.0	-160.05	119.79	1038.36
253998.0	-377.32	116.4	619.33
254053.0	-259.95	287.11	993.25
254108.0	-352.59	442.31	827.87
254163.0	-8.73	210.97	771.13
254218.0	452.98	550.95	1016.05
254272.0	648.91	409.81	596.53
254328.0	1159.6	377.32	821.08
254382.0	-282.75	503.42	2029.19
254437.0	-628.54	-225.52	3658.74
254492.0	-430.67	-490.81	143.56
254547.0	-284.2	-387.5	798.29
254602.0	93.6	-609.14	579.56
254657.0	433.58	-432.12	410.78
254712.0	431.64	794.41	1043.21
254766.0	-138.22	1382.21	718.75
254821.0	-592.65	1490.85	653.28
254876.0	-466.56	1508.8	4589.43
254931.0	1140.69	200.78	1187.25
254986.0	421.45	48.5	1364.75
255041.0	227.46	80.99	715.84
255096.0	-119.79	155.68	1406.95
255151.0	-251.22	490.32	966.09
255205.0	-160.53	193.51	904.99
255260.0	-133.37	213.39	1001.01
255315.0	14.06	178.96	1358.93
255370.0	249.77	276.93	711.96
255425.0	539.31	395.26	844.85
255480.0	1340.99	316.21	1139.24
255534.0	-265.29	382.17	1025.26
255590.0	-1013.62	36.37	3727.13
255644.0	-736.7	-384.11	1333.71
255699.0	-90.21	-497.6	665.89
255754.0	218.73	-479.65	931.66
255809.0	585.86	171.2	388.96
255864.0	456.86	953.48	586.35
255919.0	-188.66	1222.17	1005.38
255973.0	-651.82	1145.54	39.77
256028.0	1010.71	1887.57	1249.33
256083.0	1128.08	-174.6	1274.55
256138.0	145.01	-49.47	1013.62
256193.0	207.57	131.43	591.2
256248.0	81.96	196.42	818.17
256303.0	-12.12	388.47	1037.39
256357.0	-71.29	447.64	967.55
256412.0	-286.63	453.46	736.7
256467.0	19.88	329.31	1492.31
256522.0	516.51	648.43	826.9
256577.0	1176.09	405.93	1324.5
256632.0	176.05	363.74	1950.62
256687.0	-1369.12	-479.65	1107.23
256741.0	-584.89	-1061.64	1695.03
256796.0	157.14	-438.91	1292.01
256851.0	-7.27	-326.4	38.8
256906.0	328.82	-154.71	1290.55
256961.0	293.42	323.49	288.08
257016.0	199.33	738.64	1307.04
257072.0	71.29	999.07	1224.59
257126.0	76.63	1051.45	756.1
257181.0	-246.86	1647.02	4852.78
257235.0	834.66	289.05	898.68
257290.0	430.67	-136.28	838.06
257345.0	54.8	67.41	1354.57
257400.0	40.74	169.26	1163.48
257455.0	-32.98	129.98	1142.63
257510.0	85.84	480.62	787.62
257565.0	-63.05	197.87	884.13
257619.0	-124.16	512.15	934.09
257674.0	-83.42	548.04	1014.11
257729.0	299.72	384.59	930.69
257784.0	472.86	650.85	847.27
257839.0	-330.28	641.64	946.21
257894.0	180.42	-1102.86	5279.09
257949.0	579.56	-329.31	884.13
258003.0	105.73	-47.53	695.96
258058.0	185.75	-187.69	1531.1
258114.0	227.46	-211.45	333.19
258168.0	238.13	357.44	1643.62
258223.0	-81.96	938.94	622.24
258278.0	-1001.01	1320.62	-1438.96
258333.0	-1009.74	1702.79	3279.0
258388.0	968.52	526.7	874.92
258443.0	519.42	-154.71	1308.5
258497.0	331.25	309.42	664.43
258552.0	191.57	198.84	859.88
258607.0	29.1	378.78	759.01
258662.0	-179.45	437.46	1250.3
258717.0	-299.24	193.02	1007.8
258772.0	-211.45	382.65	834.18
258827.0	82.93	555.8	1163.48
258882.0	298.75	525.73	338.04
258936.0	1429.74	308.45	915.66
258991.0	-236.19	627.09	1999.12
259046.0	-1228.96	21.34	2794.5
259101.0	-848.24	-717.78	1840.53
259156.0	-112.52	-322.52	1196.95
259211.0	70.81	-410.3	929.24
259265.0	425.82	-119.79	1207.13
259320.0	449.58	517.48	370.05
259375.0	289.54	809.93	1372.51
259430.0	24.25	988.89	1086.86
259485.0	-176.05	1061.15	1663.02
259540.0	-266.26	2515.14	1698.91
259596.0	769.67	-50.92	950.09
259649.0	468.98	-111.06	923.9
259705.0	204.66	-40.74	882.68
259759.0	47.53	232.31	1129.54
259814.0	-108.64	244.43	849.21
259869.0	-711.48	105.73	1026.72
259924.0	-401.08	312.82	872.98
259979.0	37.34	248.31	955.42
260034.0	470.44	359.86	584.41
260088.0	701.78	522.33	242.01
260143.0	1729.46	558.71	1027.69
260198.0	-518.45	355.5	1207.13
260253.0	-1646.53	-25.22	4610.77
260308.0	-722.15	-281.29	874.43
260363.0	29.1	-574.22	78.08
260418.0	382.65	-346.77	1244.48
260473.0	485.47	99.91	723.6
260527.0	349.19	662.49	1198.89
260582.0	-97.48	1081.04	1029.63
260637.0	-457.83	1405.49	300.21
260692.0	-487.9	2413.3	281.29
260748.0	914.2	294.39	773.07
260802.0	215.82	221.15	1221.2
260858.0	67.41	147.92	1095.59
260912.0	-102.33	288.57	966.58
260966.0	-108.15	297.3	941.36
261021.0	-294.39	121.73	924.39
261076.0	-348.22	220.18	1242.54
261131.0	155.68	293.9	918.08
261186.0	179.93	327.85	524.76
261241.0	365.2	741.55	1089.77
261295.0	896.74	642.61	890.92
261350.0	-60.14	369.08	1086.37
261406.0	-442.31	218.24	2656.76
261460.0	-228.43	-1412.28	2440.94
261516.0	310.88	-44.62	1512.68
261570.0	44.62	-170.23	-682.86
261626.0	317.67	-363.74	1014.59
261680.0	449.58	148.89	553.86
261734.0	183.33	656.67	1042.24
261789.0	-209.51	1119.35	1599.97
261844.0	-409.81	1203.25	684.32
261899.0	-501.48	1682.91	1793.48
261954.0	789.56	231.34	767.73
262009.0	514.09	-16.49	1027.69
262064.0	172.66	520.88	1004.41
262119.0	97.0	343.86	1037.87
262173.0	-18.43	83.9	1111.11
262228.0	-247.83	319.61	972.4
262283.0	-353.07	251.22	1025.26
262338.0	-114.46	276.93	580.53
262393.0	349.68	542.22	894.32
262448.0	889.47	570.35	1134.87
262503.0	802.17	280.32	1359.42
262557.0	-463.65	475.29	1584.45
262613.0	-795.38	-1902.12	4749.48
262667.0	-486.93	-314.27	401.57
262722.0	76.63	-503.42	1632.95
262777.0	383.14	-313.79	422.91
262832.0	494.2	355.98	947.67
262887.0	314.76	968.52	1138.27
262941.0	-83.42	1297.83	927.3
262996.0	-591.68	1606.76	1009.26
263051.0	1062.61	1177.55	942.82
263106.0	751.73	-157.14	927.78
263162.0	186.72	288.08	1308.01
263216.0	-23.28	5.82	1055.82
263271.0	-393.81	367.62	1225.08
263326.0	-352.1	259.95	869.1
263380.0	-220.18	347.25	923.42
263435.0	159.56	485.47	1335.17
263490.0	129.01	306.51	837.57
263545.0	479.17	680.92	818.17
263600.0	538.82	363.26	904.99
263655.0	-61.11	371.99	983.07
263709.0	-138.71	205.15	4132.09
263765.0	-353.07	-375.38	1227.02
263819.0	62.08	-99.91	165.38
263874.0	130.46	-508.27	161.99
263929.0	372.47	-516.03	899.17
263985.0	233.28	470.92	993.74
