Time	Yaw	Pitch	Roll
230254.0	-1774.08	2470.53	3156.3
230309.0	682.86	452.01	898.2
230364.0	309.42	73.72	1261.94
230418.0	-254.13	-142.1	889.95
230473.0	-67.9	48.98	1171.73
230528.0	-124.64	219.21	934.57
230583.0	-435.03	494.69	1046.12
230638.0	-201.27	349.68	850.18
230694.0	-79.54	720.21	1337.11
230748.0	251.22	722.63	724.09
230802.0	1276.49	612.05	1276.49
230857.0	835.15	479.17	838.06
230912.0	-641.15	307.0	2567.04
230967.0	70.81	-839.51	3189.76
231021.0	-259.95	-371.99	-10.18
231077.0	183.81	-223.58	827.87
231131.0	-6.79	206.12	152.77
231186.0	256.56	491.29	1288.61
231241.0	266.26	794.89	231.82
231296.0	-359.86	1134.39	285.17
231351.0	-888.01	3161.15	1623.74
231405.0	679.95	523.3	1043.69
231460.0	3.39	78.57	1182.4
231515.0	-256.07	-97.48	830.78
231570.0	-51.41	240.55	1257.09
231625.0	38.8	366.65	833.69
231680.0	-13.09	182.84	685.29
231734.0	-83.42	445.7	1007.32
231789.0	-105.24	402.54	608.66
231844.0	-7.27	410.3	827.87
231899.0	223.58	518.45	914.2
231954.0	1194.04	515.54	814.78
232009.0	669.77	188.66	1152.81
232063.0	-662.49	680.92	2200.39
232118.0	-279.84	-423.39	3630.61
232173.0	-483.05	-772.1	875.89
232228.0	115.91	-609.63	1369.12
232283.0	339.01	91.18	224.06
232338.0	242.49	1591.73	863.28
232393.0	-286.63	1923.94	672.68
232447.0	-1197.92	3182.0	2278.47
232502.0	894.32	311.85	1071.34
232557.0	119.79	107.18	1281.34
232612.0	-136.77	-57.23	1089.28
232667.0	-261.41	118.82	1025.26
232722.0	-103.3	175.57	1141.66
232776.0	-298.75	564.53	1214.89
232831.0	-480.62	358.41	1146.99
232886.0	-169.75	349.68	933.6
232941.0	44.13	379.75	1162.03
232996.0	914.2	203.69	752.22
233051.0	1573.3	918.08	1605.31
233106.0	359.86	193.51	1165.42
233160.0	-438.43	-120.28	3484.63
233215.0	-406.9	-1041.75	1873.02
233270.0	-89.72	-552.89	625.63
