Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
770,33.28, 3.57, -9.25, -238.13, 516.51, -300.21;
778,33.22, 3.45, -8.81, -297.30, 269.65, 44.62;
786,33.19, 3.26, -8.54, -255.10, 222.61, 305.54;
793,33.20, 3.03, -8.22, -245.89, 468.50, 408.84;
801,33.26, 2.78, -7.71, -108.64, 743.97, 812.35;
810,33.35, 2.51, -7.05, -21.82, 706.14, 1330.32;
817,33.45, 2.20, -6.30, 39.28, 398.17, 1557.29;
825,33.57, 1.87, -5.44, 44.62, 215.33, 1001.50;
833,33.71, 1.60, -4.67, 32.49, 331.25, 64.50;
841,33.87, 1.54, -3.90, 136.77, 135.80, 974.82;
849,34.05, 1.49, -2.98, -304.57, 718.75, 1766.81;
857,34.26, 1.38, -2.09, -261.89, 664.92, -1411.80;
865,34.51, 1.56, -1.26, -320.09, 235.70, -1680.48;
872,34.74, 1.85, -0.32, -877.83, -309.42, 143.56;
880,34.99, 2.02, 0.66, -272.08, -505.84, 560.65;
888,35.25, 2.35, 1.46, -256.56, -440.85, 242.49;
896,35.51, 2.69, 2.12, -285.17, -786.65, -185.75;
905,35.79, 3.08, 2.78, -359.38, -687.71, 168.29;
912,36.05, 3.47, 3.39, -344.34, -779.86, 1094.62;
920,36.29, 3.80, 3.85, -182.84, -849.70, 1586.39;
928,36.49, 4.04, 3.81, -544.64, -1158.15, 2524.84;
936,36.64, 3.97, 3.72, -310.88, -1158.15, 4093.29;
943,36.73, 3.82, 3.11, -427.76, -611.08, 2140.73;
951,36.79, 3.74, 2.35, -1013.62, -991.80, -289.54;
959,36.87, 3.73, 1.81, -1297.34, -1091.22, 1629.07;
967,36.91, 3.74, 1.29, -832.72, -654.73, 518.45;
975,36.94, 3.71, 0.77, -801.20, -709.05, 2166.44;
983,36.95, 3.89, 0.25, -816.72, -532.03, 320.09;
991,36.97, 3.86, 0.01, -507.78, -594.11, 1255.63;
999,36.96, 3.81, -0.20, -313.79, -423.88, 1040.78;
1006,36.92, 3.74, -0.41, -152.29, -649.88, 1203.74;
1014,36.84, 3.64, -0.73, 115.91, -608.17, 746.88;
1022,36.73, 3.52, -1.06, 151.80, -517.97, 914.69;
1030,36.63, 3.44, -1.31, 238.13, -662.01, 1257.57;
1038,36.51, 3.37, -1.55, 330.76, -780.34, 1201.80;
1046,36.40, 3.30, -1.75, 204.66, -649.88, 1212.95;
1054,36.27, 3.23, -1.86, -64.02, -740.09, 1282.31;
1062,36.11, 3.16, -1.90, -85.84, -988.40, 1670.30;
