Time	Yaw	Pitch	Roll
230254.0	-669.77	1160.09	-1074.73
230261.0	-1774.08	3133.5	4475.95
230269.0	94.57	3642.25	3156.3
230277.0	-574.22	3623.34	12595.12
230285.0	-2262.47	2063.62	-6710.28
230293.0	-4803.31	2470.53	7815.57
230301.0	-2548.61	2217.85	3079.18
230309.0	-396.23	614.48	733.79
230316.0	1060.18	981.61	916.63
230324.0	682.86	-108.15	898.2
230332.0	484.99	543.67	1568.45
230340.0	796.35	-258.98	838.06
230349.0	1083.46	452.01	1865.75
230356.0	589.26	187.69	810.9
230364.0	517.97	-79.05	1426.83
230371.0	576.16	73.72	1039.81
230379.0	720.21	180.42	1906.0
230387.0	309.42	-78.08	-1023.81
230395.0	182.36	-96.51	1315.77
230403.0	-32.49	250.25	1261.94
230411.0	-123.19	225.52	700.32
230418.0	37.34	339.49	1078.13
230426.0	-311.85	-142.1	761.92
230434.0	-337.55	-505.36	889.95
230443.0	-113.0	-148.41	704.69
230450.0	-254.13	-87.78	1144.57
230458.0	-259.95	-13.09	1348.75
230465.0	-179.45	-149.86	654.73
230473.0	-67.9	-286.14	989.37
230481.0	-113.97	-451.04	1688.73
230489.0	83.9	313.79	798.29
230497.0	-212.91	84.87	1375.42
230504.0	111.06	-175.08	1171.73
230512.0	-5.33	48.98	1337.11
230520.0	-93.12	225.03	912.75
230528.0	42.68	313.3	691.59
230536.0	-101.36	257.04	833.21
230544.0	-23.76	20.37	1306.07
230552.0	-266.26	219.21	1082.49
230559.0	-158.59	-413.69	934.57
230568.0	-124.64	689.17	1091.71
230575.0	-209.03	-29.1	-49.47
230583.0	-254.13	381.68	936.03
230591.0	-287.11	137.74	1104.32
230598.0	-291.96	701.78	1046.12
230606.0	-470.44	530.58	1021.38
230614.0	-572.77	532.03	928.27
230622.0	-538.82	254.13	1103.35
230630.0	-435.03	494.69	1089.77
230638.0	-295.36	291.96	718.27
230646.0	-221.15	349.68	850.18
230654.0	-203.21	265.77	889.47
230661.0	-155.68	418.06	715.36
230669.0	-136.28	201.27	877.34
230677.0	-192.54	404.96	1198.4
230685.0	-201.27	409.33	647.94
230694.0	-188.18	720.21	1005.38
230700.0	-164.9	335.13	1909.39
