5,1.84, 7.43, 4.79, -496.63, -833.21, 1075.22;
13,2.15, 7.40, 4.45, -232.31, -625.15, 723.12;
21,2.42, 7.36, 4.41, -206.12, -285.66, 1064.55;
29,2.61, 7.32, 4.37, -46.56, -1455.93, 1158.63;
37,2.66, 7.28, 4.32, 171.69, -1937.52, 500.51;
45,2.66, 7.26, 4.14, 459.77, -1288.61, 1032.05;
52,2.67, 7.23, 3.91, 759.49, -1442.35, 840.97;
60,2.68, 7.19, 3.76, 173.14, -1832.77, 549.01;
68,2.68, 7.16, 3.80, -124.16, -480.14, 409.81;
76,2.68, 7.15, 3.86, -111.55, -106.21, 1009.26;
84,2.69, 7.12, 3.92, -65.96, 305.54, 2065.56;
92,2.67, 7.12, 3.92, -129.98, -21.82, 1010.23;
100,2.66, 7.12, 3.89, -98.94, -73.72, 988.40;
108,2.65, 7.11, 3.88, -103.30, -69.84, 979.19;
116,2.65, 7.11, 3.86, -104.27, -64.50, 988.89;
123,2.65, 7.11, 3.85, -109.12, -64.99, 991.31;
131,2.64, 7.11, 3.84, -108.15, -50.44, 987.92;
139,2.62, 7.12, 3.82, -102.82, -53.83, 984.52;
147,2.61, 7.11, 3.80, -104.76, -53.83, 987.92;
155,2.60, 7.11, 3.77, -102.82, -46.56, 989.86;
163,2.59, 7.12, 3.73, -111.06, -32.98, 984.52;
171,2.58, 7.11, 3.68, -106.70, -51.89, 986.95;
179,2.58, 7.11, 3.64, -103.79, -80.51, 986.46;
186,2.56, 7.12, 3.61, -109.61, -74.20, 981.13;
194,2.55, 7.11, 3.58, -106.21, -65.47, 988.40;
202,2.55, 7.11, 3.56, -106.70, -69.84, 985.98;
210,2.54, 7.11, 3.54, -108.64, -71.29, 983.07;
218,2.53, 7.11, 3.53, -107.67, -68.38, 982.10;
226,2.53, 7.11, 3.53, -105.24, -68.38, 985.49;
234,2.53, 7.11, 3.54, -105.73, -77.11, 978.22;
242,2.52, 7.08, 3.65, -210.97, 554.83, 2338.12;
250,2.51, 7.08, 3.66, -116.40, -31.52, 1024.29;
258,2.50, 7.08, 3.66, -101.36, -61.59, 996.65;
265,2.50, 7.08, 3.66, -106.70, -55.29, 986.46;
273,2.49, 7.08, 3.65, -102.82, -58.68, 987.43;
281,2.48, 7.08, 3.65, -104.76, -54.80, 989.37;
289,2.48, 7.09, 3.64, -109.61, -49.95, 990.34;
297,2.47, 7.09, 3.63, -109.61, -58.20, 986.95;
305,2.46, 7.09, 3.62, -108.15, -53.35, 986.46;
313,2.46, 7.09, 3.61, -107.18, -55.29, 988.89;
321,2.45, 7.09, 3.59, -103.79, -59.17, 989.86;
329,2.44, 7.09, 3.58, -103.30, -57.23, 990.34;
336,2.43, 7.09, 3.58, -101.85, -60.62, 988.40;
344,2.41, 7.09, 3.57, -107.67, -55.77, 986.46;
352,2.42, 7.10, 3.57, -104.27, -60.62, 989.86;
360,2.42, 7.10, 3.58, -104.27, -68.87, 982.10;
368,2.42, 7.09, 3.60, -101.36, -59.65, 989.37;
376,2.41, 7.10, 3.62, -103.30, -69.35, 1000.53;
384,2.40, 7.09, 3.65, -98.45, -70.32, 976.28;
392,2.40, 7.09, 3.69, -105.73, -9.70, 999.07;
399,2.40, 7.09, 3.71, -107.67, -24.25, 988.40;
407,2.39, 7.09, 3.72, -107.18, -38.80, 984.52;
415,2.38, 7.09, 3.71, -111.06, -50.44, 981.61;
423,2.37, 7.09, 3.71, -106.70, -44.62, 986.46;
431,2.36, 7.09, 3.70, -110.09, -47.04, 989.86;
439,2.35, 7.09, 3.68, -106.21, -48.50, 986.95;
447,2.33, 7.09, 3.67, -104.27, -54.32, 990.83;
455,2.32, 7.09, 3.65, -106.21, -51.89, 988.89;
463,2.30, 7.09, 3.63, -101.85, -54.80, 986.95;
471,2.30, 7.10, 3.62, -108.64, -56.26, 991.31;
478,2.29, 7.09, 3.60, -100.39, -54.32, 992.77;
486,2.28, 7.09, 3.58, -105.73, -54.80, 991.31;
494,2.27, 7.09, 3.57, -103.30, -55.77, 986.46;
502,2.27, 7.09, 3.56, -106.21, -51.89, 988.89;
510,2.26, 7.09, 3.54, -100.88, -58.68, 986.46;
518,2.24, 7.09, 3.53, -103.79, -51.89, 992.77;
526,2.24, 7.09, 3.51, -101.36, -52.86, 991.31;
533,2.23, 7.09, 3.50, -104.76, -56.26, 986.95;
541,2.22, 7.09, 3.48, -100.39, -52.86, 992.77;
549,2.21, 7.09, 3.47, -89.72, -53.83, 988.89;
557,2.20, 7.07, 3.45, -41.22, -52.38, 991.31;
565,2.19, 7.02, 3.44, 120.28, -57.71, 999.07;
573,2.18, 6.95, 3.43, 190.12, -49.95, 1000.53;
581,2.18, 6.89, 3.43, 192.54, -58.68, 1005.38;
