5,-93.67, 8.62, -7.34, -55.77, -83.90, 1502.01;
13,-93.55, 8.59, -7.29, -91.66, -297.30, 815.26;
21,-93.42, 8.60, -7.20, -21.34, 318.64, -550.95;
28,-93.28, 8.59, -7.08, -113.49, -32.01, 1651.38;
36,-93.13, 8.59, -6.94, -27.16, 486.44, 84.87;
44,-92.94, 8.55, -6.72, 110.58, 434.06, 1290.07;
52,-92.72, 8.50, -6.52, 206.60, 286.14, 1118.38;
60,-92.47, 8.34, -6.19, 285.66, 215.33, 1000.04;
68,-92.18, 8.17, -5.83, 267.71, 219.70, 1013.62;
76,-91.89, 8.10, -5.50, 284.20, 142.59, 166.84;
86,-91.61, 8.06, -5.23, 213.88, -25.70, 234.73;
91,-91.35, 8.06, -5.00, 142.10, -120.28, 67.90;
99,-91.13, 8.10, -4.76, 139.19, -537.85, -231.34;
107,-90.96, 8.21, -4.45, 81.48, -391.38, -161.02;
115,-90.83, 8.38, -4.33, 3.39, -774.52, -382.17;
123,-90.75, 8.58, -4.15, -63.53, -628.54, -290.99;
130,-90.73, 8.91, -3.91, -270.62, -1150.87, -3666.50;
138,-90.71, 8.79, -3.97, -142.10, -609.63, 4050.13;
146,-90.76, 8.63, -4.38, 641.64, -646.49, 201.75;
154,-90.81, 8.73, -4.53, 133.86, -358.41, 3269.30;
162,-90.87, 8.64, -4.83, 137.25, -382.17, 1464.66;
170,-90.96, 8.64, -5.10, -274.02, -165.87, 1538.38;
177,-91.04, 8.61, -5.37, -362.77, -188.66, 161.50;
185,-91.10, 8.58, -5.53, -490.32, -90.21, 1354.08;
193,-91.14, 8.54, -5.72, -350.16, -30.07, 1906.97;
201,-91.18, 8.52, -5.88, -234.73, 156.17, 1825.98;
209,-91.21, 8.52, -5.94, -134.34, 600.90, 1814.34;
217,-91.23, 8.52, -6.00, -48.98, 440.37, -450.55;
224,-91.26, 8.50, -6.13, -266.74, 133.37, 783.74;
232,-91.28, 8.50, -6.30, -129.01, -123.19, 1499.10;
240,-91.31, 8.50, -6.43, -106.70, -90.21, 1296.37;
248,-91.31, 8.50, -6.52, -151.32, -48.98, 988.40;
256,-91.31, 8.51, -6.57, -61.11, -192.05, 1152.81;
263,-91.31, 8.53, -6.60, -28.13, -150.35, 1189.67;
271,-91.30, 8.52, -6.58, -57.23, -48.01, 1052.91;
279,-91.32, 8.51, -6.56, -17.94, -43.65, 1061.64;
287,-91.32, 8.49, -6.54, 38.31, -26.19, 1059.21;
295,-91.31, 8.46, -6.53, 65.47, -7.76, 1001.50;
303,-91.32, 8.42, -6.53, 116.88, -16.49, 1013.14;
311,-91.32, 8.38, -6.52, 132.40, -21.82, 1008.77;
318,-91.32, 8.33, -6.53, 163.93, -37.34, 1035.93;
326,-91.32, 8.28, -6.54, 148.89, -58.68, 1019.93;
334,-91.32, 8.27, -6.55, -20.85, -81.48, 951.06;
342,-91.33, 8.26, -6.55, -30.55, -61.11, 1050.48;
350,-91.33, 8.24, -6.52, -28.13, -37.83, 1080.07;
358,-91.34, 8.23, -6.50, -24.73, -37.83, 1005.38;
365,-91.34, 8.21, -6.48, -28.13, -37.83, 1030.11;
374,-91.34, 8.20, -6.45, -20.37, -19.40, 1025.75;
381,-91.33, 8.19, -6.42, -23.76, -19.88, 991.31;
389,-91.32, 8.17, -6.40, -29.58, -21.34, 1007.32;
397,-91.32, 8.15, -6.37, -24.73, -32.01, 1031.08;
405,-91.32, 8.14, -6.35, -18.91, -35.89, 1008.77;
412,-91.31, 8.12, -6.33, -28.61, -36.86, 1043.69;
420,-91.30, 8.10, -6.31, -30.55, -34.92, 1059.70;
428,-91.29, 8.09, -6.29, -33.46, -23.76, 1060.18;
436,-91.29, 8.08, -6.27, -34.43, -32.01, 1075.22;
444,-91.29, 8.07, -6.25, -35.89, -35.89, 1059.70;
452,-91.28, 8.06, -6.24, -33.46, -24.73, 1044.18;
459,-91.28, 8.06, -6.22, -26.67, -18.43, 1024.78;
467,-91.28, 8.05, -6.21, -28.13, -24.25, 1019.44;
475,-91.29, 8.04, -6.21, -22.31, -25.22, 1030.11;
483,-91.29, 8.04, -6.21, -22.31, -33.95, 1020.90;
491,-91.28, 8.03, -6.21, -18.43, -26.67, 1023.32;
499,-91.29, 8.02, -6.21, -25.70, -23.76, 1012.65;
507,-91.29, 8.01, -6.21, -26.67, -27.64, 1017.02;
514,-91.28, 8.01, -6.22, -30.55, -45.10, 1001.98;
522,-91.28, 7.99, -6.22, -29.10, -45.59, 1001.01;
530,-91.27, 7.99, -6.22, -32.98, 0.00, 986.95;
538,-91.27, 7.98, -6.22, -26.67, -24.73, 987.92;
546,-91.27, 7.97, -6.23, -22.79, -32.98, 952.52;
554,-91.28, 7.95, -6.24, -27.16, -29.58, 964.15;
562,-91.28, 7.94, -6.25, -23.28, -26.19, 976.76;
569,-91.29, 7.92, -6.26, -19.40, -28.13, 968.52;
577,-91.29, 7.89, -6.27, -22.31, -38.31, 977.73;
585,-91.30, 7.87, -6.27, -24.73, -45.59, 987.92;
593,-91.30, 7.85, -6.27, -26.19, -45.59, 1014.59;
601,-91.30, 7.83, -6.27, -28.61, -32.98, 1031.57;
609,-91.30, 7.81, -6.27, -31.04, -32.01, 1052.91;
616,-91.30, 7.79, -6.28, -31.52, -1.94, 1056.30;
624,-91.30, 7.77, -6.29, -42.19, -21.82, 1052.42;
632,-91.30, 7.75, -6.31, -32.01, 0.00, 1045.63;
640,-91.31, 7.76, -6.36, -35.40, -36.86, 1099.95;
648,-91.31, 7.76, -6.39, -34.43, -62.08, 1098.50;
656,-91.31, 7.74, -6.41, -27.64, -32.01, 1033.51;
663,-91.30, 7.72, -6.43, -15.03, -77.60, 1034.96;
671,-91.29, 7.71, -6.44, -19.88, -75.66, 1035.93;
679,-91.29, 7.69, -6.44, -32.49, -64.99, 1089.77;
687,-91.30, 7.68, -6.43, -19.88, -58.20, 1070.37;
695,-91.30, 7.66, -6.42, -26.67, -41.71, 1025.26;
703,-91.31, 7.65, -6.40, -22.31, -39.28, 1021.87;
710,-91.31, 7.64, -6.39, -25.22, -39.77, 1016.53;
718,-91.31, 7.63, -6.38, -26.19, -42.68, 1019.44;
726,-91.31, 7.62, -6.36, -25.22, -50.44, 1003.92;
734,-91.31, 7.62, -6.37, 12.12, -9.21, 825.45;
742,-91.29, 7.63, -6.37, -38.80, -56.74, 1093.65;
749,-91.29, 7.61, -6.34, -33.95, -37.34, 1023.81;
757,-91.28, 7.60, -6.33, -27.64, -60.14, 1009.74;
765,-91.28, 7.58, -6.29, -18.91, -8.73, 957.85;
773,-91.28, 7.56, -6.26, -15.52, -10.18, 918.08;
781,-91.27, 7.57, -6.26, -99.91, 135.31, 601.87;
789,-91.27, 7.55, -6.26, -12.12, -121.25, 1070.37;
796,-91.26, 7.55, -6.24, -52.38, -71.29, 1111.59;
804,-91.26, 7.54, -6.21, -17.46, -55.77, 913.72;
812,-91.27, 7.54, -6.20, -8.73, -33.95, 886.56;
820,-91.27, 7.55, -6.20, -86.81, -32.98, 1308.01;
828,-91.26, 7.55, -6.19, -47.53, -10.18, 1157.66;
836,-91.26, 7.54, -6.15, -18.43, -47.53, 984.04;
843,-91.25, 7.53, -6.08, 20.85, 177.02, 739.61;
851,-91.25, 7.54, -6.06, -38.31, -28.13, 1221.68;
859,-91.26, 7.53, -6.03, -30.07, -20.37, 1028.17;
867,-91.26, 7.51, -6.01, -18.43, -42.19, 1028.17;
875,-91.26, 7.49, -5.99, -23.76, -30.55, 1043.21;
883,-91.26, 7.48, -5.97, -25.70, -30.07, 1034.96;
891,-91.26, 7.47, -5.95, -27.16, -30.55, 1034.96;
898,-91.27, 7.46, -5.94, -31.04, -36.37, 1037.39;
906,-91.27, 7.45, -5.93, -24.25, -32.98, 1021.38;
914,-91.27, 7.44, -5.92, -25.70, -31.52, 1028.17;
922,-91.26, 7.42, -5.91, -23.28, -37.34, 1025.26;
930,-91.27, 7.41, -5.90, -30.07, -32.98, 1029.63;
938,-91.27, 7.40, -5.89, -21.34, -38.80, 1026.23;
946,-91.27, 7.39, -5.88, -22.79, -35.40, 1022.84;
953,-91.28, 7.37, -5.86, -21.34, -42.68, 1007.32;
961,-91.28, 7.34, -5.93, 65.47, -369.56, 1007.80;
969,-91.27, 7.34, -5.90, -44.13, -217.76, 1271.15;
977,-91.26, 7.35, -5.89, -29.58, -61.11, 1137.78;
985,-91.26, 7.33, -5.87, -18.43, -44.62, 1004.41;
993,-91.25, 7.32, -5.84, -26.19, -19.40, 1044.66;
1000,-91.25, 7.30, -5.82, -29.10, -47.53, 1032.05;
1008,-91.25, 7.29, -5.80, -19.40, -32.98, 1040.78;
1016,-91.25, 7.28, -5.77, -25.70, -23.76, 1009.74;
1024,-91.24, 7.26, -5.76, -21.34, -33.46, 1045.63;
1032,-91.25, 7.25, -5.74, -20.37, -30.55, 1027.20;
1039,-91.25, 7.23, -5.73, -17.46, -27.64, 1007.32;
1047,-91.25, 7.22, -5.71, -17.46, -33.95, 1025.26;
1055,-91.26, 7.24, -5.72, -45.10, -32.49, 1511.22;
1063,-91.27, 7.23, -5.73, 16.97, -435.52, 1052.42;
1071,-91.27, 7.23, -5.72, -33.46, -40.25, 978.70;
1079,-91.27, 7.21, -5.70, -19.88, -51.41, 1052.42;
1087,-91.26, 7.20, -5.69, -21.82, -22.79, 1032.54;
1094,-91.26, 7.19, -5.67, -20.85, -33.46, 1041.75;
1102,-91.26, 7.18, -5.66, -23.28, -20.37, 1028.17;
1110,-91.25, 7.16, -5.65, -23.28, -28.61, 1031.08;
1118,-91.25, 7.15, -5.64, -17.46, -35.40, 1026.72;
1126,-91.24, 7.14, -5.64, -23.28, -32.49, 1033.99;
1134,-91.24, 7.13, -5.63, -27.16, -33.95, 1026.72;
1141,-91.23, 7.12, -5.62, -21.82, -31.04, 1029.14;
1149,-91.22, 7.11, -5.61, -21.82, -32.49, 1029.63;
1157,-91.21, 7.10, -5.61, -25.22, -39.77, 1027.20;
1165,-91.22, 7.09, -5.60, -18.91, -34.43, 1029.14;
1173,-91.23, 7.08, -5.59, -23.28, -39.28, 1027.20;
1181,-91.23, 7.07, -5.58, -21.34, -34.92, 1031.57;
1188,-91.24, 7.06, -5.56, -21.34, -38.80, 1032.05;
1196,-91.24, 7.05, -5.54, -19.40, -36.86, 1029.63;
1204,-91.25, 7.04, -5.52, -22.79, -38.31, 1031.57;
1212,-91.24, 7.02, -5.50, -16.49, -37.34, 1028.66;
1220,-91.23, 7.02, -5.47, -24.73, -25.70, 1024.29;
1228,-91.22, 7.00, -5.45, -19.40, -31.04, 1031.08;
1236,-91.22, 6.99, -5.44, -20.85, -31.04, 1028.66;
1243,-91.23, 6.99, -5.42, -23.76, -26.67, 1025.75;
1251,-91.23, 6.97, -5.40, -20.85, -32.49, 1026.23;
1259,-91.22, 6.96, -5.39, -24.25, -35.40, 1027.20;
1267,-91.23, 6.95, -5.38, -22.31, -28.13, 1030.60;
1275,-91.24, 6.94, -5.38, -20.85, -30.07, 1026.23;
1283,-91.24, 6.93, -5.37, -20.85, -25.22, 1025.75;
1290,-91.24, 6.92, -5.37, -18.91, -32.49, 1029.14;
1298,-91.25, 6.91, -5.37, -15.03, -30.55, 1030.11;
1306,-91.25, 6.90, -5.37, -26.19, -37.83, 1023.32;
1314,-91.26, 6.89, -5.37, -21.34, -34.92, 1026.72;
1322,-91.26, 6.88, -5.36, -22.31, -32.98, 1031.57;
1330,-91.27, 6.87, -5.36, -26.67, -32.01, 1023.32;
1337,-91.27, 6.86, -5.35, -24.25, -36.86, 1027.69;
1345,-91.28, 6.86, -5.35, -23.28, -34.43, 1029.14;
1353,-91.28, 6.84, -5.34, -16.97, -37.83, 1024.78;
1361,-91.27, 6.83, -5.32, -22.31, -39.28, 1028.66;
1369,-91.25, 6.82, -5.31, -27.16, -37.34, 1032.05;
1377,-91.25, 6.81, -5.30, -18.91, -38.80, 1027.20;
1384,-91.24, 6.80, -5.29, -19.88, -33.95, 1026.72;
1392,-91.24, 6.79, -5.27, -17.46, -41.22, 1029.63;
1400,-91.24, 6.78, -5.26, -28.13, -37.34, 1030.60;
1408,-91.24, 6.77, -5.25, -21.34, -35.40, 1022.84;
1416,-91.24, 6.76, -5.23, -22.79, -33.95, 1026.72;
1424,-91.24, 6.75, -5.21, -22.31, -35.40, 1030.11;
1431,-91.24, 6.74, -5.19, -20.37, -33.46, 1022.35;
1439,-91.23, 6.74, -5.19, 10.67, -74.69, 1182.40;
1447,-91.22, 6.73, -5.18, -38.80, -22.79, 950.58;
1455,-91.21, 6.72, -5.15, -25.22, -25.22, 1030.11;
1463,-91.20, 6.71, -5.13, -19.40, -22.31, 1041.75;
1471,-91.20, 6.70, -5.10, -18.91, -20.37, 1033.51;
1478,-91.20, 6.69, -5.09, -17.46, -34.43, 1031.57;
1486,-91.20, 6.68, -5.08, -25.70, -29.10, 1027.69;
1494,-91.21, 6.67, -5.06, -20.85, -34.92, 1033.51;
1502,-91.21, 6.66, -5.05, -11.64, -29.58, 1025.75;
1510,-91.20, 6.65, -5.04, -23.28, -31.52, 1033.51;
1518,-91.20, 6.64, -5.02, -23.28, -27.64, 1028.17;
1525,-91.20, 6.63, -5.01, -21.82, -28.13, 1027.20;
1533,-91.20, 6.62, -5.00, -23.28, -30.07, 1031.08;
1541,-91.19, 6.61, -4.99, -21.34, -33.46, 1022.84;
1549,-91.17, 6.60, -4.99, -22.31, -35.89, 1026.72;
1557,-91.17, 6.59, -4.98, -18.43, -30.55, 1027.69;
1565,-91.18, 6.59, -4.97, -21.82, -29.58, 1032.54;
1573,-91.17, 6.58, -4.96, -22.31, -31.04, 1028.17;
1580,-91.16, 6.57, -4.94, -24.73, -28.13, 1019.93;
1588,-91.16, 6.57, -4.94, 47.53, -288.08, 636.30;
1596,-91.17, 6.57, -4.94, -39.77, -76.63, 1195.01;
1604,-91.18, 6.56, -4.91, -22.31, -45.59, 1008.77;
1612,-91.18, 6.55, -4.88, -15.03, -27.64, 1001.01;
1619,-91.18, 6.55, -4.87, -27.64, 3.88, 1247.39;
1627,-91.18, 6.54, -4.85, -20.85, -24.73, 993.25;
1635,-91.17, 6.53, -4.82, -15.03, -16.97, 1037.39;
1643,-91.17, 6.52, -4.81, -23.76, -27.16, 1032.05;
1651,-91.17, 6.51, -4.80, -21.82, -20.85, 1029.14;
1659,-91.17, 6.51, -4.79, -23.28, -24.25, 1030.11;
1666,-91.16, 6.50, -4.79, -22.31, -26.19, 1031.08;
1674,-91.16, 6.49, -4.79, -16.49, -28.13, 1025.26;
1682,-91.17, 6.48, -4.79, -22.79, -23.76, 1028.17;
