Time	Yaw	Pitch	Roll
117353.0	-144.53	-868.61	1734.31
117408.0	260.92	-509.24	342.89
117463.0	420.48	-100.39	1009.26
117517.0	365.2	578.59	855.52
117572.0	270.62	1176.58	968.52
117627.0	11.15	1453.99	513.12
117682.0	-732.33	1849.74	3575.81
117737.0	1138.27	-244.43	1264.36
117792.0	189.15	313.79	1012.65
117846.0	-258.98	-47.04	1367.18
117901.0	-450.55	277.9	998.1
117956.0	-441.34	448.13	778.4
118012.0	-351.62	222.12	866.19
118066.0	-109.12	391.38	927.78
118121.0	177.99	419.03	535.91
118175.0	421.94	303.12	868.61
118230.0	870.55	624.18	1431.2
118285.0	1584.45	92.63	1133.9
118340.0	-44.62	630.0	988.4
118395.0	-1187.73	-555.31	4065.16
118450.0	-485.96	-746.88	500.51
118505.0	33.46	-864.25	1279.88
118560.0	485.96	-246.86	686.74
118614.0	431.64	360.35	241.52
118670.0	136.28	1252.72	1183.85
118724.0	-351.62	1650.41	970.94
118779.0	-637.76	2409.42	1498.61
118834.0	492.75	531.06	965.61
118889.0	142.1	114.46	1133.9
118943.0	252.68	52.86	1045.63
118998.0	235.22	76.63	1252.72
119053.0	-425.33	333.19	1334.68
119108.0	-852.61	75.17	940.88
119163.0	-351.62	535.91	823.51
119218.0	-98.94	453.46	998.1
119272.0	413.21	567.92	1229.44
119327.0	581.98	395.75	1035.45
119382.0	75.66	418.06	858.91
119437.0	-184.3	802.65	3381.82
119492.0	605.75	-796.83	4445.88
119547.0	-43.65	-267.71	432.12
119603.0	260.44	-254.13	892.38
119656.0	349.68	77.11	527.67
119711.0	487.9	2088.84	1404.52
119766.0	157.62	648.43	784.22
119821.0	-353.07	939.42	824.48
119876.0	-615.93	2107.27	1373.48
119931.0	-42.19	1844.89	1246.9
119985.0	-186.24	223.58	1220.71
120040.0	-72.75	-103.79	1295.89
120095.0	381.68	119.79	871.52
120150.0	-66.44	296.81	964.15
120205.0	-884.62	222.12	974.34
120260.0	-292.93	313.79	670.25
120315.0	165.87	150.83	1472.42
120370.0	527.18	349.68	934.09
120425.0	1179.97	381.2	1300.74
120479.0	170.23	79.54	1154.27
120534.0	-754.64	-671.71	3733.92
120590.0	-128.52	-627.57	3403.16
120644.0	140.65	-424.85	1289.58
120699.0	48.98	-278.38	-291.48
120754.0	320.09	263.83	1179.97
120808.0	280.32	741.06	621.27
120863.0	-242.98	1606.28	720.21
120918.0	-479.17	3780.48	1983.6
120973.0	706.63	587.32	1127.11
121028.0	-90.69	-8.73	960.76
121082.0	200.78	85.84	1073.76
121137.0	78.57	226.97	1135.36
121192.0	-451.04	206.12	847.76
121247.0	-818.66	309.91	853.09
121302.0	-51.89	349.19	885.1
121357.0	353.56	547.07	708.08
121412.0	603.81	673.65	981.61
121466.0	1171.73	402.54	587.8
121521.0	111.06	79.05	1285.22
121577.0	-709.54	-107.67	4154.4
121631.0	356.95	-470.92	1987.96
121686.0	-82.45	-481.59	198.84
121741.0	65.47	-234.25	1192.58
121796.0	343.37	64.02	448.61
121850.0	313.3	597.02	662.98
121905.0	0.0	971.43	774.52
121960.0	-411.75	2305.14	-1420.53
122015.0	529.12	1323.05	951.55
122070.0	177.99	81.48	1408.89
122125.0	57.23	97.0	1048.06
122180.0	-345.31	-165.87	856.97
122235.0	-595.56	484.5	1185.31
122289.0	-180.9	340.95	973.37
122344.0	-207.57	169.75	1066.97
122399.0	85.36	277.41	859.88
122454.0	155.2	569.38	1111.59
122508.0	412.72	407.87	1093.16
122563.0	1481.15	548.52	1393.37
122618.0	257.53	356.47	804.59
122673.0	-575.68	486.44	3007.89
122728.0	-519.91	-973.85	2470.53
122783.0	-122.7	-581.5	837.57
122838.0	15.03	-633.88	331.25
122892.0	342.4	-186.24	1048.54
122947.0	272.56	658.13	363.26
123003.0	-13.58	1209.07	1728.98
123057.0	-505.36	2252.28	1932.19
123112.0	-445.22	1595.61	1022.84
123167.0	631.45	333.67	1079.58
123221.0	178.96	52.86	1120.81
123276.0	-97.0	-26.19	1050.0
123331.0	-235.22	32.49	1041.75
123386.0	-360.35	516.51	1108.68
123441.0	-206.12	360.35	886.07
123496.0	-95.06	200.3	963.67
123550.0	68.87	307.0	1101.41
123605.0	184.3	235.7	929.24
123660.0	250.25	423.88	776.46
123715.0	831.27	242.98	761.43
123770.0	442.31	314.27	1293.95
123825.0	-374.9	627.57	2661.61
123880.0	275.47	-1000.53	3623.34
123934.0	259.95	-393.81	855.03
123989.0	-55.29	-378.29	463.16
124045.0	5.82	-352.59	1000.53
124099.0	98.94	200.78	854.55
124154.0	68.87	992.28	824.96
124210.0	-235.22	1578.63	862.79
124263.0	-511.66	2020.46	480.62
124318.0	581.98	265.77	1211.5
124373.0	65.47	97.97	1021.87
124428.0	11.15	46.07	933.12
124483.0	114.94	-84.39	1102.38
124538.0	12.12	324.46	1000.04
124593.0	-287.6	32.98	849.21
124648.0	-504.39	258.01	867.16
124702.0	-425.82	448.61	1013.14
124757.0	38.31	314.27	867.16
124812.0	209.51	418.06	606.72
124867.0	887.04	298.75	1146.99
124922.0	545.13	384.59	917.11
124977.0	-231.34	477.23	2058.29
125032.0	462.68	-1617.43	3166.97
125086.0	214.36	-495.66	806.05
125141.0	180.9	-597.99	711.96
125197.0	269.65	-210.48	196.9
125251.0	349.19	308.45	921.96
