Time	Yaw	Pitch	Roll
117353.0	-144.53	-1066.49	3903.18
117361.0	32.01	-1059.7	3741.19
117369.0	-274.99	-735.24	1734.31
117376.0	-414.18	-846.3	-627.09
117384.0	-503.9	-961.24	1016.53
117392.0	-99.42	-868.61	1812.4
117400.0	171.2	-708.08	1331.78
117408.0	210.97	-601.87	445.22
117415.0	-32.01	-519.91	208.54
117423.0	65.47	-512.15	294.87
117431.0	354.04	-509.24	1581.54
117439.0	481.11	-506.33	1985.05
117447.0	438.91	-448.13	342.89
117456.0	260.92	-420.0	-118.82
117463.0	290.99	-404.48	1061.15
117471.0	436.97	-299.24	1767.78
117478.0	600.9	-217.76	1009.26
117487.0	426.79	-100.39	641.15
117494.0	227.46	-21.82	102.33
117502.0	272.08	-41.22	495.17
117510.0	420.48	36.37	1394.34
117517.0	472.86	287.11	1253.69
117526.0	365.2	522.33	8.73
117533.0	277.41	598.96	-33.46
117541.0	293.9	578.59	1014.59
117550.0	453.46	559.68	1129.54
117557.0	480.62	811.38	855.52
117565.0	355.01	1052.42	383.62
117572.0	270.62	946.21	167.81
117580.0	312.33	818.66	558.22
117588.0	368.11	1016.53	1347.29
117597.0	307.97	1176.58	968.52
117603.0	217.27	1189.19	33.95
117612.0	35.89	1410.83	1460.3
117619.0	221.64	1507.34	2076.23
117627.0	11.15	1417.13	2371.59
117635.0	15.03	1469.51	1101.41
117643.0	-50.92	1517.53	240.07
117652.0	-181.39	1453.99	30.07
117659.0	-189.63	1420.04	513.12
117666.0	432.12	644.55	-4286.8
117674.0	620.78	3039.42	3826.06
117682.0	-1101.89	-514.09	3575.81
117690.0	672.19	3299.37	2112.12
117698.0	321.06	3885.23	5530.79
117705.0	-680.92	70.32	4151.01
117713.0	-2663.55	2686.34	3236.81
117721.0	-732.33	1849.74	4102.99
117729.0	-1211.98	1330.32	1195.01
117737.0	313.79	1220.23	1927.34
117746.0	1138.27	271.11	770.64
117753.0	1836.16	273.53	655.7
117760.0	1781.36	-281.78	1264.36
117768.0	1488.91	-1112.08	1289.58
117776.0	860.37	-1194.52	1878.36
117784.0	987.43	-244.43	1128.57
117792.0	1017.02	313.79	1495.22
117800.0	455.89	720.69	951.55
117807.0	478.2	-36.86	1012.65
117816.0	186.24	479.65	1362.33
117823.0	-60.14	106.21	876.86
117831.0	189.15	386.53	991.8
117839.0	-27.64	-578.1	1232.35
117846.0	-268.68	771.61	1367.18
117854.0	-239.58	-47.04	1504.92
117862.0	-117.85	525.24	598.96
117870.0	-258.98	-70.32	1615.49
117878.0	-342.4	327.37	671.22
117886.0	-481.11	-148.89	821.08
117893.0	256.07	-66.93	2939.99
117901.0	-815.75	79.54	13.58
117909.0	-679.47	277.9	289.54
117917.0	-309.42	559.68	550.46
117925.0	-450.55	413.69	1308.98
117933.0	-387.02	-44.62	998.1
117941.0	-525.24	-66.93	1010.71
117948.0	-382.65	332.7	2361.89
117956.0	-509.24	448.13	1476.79
117964.0	-301.66	679.95	1364.27
117972.0	-467.53	156.17	409.81
117980.0	-315.24	-137.74	88.27
117988.0	-522.82	-71.78	555.31
117996.0	-313.3	578.1	778.4
118003.0	-441.34	495.66	780.83
118012.0	-463.65	210.97	1479.7
118019.0	-265.77	625.15	866.19
118027.0	-165.38	293.9	1049.03
118035.0	-399.14	111.06	379.75
118042.0	-193.99	222.12	1561.17
118050.0	-396.23	357.44	760.46
118058.0	-351.62	123.19	572.77
118066.0	-252.19	107.18	778.4
118074.0	-195.93	418.06	847.27
118082.0	-187.21	391.38	1011.68
118089.0	-109.12	289.54	1195.49
118097.0	53.35	391.38	991.31
118105.0	132.89	587.32	927.78
118113.0	213.88	4.36	491.78
118121.0	433.09	44.62	379.75
118128.0	228.91	176.05	437.94
118136.0	327.85	489.35	1406.46
118144.0	76.63	363.26	708.08
118153.0	7.76	419.03	2372.07
118160.0	-67.41	471.89	517.0
118168.0	177.99	922.45	535.91
118175.0	356.47	303.12	1202.77
