Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
1274,-39.20, 8.52, 14.05, -517.48, 453.46, -2476.34;
1281,-40.02, 9.00, 14.38, -461.71, 280.32, 4226.66;
1289,-40.75, 9.52, 14.48, 412.72, 368.11, 2910.41;
1297,-41.49, 9.77, 14.52, 198.84, 296.81, 2841.06;
1305,-42.10, 10.13, 14.55, 67.90, 558.71, -1046.60;
1313,-42.59, 10.57, 14.50, -612.54, 508.75, -186.72;
1321,-42.93, 10.94, 14.61, -66.93, 1373.48, 1299.28;
1328,-43.24, 10.92, 14.21, 133.86, 275.96, 5545.34;
1336,-43.47, 10.50, 14.27, 555.80, 1459.81, 2098.05;
1344,-43.61, 10.01, 14.20, -511.18, 383.14, -851.15;
1352,-43.58, 9.96, 14.04, 445.22, 1236.72, -2753.27;
1360,-43.27, 10.77, 13.64, 931.18, 1877.87, -6645.30;
1368,-43.27, 10.52, 12.73, -7.27, 2229.00, 9120.67;
1375,-43.26, 10.44, 12.66, 714.39, -335.61, 6702.04;
1383,-43.18, 10.58, 12.50, 125.61, -1057.76, 985.49;
1391,-43.16, 10.65, 12.84, 19.88, 676.56, -1902.61;
1400,-43.16, 10.67, 13.00, 213.88, 147.92, -958.33;
1407,-43.17, 10.70, 12.84, 494.69, 90.21, 1796.88;
1415,-43.15, 10.67, 12.70, 1014.11, 16.00, 3269.78;
1423,-43.11, 10.64, 12.80, 694.99, 971.43, 910.81;
1430,-43.09, 10.62, 12.92, 110.09, -17.94, -280.81;
1438,-43.10, 10.60, 13.09, -60.14, 813.81, 1612.10;
1446,-43.11, 10.59, 12.99, 346.28, 746.40, 1754.20;
1454,-43.14, 10.73, 12.93, -940.88, 429.70, 218.73;
1462,-43.16, 10.67, 12.96, -1100.44, 591.20, 373.93;
1469,-43.19, 10.64, 12.95, -198.36, 404.48, 2723.69;
1477,-43.21, 10.67, 12.98, -65.96, 66.93, 1114.02;
1485,-43.24, 10.68, 12.98, -63.53, -97.97, 842.42;
1493,-43.26, 10.69, 12.99, -79.05, 243.95, 1110.14;
1501,-43.28, 10.71, 12.96, -78.57, 280.81, 1074.25;
1509,-43.31, 10.69, 12.93, -63.05, 288.08, 920.51;
1516,-43.32, 10.67, 12.94, -13.58, 593.62, 722.63;
1525,-43.35, 10.66, 12.89, -66.93, 323.00, 960.27;
1532,-43.38, 10.68, 12.75, -83.42, 456.86, 461.22;
1540,-43.42, 10.69, 12.57, -127.07, -117.37, 2357.52;
1548,-43.45, 10.71, 12.52, -70.32, 223.58, 1086.37;
1556,-43.47, 10.70, 12.46, -68.87, 271.59, 1002.47;
1564,-43.50, 10.74, 12.00, 173.63, 1567.48, 523.30;
1571,-43.54, 10.75, 11.66, -78.57, 294.87, 786.65;
1579,-43.59, 10.76, 11.27, -34.43, -269.65, 1330.32;
1587,-43.65, 10.77, 10.95, -294.87, -661.04, 1452.05;
1595,-43.70, 10.77, 10.36, 66.93, -567.44, 704.20;
1603,-43.73, 10.78, 10.28, -139.68, -223.09, 1652.35;
1611,-43.75, 10.76, 10.29, -65.96, 167.32, 1037.87;
1618,-43.77, 10.75, 10.34, -68.87, 213.39, 1013.14;
1626,-43.79, 10.74, 10.38, -71.78, 232.31, 1005.38;
1634,-43.80, 10.73, 10.42, -68.87, 233.76, 995.68;
1642,-43.82, 10.72, 10.45, -68.87, 221.64, 1004.89;
1650,-43.83, 10.70, 10.48, -64.99, 224.06, 1009.74;
1658,-43.86, 10.69, 10.50, -68.87, 228.91, 1013.62;
1665,-43.89, 10.68, 10.53, -72.26, 228.43, 1004.89;
1673,-43.90, 10.67, 10.55, -72.26, 234.25, 1005.86;
1681,-43.92, 10.65, 10.56, -70.81, 247.83, 1008.29;
1689,-43.94, 10.64, 10.55, -68.38, 236.19, 1000.53;
1697,-43.96, 10.63, 10.55, -71.29, 225.03, 1007.80;
1705,-43.98, 10.61, 10.54, -64.50, 217.76, 1008.29;
1713,-44.00, 10.60, 10.53, -65.96, 217.27, 1007.80;
1720,-44.03, 10.59, 10.53, -71.29, 222.12, 1007.32;
1728,-44.05, 10.58, 10.53, -63.05, 222.12, 1005.86;
1736,-44.08, 10.56, 10.53, -67.41, 231.34, 1000.53;
1744,-44.10, 10.55, 10.52, -71.29, 223.58, 999.07;
1752,-44.12, 10.53, 10.52, -65.96, 222.61, 1008.77;
1759,-44.13, 10.52, 10.51, -66.44, 220.67, 1004.41;
1767,-44.14, 10.51, 10.52, -64.02, 221.15, 1008.77;
1776,-44.15, 10.50, 10.52, -67.41, 216.79, 1004.89;
1783,-44.17, 10.48, 10.52, -68.38, 218.24, 1016.05;
1791,-44.19, 10.47, 10.53, -71.78, 204.66, 1012.65;
1799,-44.22, 10.46, 10.54, -67.41, 228.43, 994.71;
1807,-44.24, 10.45, 10.54, -71.78, 221.15, 984.04;
1814,-44.26, 10.43, 10.55, -64.02, 230.37, 1006.83;
1822,-44.28, 10.42, 10.56, -77.11, 228.91, 1023.81;
1830,-44.30, 10.41, 10.58, -63.05, 221.15, 1022.35;
1838,-44.31, 10.39, 10.60, -63.53, 213.88, 967.55;
1846,-44.32, 10.38, 10.64, -65.96, 219.21, 981.61;
1853,-44.34, 10.37, 10.67, -51.41, 194.48, 1025.75;
1861,-44.36, 10.30, 10.72, 196.42, 150.35, 948.64;
1869,-44.39, 10.15, 10.81, 605.26, 45.59, 714.87;
1877,-44.41, 10.15, 10.95, 780.34, 21.34, 1365.24;
1885,-44.42, 10.17, 11.30, 490.81, -91.18, 1146.02;
1893,-44.44, 10.03, 11.63, 586.83, 194.96, 746.40;
1901,-44.45, 9.85, 12.01, 705.66, 419.03, 716.81;
1908,-44.47, 9.86, 12.25, 911.78, 365.20, 1056.30;
1916,-44.50, 9.83, 12.70, 1091.71, 1044.66, -758.04;
1924,-44.52, 9.85, 12.90, 1198.40, 558.71, 798.77;
1932,-44.55, 9.86, 13.07, 1032.54, 288.57, 1273.58;
1940,-44.57, 9.86, 13.26, 1384.15, 332.70, 1330.81;
1947,-44.59, 9.86, 13.47, 1631.98, 188.66, 1160.09;
1955,-44.60, 9.86, 13.80, 1739.16, 415.15, 934.09;
1964,-44.62, 9.85, 14.19, 1834.22, 26.19, 957.85;
1971,-44.63, 9.86, 14.83, 1968.56, 235.22, 597.99;
1979,-44.64, 9.88, 15.51, 1750.32, -398.66, 2202.33;
1987,-44.64, 9.90, 16.29, 1465.15, -874.92, 1534.01;
1994,-44.66, 9.93, 17.15, 1006.35, -608.66, 1847.80;
2002,-44.70, 9.94, 18.10, 793.44, 17.46, 1973.41;
2010,-44.75, 10.01, 19.06, 47.04, -644.55, 1677.09;
2018,-44.79, 10.10, 20.04, -599.93, -817.20, 1072.31;
2027,-44.85, 10.14, 21.38, -992.28, -325.91, 1863.32;
2033,-44.98, 10.11, 22.57, -1556.81, -1270.67, 2098.05;
2041,-45.20, 9.95, 23.36, -1603.37, 28.61, 2806.62;
2049,-45.59, 9.79, 24.19, -2100.48, 36.86, 3041.36;
2057,-46.01, 9.66, 23.23, -2235.79, -1979.23, 2394.38;
2066,-46.74, 9.59, 22.26, -1678.54, -1664.96, 1659.14;
2073,-47.65, 9.45, 20.66, -1784.27, -2619.42, 2738.24;
2081,-48.67, 9.17, 19.16, -1546.14, -2006.88, 2597.59;
2089,-49.85, 8.79, 17.92, -1050.48, 722.15, 2040.34;
2096,-51.16, 8.38, 16.73, -867.64, -141.13, 1689.70;
2105,-52.54, 8.03, 15.75, -702.26, -718.75, 500.51;
2112,-54.00, 7.77, 15.09, -526.70, -584.89, 73.23;
2120,-55.53, 7.65, 14.61, -641.64, -930.21, -463.16;
2128,-57.14, 7.61, 14.05, -482.56, -516.51, 330.28;
2136,-58.84, 7.66, 13.76, -385.08, -165.87, -254.62;
2143,-60.64, 7.70, 13.53, -673.16, 12.61, 423.88;
2152,-62.54, 7.72, 13.32, -616.42, -199.33, 1647.50;
2159,-64.54, 7.65, 13.04, -832.72, -524.27, 1641.68;
2167,-66.64, 7.71, 12.67, -706.14, -168.29, 767.25;
2176,-68.86, 7.50, 12.36, -911.78, -327.37, 905.96;
2183,-71.14, 7.29, 12.11, -917.60, -70.32, 1462.72;
2190,-73.47, 7.25, 11.87, -979.67, 28.13, 335.61;
2198,-75.85, 7.12, 11.69, -919.05, 175.08, 279.35;
2206,-78.26, 6.78, 11.44, -1084.43, 188.18, 1735.77;
2215,-80.70, 6.42, 11.24, -1079.10, 254.62, 639.21;
2222,-83.16, 6.03, 11.09, -1098.98, 433.09, 171.20;
2229,-85.63, 5.61, 10.99, -1178.03, 452.49, 821.57;
2237,-88.09, 5.21, 10.96, -1232.84, 521.36, 1342.44;
2246,-90.56, 4.77, 10.98, -1119.84, 650.85, -104.27;
2253,-93.00, 4.37, 10.98, -1073.28, 512.15, -145.98;
2261,-95.35, 4.17, 11.09, -1037.39, 763.85, 1992.81;
2269,-97.66, 3.92, 11.34, -868.61, 906.44, 271.11;
2277,-99.94, 3.73, 11.57, -921.96, 43.16, -1344.87;
2284,-102.18, 3.46, 11.80, -1206.65, 7.27, 453.95;
2292,-104.31, 3.44, 11.96, -1037.87, 107.18, 2143.16;
2300,-106.39, 3.35, 12.18, -845.82, 165.87, -2140.25;
2308,-108.42, 3.16, 12.23, -610.60, 179.45, 1462.24;
2317,-110.34, 3.09, 12.27, -1072.31, 128.52, 2462.28;
2324,-112.20, 2.92, 12.23, -1021.87, 620.30, -949.61;
2331,-113.98, 2.79, 12.14, -834.66, 525.73, 911.78;
2339,-115.68, 2.68, 12.18, -750.28, -150.35, 2042.28;
2347,-117.30, 2.64, 12.11, -437.46, 563.56, 725.54;
2356,-118.81, 2.47, 11.80, -557.74, 899.17, 766.28;
2363,-120.17, 2.55, 11.39, -551.43, 711.48, -768.70;
2371,-121.42, 2.65, 10.99, -728.94, 571.80, 1878.36;
2378,-122.59, 2.67, 10.60, -490.81, 1377.85, -1283.76;
2386,-123.63, 2.79, 10.18, -722.63, 1092.19, 651.34;
2394,-124.51, 3.10, 9.82, -721.66, 1083.95, -946.70;
2402,-125.32, 3.22, 9.54, -871.52, 615.93, 1260.97;
2410,-126.01, 3.50, 9.49, -598.96, 737.67, -16.49;
2417,-126.59, 3.75, 9.20, -640.67, 743.49, -619.81;
2425,-126.93, 3.89, 9.15, -622.72, 2461.31, 3095.19;
2433,-127.11, 3.86, 8.76, -73.72, 1461.27, 3338.65;
2441,-127.06, 3.80, 8.52, 13.58, 1859.93, 2496.23;
2449,-126.97, 3.77, 8.62, -672.19, 2133.46, 92.63;
2457,-126.88, 3.72, 8.74, -922.45, 2780.92, -2289.62;
2465,-126.80, 3.70, 8.83, -925.36, 1764.87, 4120.94;
2472,-126.79, 3.62, 8.93, -851.15, 1537.41, 3795.51;
2480,-126.80, 3.53, 9.20, -1733.34, 1629.07, 1513.16;
2488,-126.84, 3.47, 9.32, -1732.86, 1082.01, 2150.92;
2496,-126.84, 3.44, 9.27, -650.37, 395.75, 2048.59;
2504,-126.85, 3.44, 9.20, -47.04, 412.24, 1001.01;
2512,-126.85, 3.47, 8.93, 5.33, 574.71, 593.14;
2520,-126.86, 3.48, 8.48, 35.40, 407.87, 761.43;
2527,-126.87, 3.51, 7.82, 90.21, 1115.96, 127.07;
2535,-126.90, 3.51, 7.05, 86.33, 670.74, 444.73;
2543,-126.94, 3.49, 6.25, -48.50, 265.29, 985.49;
2551,-126.99, 3.51, 5.42, -233.76, 317.67, 938.94;
2559,-127.02, 3.50, 4.52, -182.36, -103.30, 1549.05;
2567,-127.05, 3.50, 3.76, -52.86, -494.69, 1625.68;
2574,-127.08, 3.51, 3.16, -78.57, 68.38, 836.60;
2582,-127.10, 3.52, 2.64, -50.92, -555.31, 1356.99;
2590,-127.11, 3.52, 2.31, -57.71, 134.34, 1001.98;
2598,-127.12, 3.54, 1.89, -87.30, -532.03, 2008.82;
2606,-127.13, 3.55, 1.57, -113.49, -185.27, 1276.00;
2613,-127.11, 3.58, 1.25, -86.33, 234.73, 1000.04;
2622,-127.12, 3.60, 1.02, -110.58, 29.58, 1013.14;
2629,-127.12, 3.62, 0.90, -88.27, -54.80, 1061.15;
2637,-127.12, 3.64, 0.91, -91.18, 14.55, 1016.05;
2645,-127.12, 3.65, 0.93, -66.93, 125.61, 1032.54;
2653,-127.12, 3.67, 0.96, -65.47, 128.04, 1024.78;
2660,-127.12, 3.68, 0.98, -68.38, 122.22, 1028.17;
2668,-127.11, 3.70, 1.01, -60.62, 120.28, 1029.63;
2676,-127.11, 3.71, 1.05, -56.74, 125.61, 1001.50;
2684,-127.10, 3.72, 1.08, -61.59, 119.31, 1028.17;
2692,-127.10, 3.73, 1.11, -66.44, 133.86, 1024.78;
2700,-127.09, 3.75, 1.14, -64.99, 137.25, 1019.44;
2708,-127.09, 3.76, 1.17, -68.38, 168.29, 1016.05;
2715,-127.09, 3.77, 1.18, -63.53, 139.68, 1026.23;
2723,-127.09, 3.79, 1.18, -73.23, 134.83, 1030.60;
2731,-127.09, 3.80, 1.18, -68.38, 139.68, 1019.93;
2739,-127.09, 3.81, 1.18, -58.68, 129.49, 1031.08;
2747,-127.09, 3.83, 1.17, -67.41, 130.46, 1030.60;
2754,-127.09, 3.84, 1.17, -62.08, 116.40, 1027.69;
2762,-127.08, 3.85, 1.17, -63.53, 148.89, 1011.20;
2770,-127.09, 3.87, 1.15, -98.45, -231.34, 1212.47;
2778,-127.08, 3.89, 1.14, -73.72, 127.55, 1029.63;
2786,-127.08, 3.90, 1.13, -66.44, 130.95, 1051.94;
2794,-127.08, 3.91, 1.10, -59.65, 32.98, 1095.10;
2802,-127.08, 3.92, 1.08, -57.23, 133.86, 1040.30;
2809,-127.08, 3.96, 0.99, 282.26, 823.51, 725.54;
2817,-127.09, 3.98, 0.85, 36.37, 855.52, 1672.72;
2825,-127.10, 3.97, 0.73, 70.81, 369.56, 979.67;
2833,-127.12, 3.99, 0.51, 379.75, -113.49, 1236.72;
2841,-127.13, 4.01, 0.23, 277.41, 723.60, 998.59;
2848,-127.17, 4.02, 0.00, 321.06, 260.44, 1332.26;
2856,-127.17, 4.05, -0.40, 199.81, 973.37, 897.71;
2864,-127.20, 4.06, -0.70, 17.46, -59.17, 1576.21;
2872,-127.23, 4.10, -1.19, 4.36, 74.20, 1144.08;
2880,-127.28, 4.11, -1.62, 179.93, 290.02, 793.44;
2888,-127.35, 4.11, -1.94, 315.24, 807.50, 873.46;
2896,-127.46, 4.10, -2.24, 468.50, 278.87, 581.01;
2903,-127.58, 3.98, -2.41, 417.57, 315.24, 805.56;
2911,-127.74, 3.98, -2.71, 396.72, 116.40, 1681.45;
2919,-127.93, 3.96, -2.96, 294.39, 97.00, 1201.80;
2927,-128.15, 3.94, -3.06, 342.89, 500.02, 1139.24;
2935,-128.37, 3.96, -2.79, 102.82, 691.59, 559.19;
2943,-128.63, 3.82, -2.72, 503.42, 151.80, 931.18;
2950,-128.91, 3.81, -2.66, 512.15, 547.07, 1165.91;
2958,-129.20, 3.69, -2.67, 497.11, 182.84, 737.67;
2966,-129.52, 3.69, -2.59, 436.49, 477.71, 963.18;
2974,-129.85, 3.66, -2.32, 485.96, -41.22, 1094.13;
2982,-130.21, 3.63, -2.30, 665.89, 587.32, 798.77;
2989,-130.56, 3.60, -2.15, 602.84, 423.39, -24.25;
2997,-130.91, 3.45, -1.72, 503.90, 252.19, 851.15;
3005,-131.27, 3.44, -1.44, 695.47, 285.17, 888.50;
3013,-131.63, 3.43, -1.18, 747.85, 175.08, 1041.27;
3021,-131.98, 3.42, -0.75, 877.83, 413.69, 1043.69;
3029,-132.35, 3.40, -0.16, 510.69, -721.66, 993.25;
3037,-132.70, 3.39, 0.41, 562.10, -310.88, 1422.47;
3044,-133.03, 3.39, 0.72, 491.29, -878.80, 1339.53;
3052,-133.36, 3.38, 1.28, 418.54, -168.78, 1182.88;
3060,-133.65, 3.40, 1.68, 355.01, -685.29, 1151.36;
3068,-133.91, 3.38, 1.91, 396.72, 186.24, 1819.19;
3076,-134.13, 3.36, 2.36, 104.76, 147.44, 1618.40;
3084,-134.28, 3.36, 2.79, 78.08, -293.90, 1517.53;
3091,-134.36, 3.36, 3.19, 117.85, -249.28, 1500.07;
3099,-133.91, 3.40, 3.57, 77.11, -39.28, 220.18;
3107,-133.91, 3.45, 3.94, -232.79, -288.57, 717.30;
3115,-133.90, 3.50, 4.53, -477.23, -110.58, 1669.33;
3123,-133.42, 3.49, 5.25, -500.02, -39.28, 1755.17;
3130,-132.94, 3.45, 5.67, -345.80, -88.75, 2008.33;
3138,-132.46, 3.44, 5.99, -386.53, -255.10, 1163.00;
3146,-131.96, 3.44, 6.26, -612.05, -264.80, 1162.51;
3155,-131.46, 3.39, 6.58, -690.14, 112.52, 336.58;
3162,-130.97, 3.50, 6.78, -651.34, -436.00, 715.84;
