Time	Yaw	Pitch	Roll
230705.0	134.34	74.2	69.35
230714.0	159.08	-435.52	1082.01
230721.0	215.33	-517.97	948.64
230729.0	227.94	-610.11	824.96
230737.0	348.22	-770.64	1175.61
230744.0	202.24	-612.05	132.4
230752.0	226.0	-237.64	687.23
230760.0	-1.45	-923.9	727.0
230768.0	576.65	-599.44	1712.01
230776.0	347.25	-512.15	798.29
230785.0	437.46	-914.2	1295.89
230792.0	828.84	-470.92	1341.96
230799.0	659.1	-258.01	634.85
230808.0	863.28	-364.23	1274.06
230815.0	814.29	-392.84	952.03
230823.0	1053.88	-532.52	1154.75
230831.0	1191.13	-492.26	749.31
230839.0	1061.15	-749.31	1028.66
230847.0	999.07	-256.56	653.28
230855.0	684.8	-1021.87	636.79
230863.0	676.56	-495.17	1109.17
230871.0	399.14	-577.62	873.46
230878.0	143.56	-211.94	927.3
230886.0	127.55	-745.43	857.94
230894.0	-217.76	-347.25	1542.74
230902.0	-704.69	-879.28	729.91
230911.0	-1115.47	-117.85	1492.31
230918.0	-1029.63	-380.72	3114.59
230926.0	-1002.95	660.07	3448.74
230934.0	-1338.56	-535.91	3057.84
230942.0	-1664.48	-1117.41	4495.83
230950.0	-1266.79	77.11	4233.45
230957.0	-436.97	2208.63	3273.66
230965.0	-311.36	2389.53	6525.5
230973.0	263.35	782.28	4456.55
230981.0	-239.1	795.86	3256.69
230989.0	-333.19	510.69	-634.36
230997.0	-736.21	820.6	226.97
231005.0	-500.99	824.96	1252.72
231012.0	-142.59	-88.27	1352.14
231020.0	-71.29	-315.24	1344.87
231028.0	-232.79	-81.48	-772.1
231037.0	-395.75	137.25	189.63
231044.0	-131.92	79.05	773.55
231052.0	65.96	-0.97	2117.45
231060.0	82.45	371.99	419.51
231068.0	-72.75	491.78	-761.43
231076.0	-161.5	220.18	116.88
231084.0	-65.47	197.87	915.17
231092.0	118.82	446.67	1581.54
231099.0	117.85	286.14	171.2
231107.0	-68.87	136.28	-72.26
231115.0	-52.86	126.58	63.53
231124.0	103.79	131.92	1422.47
231131.0	212.42	75.66	1615.01
231139.0	158.59	72.26	250.25
231148.0	47.53	109.12	-46.07
231154.0	82.45	59.17	552.89
231162.0	205.15	-24.25	1692.61
231170.0	252.19	-97.0	985.98
231179.0	176.54	-161.99	155.68
231187.0	69.84	-182.84	218.24
231194.0	123.67	-267.71	811.87
231203.0	202.24	-534.46	1564.08
231210.0	153.26	-744.46	960.76
231218.0	23.28	-828.84	306.51
231226.0	-52.38	-817.69	79.54
231234.0	16.97	-949.12	989.86
231241.0	24.73	-1093.65	1480.67
231249.0	-10.18	-1222.17	674.13
231257.0	-165.87	-1230.41	238.13
231265.0	-247.83	-1235.26	410.78
231274.0	-239.58	-1307.53	1138.27
231281.0	-231.34	-1392.4	953.0
231289.0	-296.81	-1010.23	-19.4
231296.0	-105.73	-854.06	-909.35
231305.0	-143.07	-2402.14	1348.75
231312.0	-371.99	-4343.06	-3853.22
231320.0	-1098.98	-876.86	10263.79
231328.0	972.4	-612.54	6277.68
231336.0	222.61	-2667.92	1213.44
231345.0	-1317.71	-1610.16	-174.11
231352.0	-585.86	-3699.48	1077.64
231360.0	-659.58	-3727.61	2681.98
231367.0	-1520.92	-2086.9	1340.99
231375.0	-531.55	-483.53	1088.31
231383.0	421.94	-364.71	907.41
231391.0	1120.81	-335.61	1101.89
231399.0	1099.95	-595.56	1123.72
231407.0	846.3	-816.23	1772.14
231415.0	787.62	-898.2	1174.15
231423.0	799.26	-871.04	772.1
231430.0	775.01	-330.76	1029.14
231438.0	501.48	-375.87	931.18
231448.0	375.38	-38.31	1147.96
231454.0	283.72	126.58	1136.81
231462.0	85.84	541.73	1051.45
231470.0	78.08	489.84	1387.55
231478.0	0.97	374.41	717.3
231486.0	-5.33	188.18	1037.39
231494.0	22.79	302.63	1421.5
231502.0	25.7	-35.4	1423.44
231510.0	108.64	-139.19	910.81
231517.0	147.92	-188.18	937.0
231525.0	201.75	76.63	1104.32
231533.0	132.4	-295.84	1210.53
231542.0	192.05	-364.71	1365.72
231549.0	242.98	-369.56	1358.45
231557.0	129.49	-166.84	1161.54
231565.0	232.79	-237.64	658.13
231573.0	211.45	-369.08	1093.65
231581.0	128.52	-129.01	1583.97
231589.0	32.49	-367.62	973.37
231596.0	36.37	-60.14	921.48
231604.0	166.35	-333.67	949.61
231612.0	37.34	-46.56	967.06
231620.0	25.7	-278.87	575.68
231628.0	-119.31	-226.97	1099.47
231636.0	-94.57	-128.04	1026.72
231644.0	-108.64	-241.52	1149.9
231653.0	-184.3	-414.18	457.83
231659.0	-276.44	-205.15	1022.35
231667.0	-196.9	-316.7	1481.15
231675.0	-203.21	-432.61	391.87
231683.0	-241.52	-350.65	1130.02
231691.0	-422.91	-263.35	1147.48
231699.0	-307.97	-310.39	732.33
231707.0	-287.6	-187.21	398.17
231715.0	-264.32	-387.99	1136.81
231723.0	-299.72	-602.84	519.42
231730.0	-394.78	-670.74	795.86
231738.0	-352.1	-496.14	1214.41
231746.0	-301.18	-517.0	720.69
231755.0	-334.64	-417.57	834.66
231762.0	-481.59	-710.02	963.18
231770.0	-371.5	-437.94	1599.97
231778.0	-404.48	-329.31	333.19
231786.0	-276.44	-538.82	169.26
231793.0	-165.87	-694.99	591.2
231801.0	-204.66	37.83	2092.24
231809.0	-231.82	-82.45	541.73
231817.0	-649.4	-842.91	2296.41
231825.0	-306.51	-272.56	-149.86
231833.0	-458.8	-552.89	797.32
231841.0	-126.58	-847.27	-382.65
231850.0	-50.44	-991.8	13.09
231856.0	58.2	-650.85	1234.78
231865.0	271.11	-559.19	567.44
231872.0	455.4	-334.64	1481.64
231880.0	617.39	-516.51	1260.97
231888.0	765.31	-1209.56	470.44
231896.0	722.63	-682.86	1299.28
231904.0	1240.11	-396.72	1243.99
231912.0	1193.55	-451.04	1043.21
231920.0	1279.4	-534.94	639.21
231928.0	1250.3	-735.73	558.71
231935.0	1206.16	-1327.9	-91.66
231943.0	394.29	-1748.38	695.47
231951.0	713.42	-1026.23	-420.48
231959.0	148.41	-498.57	930.21
231967.0	-40.74	-1241.57	673.65
231975.0	172.17	-1090.74	-636.79
231983.0	-314.27	75.66	1259.03
231991.0	-506.81	541.73	-73.23
231998.0	-554.34	946.7	2224.64
232006.0	-978.7	476.74	2348.79
232014.0	-883.65	386.53	3921.12
232022.0	-685.29	50.44	3438.56
232031.0	-335.13	-527.18	3968.65
232038.0	-625.15	-2014.15	4180.59
232046.0	-271.11	-515.54	1841.5
232054.0	17.94	2686.83	3607.34
232062.0	259.95	1833.74	4647.63
232069.0	713.42	1291.52	4496.8
232077.0	458.31	1180.94	1989.42
232085.0	-195.93	393.81	412.72
232093.0	-600.9	214.85	-1389.49
232101.0	-369.08	-45.1	536.88
232109.0	28.61	168.78	2606.32
232117.0	-4.36	671.22	1100.44
