Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
342,95.47, -1.07, 19.15, -668.31, 156.65, 2159.65;
351,95.35, -2.22, 18.71, -760.46, 77.60, 682.38;
358,95.15, -3.73, 18.23, -849.21, -521.36, 627.57;
366,94.95, -5.20, 17.91, -797.80, -118.82, -25.70;
375,94.68, -6.70, 17.34, -924.87, -563.56, -1006.83;
382,94.37, -8.17, 16.80, -773.07, -755.13, -381.20;
390,94.00, -9.64, 16.26, -937.97, -786.16, 584.41;
398,93.52, -11.09, 15.57, -953.48, -1028.17, -184.30;
406,92.92, -12.48, 14.64, -1027.69, -985.49, -1158.63;
414,92.18, -13.85, 13.48, -1114.02, -1180.94, -311.85;
421,91.31, -15.13, 12.26, -1102.38, -1405.98, 547.07;
429,90.28, -16.42, 11.02, -1077.64, -1412.28, 235.70;
437,89.11, -17.65, 9.73, -1010.23, -1435.56, 209.51;
446,87.79, -18.81, 8.45, -1166.88, -1495.22, 839.03;
453,86.35, -19.87, 7.26, -1050.48, -1365.72, 744.94;
461,84.79, -20.89, 6.17, -1007.80, -1122.26, 906.44;
469,83.12, -21.84, 5.25, -1006.83, -1014.11, 1124.69;
478,81.36, -22.71, 4.64, -1221.20, -773.07, 789.56;
484,79.54, -23.49, 4.28, -1277.94, -349.68, -89.24;
492,77.68, -24.20, 4.27, -1366.21, -330.28, 17.94;
501,75.79, -24.84, 4.55, -1456.42, 64.02, 242.49;
508,73.87, -25.43, 4.84, -1488.43, 332.70, -324.46;
516,71.94, -25.96, 4.92, -1414.71, 549.49, -673.16;
524,70.15, -26.19, 4.97, -684.32, 408.84, -2306.60;
533,68.66, -25.62, 4.80, -209.51, 186.72, -1769.72;
540,67.37, -24.96, 4.27, -1009.74, -250.25, 3074.33;
548,66.20, -24.32, 3.50, -1224.11, 266.74, -3034.08;
556,65.20, -23.26, 2.06, -2017.06, -33.95, -4073.41;
563,64.30, -22.18, 0.73, -2379.83, 610.60, -1890.48;
572,63.35, -21.09, -0.89, -854.55, 787.62, 1447.20;
579,62.51, -20.06, -2.32, -939.42, 953.00, 2165.47;
587,61.75, -19.25, -3.78, -643.09, 1133.42, 199.33;
595,61.05, -18.22, -5.07, -1157.66, 453.95, -1171.73;
604,60.37, -17.16, -6.12, -1224.11, 548.04, 915.17;
612,59.70, -16.02, -6.90, -442.79, 380.72, 2123.27;
619,59.10, -15.11, -7.40, -366.17, 873.95, 2825.54;
627,58.67, -14.20, -7.75, -410.78, 878.31, 641.15;
634,58.29, -13.24, -8.03, -1023.32, 459.77, -551.92;
642,57.92, -12.15, -8.28, -632.42, 53.83, 275.47;
650,57.58, -11.10, -8.57, -446.67, -125.13, 2909.44;
658,57.28, -10.19, -8.96, -156.17, -17.94, 2651.91;
667,57.01, -9.30, -9.36, -511.66, 217.27, 334.64;
674,56.76, -8.37, -9.74, -769.19, 145.01, -297.30;
682,56.51, -7.30, -10.08, -719.72, -87.78, 1250.78;
690,56.28, -6.33, -10.41, -552.40, -287.11, 2810.50;
697,56.03, -5.46, -11.06, -385.56, -9.70, 2023.37;
705,55.78, -4.46, -11.67, -747.85, -22.31, 652.31;
713,55.49, -3.35, -12.22, -886.56, 231.34, 95.06;
721,55.17, -2.41, -12.63, -899.65, 34.43, 1816.76;
730,54.84, -1.57, -12.95, -757.07, -4.36, 3585.03;
737,54.48, -0.87, -13.09, -915.66, -118.82, 2846.88;
745,54.09, -0.23, -13.06, -1194.04, 69.84, 1063.58;
753,53.64, 0.46, -12.88, -1349.72, 82.93, 983.07;
761,53.18, 1.10, -12.64, -1335.17, -135.31, 2912.83;
769,52.70, 1.63, -12.24, -1095.59, -185.75, 3199.46;
776,52.26, 2.03, -11.36, -1969.05, 133.37, 778.40;
785,51.87, 1.78, -10.76, -955.42, 401.08, 3286.27;
792,51.56, 1.03, -9.47, 275.47, -3513.25, 999.07;
800,51.18, 1.47, -9.70, 157.14, 1339.53, 6165.64;
808,50.96, 1.36, -9.95, 208.54, -1969.53, 4348.88;
816,50.93, 1.25, -9.66, 200.78, 422.91, 276.44;
824,50.96, 1.22, -8.84, -430.67, 543.67, 954.94;
832,51.02, 1.05, -8.46, 484.99, -644.55, 701.29;
839,51.09, 0.99, -8.03, 149.86, -280.81, 2400.20;
847,51.13, 0.96, -7.86, 393.81, -1080.07, 933.12;
855,51.15, 0.96, -7.74, 486.93, -1192.58, 2017.55;
863,51.16, 0.97, -7.66, 872.01, -222.61, 794.89;
871,51.18, 0.99, -7.54, 1278.43, -377.81, 1146.51;
879,51.18, 1.00, -7.40, 1495.22, -281.78, 833.69;
887,51.19, 1.01, -7.13, 1513.65, -461.71, 814.29;
895,51.21, 1.01, -6.71, 1613.07, -619.81, 1204.71;
902,51.23, 1.01, -6.24, 1556.32, -471.41, 923.90;
910,51.25, 1.00, -5.80, 1638.77, -137.25, 1694.55;
919,51.27, 0.99, -5.40, 1384.64, 32.49, 1638.77;
926,51.28, 0.98, -5.02, 1176.58, -177.99, 1280.37;
934,51.29, 0.98, -4.70, 1135.36, 21.34, 1005.86;
942,51.29, 0.98, -4.50, 1180.46, -161.99, 915.17;
950,51.29, 0.99, -4.35, 1376.39, -19.40, 1136.33;
958,51.28, 1.00, -4.30, -85.36, -78.08, 1058.24;
966,51.27, 1.02, -4.29, -74.69, -174.60, 972.40;
974,51.23, 1.04, -4.26, -76.14, -153.74, 980.16;
981,51.22, 1.05, -4.23, -75.66, -140.65, 985.98;
989,51.22, 1.07, -4.21, -69.84, -132.89, 987.43;
997,51.20, 1.09, -4.21, -72.26, -145.50, 980.64;
1005,51.17, 1.10, -4.22, -68.38, -149.38, 980.64;
1013,51.13, 1.12, -4.23, -73.23, -153.74, 977.73;
1021,51.12, 1.13, -4.24, -73.72, -146.95, 977.25;
1029,51.11, 1.15, -4.25, -71.29, -154.71, 981.61;
1037,51.07, 1.16, -4.26, -66.93, -161.02, 983.55;
1045,51.03, 1.18, -4.27, -75.17, -153.74, 990.83;
1053,50.99, 1.19, -4.27, -70.32, -162.96, 974.82;
1060,50.95, 1.21, -4.27, -72.75, -156.65, 985.49;
1068,50.91, 1.23, -4.26, -80.99, -154.23, 994.22;
1076,50.86, 1.25, -4.26, -73.23, -141.62, 982.58;
1084,50.82, 1.26, -4.27, -78.08, -145.01, 979.19;
1092,50.77, 1.28, -4.28, -71.29, -149.86, 972.88;
1100,50.73, 1.30, -4.29, -70.32, -149.38, 984.52;
1108,50.67, 1.31, -4.30, -73.23, -152.29, 985.98;
1116,50.63, 1.33, -4.32, -72.75, -149.86, 989.86;
1124,50.59, 1.35, -4.33, -73.23, -149.38, 986.95;
1132,50.55, 1.36, -4.34, -68.38, -152.29, 981.13;
1139,50.50, 1.38, -4.36, -71.78, -151.80, 984.52;
1147,50.46, 1.39, -4.36, -69.84, -152.29, 946.70;
1155,50.42, 1.41, -4.36, -70.81, -165.87, 960.27;
1163,50.38, 1.42, -4.36, -68.38, -150.35, 955.91;
1171,50.34, 1.43, -4.35, -73.72, -159.56, 962.70;
1179,50.29, 1.44, -4.34, -73.23, -155.68, 980.16;
1187,50.26, 1.45, -4.33, -71.29, -157.62, 974.34;
1195,50.22, 1.47, -4.32, -70.32, -146.95, 992.28;
1203,50.19, 1.48, -4.30, -72.75, -146.47, 993.74;
1210,50.16, 1.49, -4.30, -74.69, -151.32, 975.31;
1218,50.12, 1.50, -4.29, -69.84, -143.07, 987.43;
1226,50.07, 1.51, -4.29, -70.32, -144.04, 983.07;
1234,50.03, 1.52, -4.30, -69.84, -150.83, 981.13;
1242,49.99, 1.53, -4.31, -66.93, -155.68, 989.37;
1250,49.95, 1.54, -4.32, -67.90, -151.80, 985.98;
1258,49.91, 1.56, -4.33, -74.69, -155.20, 993.25;
1266,49.87, 1.57, -4.35, -72.26, -167.81, 978.22;
1274,49.84, 1.58, -4.36, -66.93, -146.95, 989.37;
1281,49.81, 1.59, -4.37, -71.29, -169.75, 989.37;
1289,49.77, 1.61, -4.39, -67.90, -155.20, 999.07;
1297,49.73, 1.62, -4.41, -73.23, -170.72, 997.62;
1305,49.70, 1.64, -4.43, -68.38, -150.83, 989.86;
1313,49.67, 1.65, -4.45, -74.20, -153.26, 969.97;
1321,49.65, 1.66, -4.46, -70.32, -140.65, 949.61;
1329,49.63, 1.68, -4.49, -75.17, -159.56, 958.82;
1336,49.60, 1.69, -4.51, -70.81, -155.20, 976.28;
1344,49.57, 1.70, -4.52, -68.87, -150.35, 979.19;
1352,49.54, 1.71, -4.55, -70.32, -165.87, 977.25;
1360,49.50, 1.72, -4.57, -73.23, -153.26, 979.67;
1368,49.46, 1.73, -4.60, -72.26, -160.05, 980.16;
1376,49.42, 1.74, -4.62, -73.23, -153.74, 988.89;
1384,49.38, 1.75, -4.64, -63.53, -151.32, 1005.86;
1392,49.33, 1.76, -4.67, -68.87, -169.26, 980.64;
1400,49.29, 1.77, -4.69, -67.90, -155.20, 980.64;
1408,49.26, 1.79, -4.71, -72.75, -151.80, 992.28;
1415,49.22, 1.80, -4.73, -77.60, -153.74, 979.67;
1423,49.19, 1.81, -4.75, -68.87, -166.35, 979.19;
1431,49.15, 1.83, -4.75, -77.60, -111.55, 975.79;
1439,49.12, 1.84, -4.76, -66.93, -179.93, 995.68;
1447,49.09, 1.85, -4.76, -64.99, -154.71, 1022.84;
1455,49.06, 1.87, -4.74, -76.63, -179.93, 1022.84;
1463,49.04, 1.89, -4.70, -68.38, -174.11, 1080.55;
1471,49.00, 1.91, -4.66, -47.04, -146.95, 1152.33;
1479,48.96, 1.93, -4.65, -15.52, -75.66, 1084.43;
1486,48.93, 1.95, -4.68, 114.94, -121.73, 1665.93;
1494,48.89, 1.96, -4.77, 199.33, -16.49, 1213.92;
1502,48.85, 1.97, -4.88, 229.40, -167.81, 1432.17;
1510,48.81, 1.98, -5.00, -133.86, -48.50, 1264.36;
1518,48.75, 1.99, -4.99, -13.09, -131.92, 1020.90;
1526,48.72, 2.07, -5.01, -279.84, -405.45, 946.21;
1534,48.71, 2.12, -4.55, -647.94, -130.95, 1138.75;
1542,48.73, 2.14, -3.47, -861.34, 102.33, 2401.17;
1550,48.74, 2.15, -2.24, -948.15, -732.82, 1613.07;
1557,48.71, 2.17, -0.97, -1263.39, -1127.11, 1374.94;
1565,48.65, 2.20, 0.39, -1612.58, -836.60, 1106.26;
1573,48.49, 2.19, 1.80, -1802.21, -808.47, 1368.63;
1581,48.17, 2.10, 2.87, -1751.29, -788.10, 2293.50;
1589,47.65, 2.00, 3.58, -1696.97, -887.53, 853.58;
1598,46.94, 1.90, 3.93, -1630.04, -2280.90, 727.48;
1605,46.04, 1.73, 4.54, -1408.89, -1604.34, 2319.21;
1613,44.89, 1.56, 5.00, -1005.38, -2162.07, 2452.58;
1620,43.51, 1.36, 5.49, -961.73, -759.98, 1599.00;
1628,42.03, 1.28, 5.50, -764.34, -858.91, -2397.29;
1636,40.39, 1.32, 5.75, -1049.51, -1052.42, -322.03;
1644,38.60, 1.37, 5.93, -872.01, -2032.10, -977.73;
1652,36.63, 1.50, 6.33, -944.76, -1642.17, 93.12;
1660,34.49, 1.70, 6.69, -1194.04, -1366.21, 626.12;
1668,32.20, 1.89, 6.80, -1267.27, -1088.80, 588.29;
1677,29.78, 2.15, 6.75, -1148.93, -667.83, 715.84;
1684,27.28, 2.40, 6.51, -1172.21, -742.52, 1069.40;
1691,24.71, 2.68, 6.25, -1218.29, -210.48, 1711.04;
1699,22.08, 2.98, 6.00, -1157.66, -192.54, 60.62;
1707,19.44, 3.27, 5.86, -1184.34, -128.04, 237.16;
1715,16.79, 3.57, 5.70, -1168.82, -54.80, 403.99;
1724,14.14, 3.86, 5.33, -1131.48, 108.64, 615.93;
1731,11.51, 4.36, 4.77, -1026.72, 117.85, 185.27;
1739,8.94, 4.84, 4.34, -1024.78, -335.13, 143.56;
1748,6.44, 5.11, 4.06, -1041.75, 288.57, 742.52;
1755,4.03, 5.54, 3.43, -886.56, 525.24, 284.69;
1762,1.67, 5.77, 2.30, -816.23, 64.50, 865.22;
1770,-0.58, 5.99, 1.14, -774.52, 319.61, 936.51;
1779,-2.75, 6.18, -0.12, -645.03, 765.31, 1091.22;
1786,-4.80, 6.44, -1.70, -525.73, 1014.11, 2045.19;
1794,-6.68, 6.74, -3.46, -415.63, 1939.46, 385.56;
1803,-8.43, 7.04, -5.08, -408.36, 583.44, 497.60;
1810,-10.07, 7.24, -6.58, -280.81, -523.79, -188.18;
1818,-11.68, 7.47, -8.00, -770.64, -211.45, 2243.07;
1825,-13.20, 7.65, -9.11, -579.56, 1401.61, -892.86;
1834,-14.61, 7.72, -10.58, -531.55, 1904.55, 1118.38;
1841,-15.81, 7.93, -12.60, -242.01, 3286.27, 47.04;
1849,-16.70, 8.30, -15.01, -424.85, 633.88, -2205.72;
1857,-17.36, 8.57, -15.90, -578.10, 542.70, 2078.66;
1865,-17.94, 8.89, -16.72, -469.95, 2373.53, 1089.28;
1874,-18.75, 9.32, -17.29, -428.24, 2399.23, 140.65;
1881,-19.43, 9.71, -17.75, -444.25, 1061.15, 2180.02;
1889,-20.03, 10.08, -17.89, -452.01, 1450.60, 1050.48;
1897,-20.53, 10.28, -18.22, -504.39, 724.57, 4506.02;
1904,-20.89, 10.29, -18.53, -308.45, 1873.99, 2642.21;
1912,-21.08, 10.19, -18.80, -128.52, 1089.77, 632.91;
1920,-21.24, 10.26, -18.87, -703.23, 1812.88, 240.55;
1928,-21.28, 10.23, -18.60, -452.49, 531.55, 5637.98;
1936,-21.23, 10.16, -18.28, -522.82, 988.40, 2351.22;
1944,-20.84, 10.13, -18.16, -633.88, 285.66, 2172.26;
1952,-20.46, 10.12, -18.12, -38.31, 357.92, 1322.56;
1960,-20.10, 10.12, -18.22, 775.49, -236.19, 1080.55;
1967,-19.75, 10.12, -18.27, 1135.36, -59.17, 734.76;
1975,-19.72, 10.11, -18.23, 1433.14, -1025.26, 1136.81;
1983,-19.68, 10.11, -17.97, 1541.77, -357.44, 827.39;
1991,-19.30, 10.11, -17.55, 1609.19, -1033.02, 1069.40;
1999,-18.94, 10.12, -16.97, 1601.91, -694.50, 928.75;
2007,-18.59, 10.13, -16.39, 1635.86, -371.99, 989.37;
2015,-18.26, 10.13, -15.89, -97.00, -132.89, 1099.47;
2023,-17.93, 10.12, -15.52, -110.58, -139.19, 1042.24;
2031,-17.61, 10.12, -15.20, -122.22, -202.72, 984.52;
2039,-17.29, 10.11, -14.93, -122.22, -299.24, 914.69;
2046,-16.99, 10.10, -14.71, -105.73, -310.88, 934.09;
2055,-16.69, 10.08, -14.49, -103.79, -355.01, 906.93;
2062,-16.38, 10.10, -14.19, -216.79, -627.57, 1107.23;
2070,-16.08, 10.09, -13.99, -104.76, -167.32, 967.06;
2078,-15.79, 10.08, -13.94, -104.76, -217.76, 965.61;
2086,-15.50, 10.06, -13.93, -104.76, -275.96, 949.61;
2094,-15.22, 10.05, -13.94, -105.73, -281.29, 947.67;
2102,-14.93, 10.03, -13.95, -105.24, -279.35, 951.55;
2110,-14.65, 10.02, -13.96, -108.15, -282.75, 947.67;
2117,-14.38, 10.01, -13.97, -102.82, -282.75, 944.76;
2126,-14.10, 10.00, -13.98, -106.70, -284.69, 946.21;
2133,-13.82, 9.98, -13.98, -106.70, -279.84, 954.45;
2141,-13.56, 9.97, -14.00, -100.39, -282.75, 941.85;
2149,-13.29, 9.95, -14.01, -108.15, -283.23, 950.09;
2157,-13.04, 9.94, -14.03, -111.06, -289.05, 947.67;
2165,-12.78, 9.93, -14.04, -106.70, -281.78, 946.21;
2173,-12.52, 9.92, -14.05, -108.15, -291.96, 946.21;
2181,-12.27, 9.91, -14.05, -105.73, -293.90, 947.67;
2188,-12.03, 9.89, -14.05, -105.73, -290.51, 946.21;
2196,-11.78, 9.88, -14.04, -103.79, -283.72, 946.70;
2204,-11.53, 9.87, -14.03, -106.70, -285.66, 946.21;
2212,-11.29, 9.86, -14.02, -106.21, -289.05, 950.09;
2220,-11.06, 9.84, -14.01, -104.76, -284.69, 948.15;
2228,-10.83, 9.83, -13.99, -108.64, -289.05, 948.15;
2236,-10.59, 9.82, -13.98, -105.73, -278.38, 950.09;
2244,-10.36, 9.81, -13.96, -103.30, -276.93, 948.64;
2252,-10.13, 9.79, -13.95, -106.70, -289.05, 948.15;
2259,-9.90, 9.78, -13.93, -100.88, -293.42, 948.15;
2267,-9.68, 9.76, -13.91, -108.64, -277.41, 948.15;
2275,-9.46, 9.75, -13.89, -111.06, -287.60, 950.58;
2283,-9.23, 9.74, -13.86, -109.61, -272.56, 951.06;
2291,-9.01, 9.73, -13.84, -107.67, -281.29, 945.24;
2299,-8.80, 9.72, -13.84, -128.04, -328.34, 950.58;
2307,-8.58, 9.71, -13.82, -106.70, -274.99, 952.52;
2315,-8.37, 9.69, -13.79, -104.76, -292.93, 949.61;
2322,-8.14, 9.67, -13.77, -98.45, -1875.93, -279.35;
2330,-7.92, 9.66, -13.72, -103.79, -310.88, 950.09;
2338,-7.70, 9.64, -13.71, -108.15, -289.05, 953.00;
2346,-7.48, 9.63, -13.70, -109.12, -271.59, 948.15;
2354,-7.27, 9.62, -13.70, -103.30, -273.05, 950.09;
2362,-7.07, 9.61, -13.69, -109.61, -274.99, 952.52;
2370,-6.86, 9.60, -13.69, -104.76, -277.41, 954.45;
2378,-6.67, 9.59, -13.68, -106.70, -275.96, 946.21;
2386,-6.47, 9.58, -13.68, -108.15, -274.99, 953.97;
2394,-6.27, 9.57, -13.68, -100.88, -269.65, 952.03;
2401,-6.07, 9.55, -13.68, -103.30, -275.96, 950.09;
2409,-5.88, 9.54, -13.68, -104.76, -277.41, 951.06;
2417,-5.69, 9.53, -13.67, -110.09, -274.99, 952.52;
2425,-5.50, 9.52, -13.67, -106.21, -269.65, 952.52;
2433,-5.31, 9.51, -13.67, -108.15, -274.99, 951.06;
2441,-5.13, 9.50, -13.67, -108.64, -275.47, 952.03;
2449,-4.96, 9.49, -13.67, -102.33, -274.50, 942.33;
2457,-4.79, 9.48, -13.66, -104.76, -285.66, 948.15;
2465,-4.63, 9.47, -13.65, -104.76, -324.94, 934.57;
2472,-4.45, 9.47, -13.47, -115.43, -794.89, 752.22;
2480,-4.25, 9.49, -12.83, -171.69, -532.52, 1968.56;
2488,-4.03, 9.48, -12.20, -125.13, -349.19, 973.37;
2496,-3.84, 9.49, -11.59, -92.15, -518.45, 891.89;
2504,-3.66, 9.48, -10.94, -38.31, -432.12, 934.57;
2512,-3.47, 9.46, -10.20, -3.39, -296.33, 919.54;
2520,-3.30, 9.48, -9.44, -26.67, -42.68, 1201.80;
2528,-3.13, 9.46, -8.72, 62.08, -63.05, 1064.06;
2536,-2.98, 9.43, -8.06, 90.69, -310.39, 971.91;
2544,-2.83, 9.47, -7.37, 86.81, -227.46, 1091.71;
2551,-2.68, 9.50, -6.65, 8.24, -207.09, 1092.19;
2560,-2.54, 9.54, -6.03, 0.00, 47.04, 1134.87;
2567,-2.41, 9.58, -5.58, -144.53, 105.24, 1084.92;
2575,-2.29, 9.63, -5.16, -221.15, 1.45, 1217.80;
2583,-2.16, 9.70, -4.77, -234.73, 118.34, 1600.46;
2591,-2.05, 9.77, -4.42, -88.75, 255.10, 1745.95;
2599,-1.97, 9.83, -4.11, -202.72, 77.60, 1607.73;
2607,-1.94, 9.85, -3.68, -269.17, -35.89, 1154.75;
2615,-2.00, 9.90, -3.29, -325.43, -150.83, 962.21;
2622,-2.10, 9.95, -3.15, -454.92, -486.44, 1653.32;
2630,-2.35, 9.99, -3.04, -331.25, 424.36, 1932.67;
2638,-2.48, 9.99, -3.91, -55.77, 113.97, 1339.05;
2646,-2.86, 10.02, -4.78, -443.76, -276.93, 718.75;
2654,-3.29, 10.05, -5.71, -320.58, -411.75, 639.70;
2662,-3.65, 10.06, -6.33, -158.59, -145.01, 629.51;
2669,-4.14, 9.96, -6.29, -179.45, 2216.39, 3595.70;
2677,-4.72, 9.99, -6.27, 227.94, 136.77, 1486.00;
2685,-5.46, 10.02, -6.14, 62.08, -680.44, -777.92;
2693,-6.36, 10.08, -5.44, 403.51, -139.19, 1856.53;
2701,-7.64, 10.21, -4.77, 345.31, -847.27, 2611.66;
2709,-9.07, 10.29, -3.98, 547.07, -384.11, 1717.34;
2717,-10.61, 10.28, -3.33, 464.13, -345.31, 720.69;
2725,-12.23, 10.36, -2.76, 210.48, -328.82, 400.11;
2734,-13.96, 10.47, -2.62, 233.76, -725.54, 477.71;
2741,-15.77, 10.51, -2.59, 310.88, -850.67, 140.16;
2748,-17.61, 10.63, -2.36, 496.63, -568.89, 1185.31;
2756,-19.49, 10.71, -2.18, 378.29, -142.10, 676.56;
2764,-21.39, 10.82, -2.00, 352.59, 109.61, -19.40;
2773,-23.30, 10.95, -1.87, 247.34, 34.92, 357.92;
2780,-25.23, 10.98, -1.88, 287.60, -423.39, 813.81;
2788,-27.18, 11.01, -1.77, 195.45, -693.53, 658.13;
2796,-29.13, 11.06, -1.67, 153.74, -64.02, -523.30;
2804,-31.08, 11.12, -1.65, -36.37, -72.75, -223.58;
2813,-33.01, 11.17, -1.42, -168.29, 193.02, -209.03;
2819,-34.89, 11.16, -1.05, -199.33, -92.63, -123.67;
2827,-36.69, 10.99, -0.58, -525.24, -1552.93, -604.29;
2835,-38.45, 10.77, -0.47, -606.72, -578.10, 738.15;
2844,-40.16, 10.46, -0.55, -423.39, 90.69, -7.27;
2851,-41.78, 10.09, -0.47, -206.60, 228.43, 1279.88;
2859,-43.31, 9.67, -0.21, -300.21, 271.59, 2613.11;
2867,-44.76, 9.16, 0.01, -315.73, -26.19, 1502.98;
2875,-46.14, 8.60, 0.06, -430.67, -24.25, 749.79;
2883,-47.44, 7.95, 0.04, -451.52, 35.89, 1023.81;
2891,-48.67, 7.27, 0.01, -483.05, -71.78, 1775.05;
2899,-49.84, 6.51, -0.01, -395.75, -20.37, 1627.62;
2906,-50.94, 5.72, -0.01, -344.34, 9.70, 1026.72;
2914,-52.02, 4.78, -0.17, -1111.11, -193.02, -2253.74;
2922,-53.02, 4.62, -1.24, -3419.65, 4622.90, 135.31;
2930,-53.92, 4.40, -2.73, -2267.80, 1320.62, 3349.81;
2938,-54.64, 4.66, -3.85, -494.69, 1832.28, -5062.78;
2946,-55.26, 5.46, -4.24, -1393.85, 1082.01, -461.22;
2954,-55.81, 6.52, -4.30, -1452.05, 339.01, -2534.54;
2961,-56.32, 7.44, -3.69, -1033.51, 637.27, 1516.56;
2969,-56.72, 7.69, -2.01, -604.29, 2046.16, 15891.58;
2977,-57.15, 7.48, -2.40, 763.37, 363.74, 2395.35;
2985,-57.40, 7.52, -3.79, -1182.88, -1058.24, -9929.63;
2993,-57.50, 7.44, -5.33, -1710.07, 133.37, 9145.41;
3001,-57.60, 7.31, -6.59, -820.11, -586.83, 1292.98;
3009,-57.73, 7.25, -7.97, -1070.85, 519.91, 1651.87;
3017,-57.84, 7.20, -8.83, -37.83, 17.46, 764.34;
3024,-57.92, 7.17, -9.33, 280.81, -462.68, 1237.69;
3032,-58.00, 7.14, -9.58, 657.64, -300.69, 1415.19;
3041,-58.09, 7.11, -9.83, 896.26, -168.29, 966.58;
3048,-58.16, 7.08, -10.07, 1251.27, 39.28, 817.20;
3056,-58.24, 7.05, -10.32, 1509.77, 393.32, 1123.72;
3064,-58.31, 7.02, -10.54, 1436.53, 127.07, 946.70;
3072,-58.37, 7.01, -10.70, 1344.38, -274.50, 1145.54;
3080,-58.40, 7.00, -10.89, 1415.68, -1073.76, 1489.40;
3088,-58.41, 6.99, -10.93, -71.78, -464.13, 892.38;
3096,-58.42, 6.99, -10.88, -74.20, -126.58, 992.28;
3103,-58.43, 6.98, -10.86, -76.14, -184.78, 978.70;
3111,-58.44, 6.97, -10.84, -71.78, -157.62, 979.67;
3119,-58.45, 6.96, -10.82, -68.87, -183.81, 981.61;
3127,-58.46, 6.96, -10.78, -72.75, -167.81, 980.64;
3136,-58.47, 6.95, -10.76, -70.81, -161.02, 978.22;
3143,-58.48, 6.94, -10.74, -71.78, -172.66, 978.22;
3151,-58.48, 6.93, -10.72, -70.81, -165.38, 982.58;
3159,-58.49, 6.92, -10.70, -64.02, -177.02, 984.04;
3167,-58.50, 6.91, -10.69, -74.20, -168.78, 978.70;
3175,-58.51, 6.90, -10.67, -70.81, -175.08, 980.64;
3182,-58.52, 6.89, -10.66, -71.78, -169.26, 975.79;
3190,-58.53, 6.89, -10.65, -72.26, -175.57, 973.37;
3198,-58.54, 6.88, -10.63, -66.44, -170.72, 978.22;
3206,-58.55, 6.87, -10.62, -64.99, -169.26, 980.64;
3214,-58.56, 6.86, -10.61, -73.72, -177.02, 981.13;
3222,-58.57, 6.85, -10.59, -69.35, -170.72, 978.70;
